Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Chase,Challenger,Void,Event Horizon,Solar,57.3,776,53,0.524,0.547,29,24,18012,9980,8032,41,28,59,153,26.8%,346.4,191.9,154.5,0.79,0.54,1.13,2.94,339.8,188.3,151.5,0.77,0.53,1.11,2.89,113,106,2.17,2.04,2.13,2.00
,,,Dondo Rf,Challenger,Strawberries,The Garden,Lunar,57.1,881,60,0.558,0.600,36,24,21425,12570,8855,55,37,78,132,41.7%,363.0,212.9,150.0,0.93,0.63,1.32,2.24,357.1,209.5,147.6,0.92,0.62,1.30,2.20,141,121,2.39,2.05,2.35,2.02
,,,Somasoju,Challenger,Spearmint,Minty Fresh,Solar,57.0,388,26,0.374,0.346,9,17,9280,5110,4170,18,18,37,56,32.1%,357.0,196.6,160.4,0.69,0.69,1.42,2.15,356.9,196.5,160.4,0.69,0.69,1.42,2.15,51,71,1.96,2.73,1.96,2.73
,,,Oksano.-,Challenger,Leo,The Nexus,Solar,56.8,235,17,0.421,0.412,7,10,5786,3280,2506,9,8,32,38,23.7%,367.5,208.3,159.2,0.57,0.51,2.03,2.41,340.4,192.9,147.4,0.53,0.47,1.88,2.24,30,37,1.91,2.35,1.76,2.18
,,,Superduperbam,Challenger,Leo,The Nexus,Solar,56.5,49,4,0.309,0.000,0,4,1316,740,576,3,2,6,4,75.0%,400.8,225.4,175.4,0.91,0.61,1.83,1.22,329.0,185.0,144.0,0.75,0.50,1.50,1.00,6,10,1.83,3.05,1.50,2.50
,,,Spookyoldguy749,Challenger,Griffins,The Forest,Solar,56.2,99,7,0.732,0.714,5,2,2085,1290,795,4,7,8,14,28.6%,314.3,194.5,119.8,0.60,1.06,1.21,2.11,297.9,184.3,113.6,0.57,1.00,1.14,2.00,24,13,3.62,1.96,3.43,1.86
,,,Ewoo!,Challenger,Slow Starfish,Speed Demons,Lunar,55.8,849,56,0.635,0.696,39,17,20385,12510,7875,55,33,80,136,40.4%,358.3,219.9,138.4,0.97,0.58,1.41,2.39,364.0,223.4,140.6,0.98,0.59,1.43,2.43,157,110,2.76,1.93,2.80,1.96
,,,Pie_Taster,Challenger,Leo,The Nexus,Solar,55.6,536,40,0.287,0.250,10,30,13277,6660,6617,19,18,61,81,23.5%,369.7,185.4,184.2,0.53,0.50,1.70,2.26,331.9,166.5,165.4,0.48,0.45,1.53,2.03,59,106,1.64,2.95,1.48,2.65
,,,Doctorprofessor_,Challenger,Spartans,The Sovereign,Lunar,55.2,840,58,0.471,0.431,25,33,20300,11210,9090,38,31,91,131,29.0%,360.7,199.2,161.5,0.68,0.55,1.62,2.33,350.0,193.3,156.7,0.66,0.53,1.57,2.26,130,140,2.31,2.49,2.24,2.41
,,,Swimmer,Challenger,Squalls,Storm,Solar,55.1,794,53,0.560,0.585,31,22,19387,11030,8357,54,25,61,133,40.6%,364.4,207.3,157.1,1.02,0.47,1.15,2.50,365.8,208.1,157.7,1.02,0.47,1.15,2.51,132,113,2.48,2.12,2.49,2.13
,,,Merioch,Challenger,Shinigami,The Gods,Lunar,54.0,656,44,0.590,0.614,27,17,15179,8280,6899,30,25,58,113,26.5%,345.3,188.4,157.0,0.68,0.57,1.32,2.57,345.0,188.2,156.8,0.68,0.57,1.32,2.57,102,80,2.32,1.82,2.32,1.82
,,,Dyl,Challenger,Griffins,The Forest,Solar,53.8,864,55,0.414,0.327,18,37,20013,11800,8213,44,34,85,145,30.3%,345.7,203.8,141.9,0.76,0.59,1.47,2.50,363.9,214.5,149.3,0.80,0.62,1.55,2.64,125,156,2.16,2.69,2.27,2.84
,,,Cpt Jon Smith,Challenger,Panda Bears,The Bear Den,Lunar,53.8,695,48,0.428,0.417,20,28,16506,9260,7246,47,21,45,126,37.3%,354.5,198.9,155.6,1.01,0.45,0.97,2.71,343.9,192.9,151.0,0.98,0.44,0.94,2.63,112,134,2.41,2.88,2.33,2.79
,,,Fryder,Challenger,Metal,The Elements,Solar,53.6,662,47,0.381,0.426,20,27,15974,8370,7604,31,23,62,102,30.4%,360.1,188.7,171.4,0.70,0.52,1.40,2.30,339.9,178.1,161.8,0.66,0.49,1.32,2.17,88,120,1.98,2.71,1.87,2.55
,,,Dylon37,Challenger,Narwhals,Whale Defense,Solar,53.5,843,59,0.592,0.593,35,24,20645,11470,9175,47,26,83,132,35.6%,365.5,203.1,162.4,0.83,0.46,1.47,2.34,349.9,194.4,155.5,0.80,0.44,1.41,2.24,139,109,2.46,1.93,2.36,1.85
,,,Bucknekkid15,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Lunar,53.3,539,39,0.504,0.462,18,21,12589,7380,5209,30,19,50,93,32.3%,348.6,204.3,144.2,0.83,0.53,1.38,2.58,322.8,189.2,133.6,0.77,0.49,1.28,2.38,90,89,2.49,2.46,2.31,2.28
,,,Wntr,Challenger,Crias,The Herd,Lunar,52.7,851,56,0.608,0.643,36,20,19325,11490,7835,41,41,82,124,33.1%,338.9,201.5,137.4,0.72,0.72,1.44,2.17,345.1,205.2,139.9,0.73,0.73,1.46,2.21,166,126,2.91,2.21,2.96,2.25
,,,Lustlizard,Challenger,Tarantulas,Eight Legged Freaks,Lunar,52.7,49,4,0.121,0.250,1,3,1244,710,534,4,0,4,11,36.4%,378.9,216.3,162.6,1.22,0.00,1.22,3.35,311.0,177.5,133.5,1.00,0.00,1.00,2.75,5,16,1.52,4.87,1.25,4.00
,,,Pepper,Challenger,Crias,The Herd,Lunar,52.3,118,7,0.409,0.286,2,5,2627,1620,1007,10,3,4,27,37.0%,332.3,204.9,127.4,1.26,0.38,0.51,3.41,375.3,231.4,143.9,1.43,0.43,0.57,3.86,20,25,2.53,3.16,2.86,3.57
,,,Nightraptor04,Challenger,Abyss,The Shadows,Solar,51.5,463,32,0.691,0.781,25,7,10367,6120,4247,29,18,30,82,35.4%,334.2,197.3,136.9,0.93,0.58,0.97,2.64,324.0,191.3,132.7,0.91,0.56,0.94,2.56,92,55,2.97,1.77,2.88,1.72
,,,Thisisdrew314,Challenger,Greed,Seven Deadly Sins,Lunar,50.6,760,53,0.488,0.509,27,26,16897,9770,7127,36,33,66,122,29.5%,331.8,191.9,140.0,0.71,0.65,1.30,2.40,318.8,184.3,134.5,0.68,0.62,1.25,2.30,125,129,2.45,2.53,2.36,2.43
,,,Xypheron,Challenger,"Recycling Cringe
Breadsticks","Maste Wanagement
Fifty-Fifty Pizzeria",Solar,50.3,688,43,0.367,0.349,15,28,16587,9200,7387,36,20,71,105,34.3%,359.8,199.6,160.2,0.78,0.43,1.54,2.28,385.7,214.0,171.8,0.84,0.47,1.65,2.44,91,129,1.97,2.80,2.12,3.00
,,,Cujo_Szn,Challenger,Slice Slice Baby,The Bakery,Solar,50.1,528,35,0.776,0.800,28,7,11523,6840,4683,29,23,38,89,32.6%,325.7,193.3,132.4,0.82,0.65,1.07,2.52,329.2,195.4,133.8,0.83,0.66,1.09,2.54,99,43,2.80,1.22,2.83,1.23
,,,Crypt1Cgames,Challenger,Penne Patrol,Italian Battalion,Lunar,50.1,874,59,0.653,0.712,42,17,17999,10110,7889,44,51,36,136,32.4%,307.4,172.6,134.7,0.75,0.87,0.61,2.32,305.1,171.4,133.7,0.75,0.86,0.61,2.31,181,122,3.09,2.08,3.07,2.07
,,,Jack.Flv,Challenger,Void,Event Horizon,Solar,49.8,661,47,0.528,0.532,25,22,14515,7300,7215,23,26,51,115,20.0%,327.7,164.8,162.9,0.52,0.59,1.15,2.60,308.8,155.3,153.5,0.49,0.55,1.09,2.45,96,89,2.17,2.01,2.04,1.89
,,,Sthen0 -_-,Challenger,Deceased,Destined,Solar,48.5,783,49,0.482,0.490,24,25,17452,10220,7232,48,27,54,137,35.0%,332.6,194.8,137.8,0.91,0.51,1.03,2.61,356.2,208.6,147.6,0.98,0.55,1.10,2.80,128,134,2.44,2.55,2.61,2.73
,,,Jme,Challenger,Deceased,Destined,Solar,48.4,365,22,0.537,0.591,13,9,8071,4790,3281,22,13,26,64,34.4%,330.0,195.9,134.2,0.90,0.53,1.06,2.62,366.9,217.7,149.1,1.00,0.59,1.18,2.91,69,63,2.82,2.58,3.14,2.86
,,,Executivepowers,Challenger,Zombies,The Monster Mash,Lunar,48.2,902,59,0.527,0.542,32,27,19432,11010,8422,43,35,67,161,26.7%,321.5,182.2,139.4,0.71,0.58,1.11,2.66,329.4,186.6,142.7,0.73,0.59,1.14,2.73,151,141,2.50,2.33,2.56,2.39
,,,Dctgti,Challenger,"Zombies
Chromatic Chaos","The Monster Mash
Art Club",Lunar,48.0,353,23,0.469,0.522,12,11,8274,4240,4034,16,9,32,59,27.1%,349.8,179.3,170.6,0.68,0.38,1.35,2.49,359.7,184.3,175.4,0.70,0.39,1.39,2.57,47,51,1.99,2.16,2.04,2.22
,,,Ofodo,Challenger,Panda Bears,The Bear Den,Lunar,47.5,736,51,0.371,0.373,19,32,16752,9650,7102,42,27,60,110,38.2%,339.7,195.7,144.0,0.85,0.55,1.22,2.23,328.5,189.2,139.3,0.82,0.53,1.18,2.16,119,164,2.41,3.33,2.33,3.22
,,,Binboiz,Challenger,Abyss,The Shadows,Solar,47.0,797,52,0.671,0.769,40,12,16950,9990,6960,49,34,41,134,36.6%,317.4,187.1,130.3,0.92,0.64,0.77,2.51,326.0,192.1,133.8,0.94,0.65,0.79,2.58,160,102,3.00,1.91,3.08,1.96
,,,Envii._.,Challenger,Crias,The Herd,Lunar,46.4,317,22,0.451,0.409,9,13,7450,4260,3190,19,11,28,41,46.3%,350.8,200.6,150.2,0.89,0.52,1.32,1.93,338.6,193.6,145.0,0.86,0.50,1.27,1.86,55,62,2.59,2.92,2.50,2.82
,,,Shinxx403,Challenger,Strawberries,The Garden,Lunar,46.3,665,45,0.556,0.600,27,18,14553,8240,6313,28,26,62,104,26.9%,326.6,184.9,141.7,0.63,0.58,1.39,2.33,323.4,183.1,140.3,0.62,0.58,1.38,2.31,101,87,2.27,1.95,2.24,1.93
,,,Gambro,Challenger,Slice Slice Baby,The Bakery,Solar,46.2,741,48,0.695,0.688,33,15,15025,9000,6025,39,35,41,130,30.0%,302.6,181.3,121.4,0.79,0.70,0.83,2.62,313.0,187.5,125.5,0.81,0.73,0.85,2.71,137,80,2.76,1.61,2.85,1.67
,,,1_Krispy_1,Challenger,"Apple Associates
Flailers","The Syndicate
The Quad Dynasty",Solar,46.1,553,38,0.495,0.526,20,18,12295,6690,5605,25,19,47,89,28.1%,331.8,180.6,151.3,0.67,0.51,1.27,2.40,323.6,176.1,147.5,0.66,0.50,1.24,2.34,80,81,2.16,2.19,2.11,2.13
,,,Ab26Panther,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Lunar,45.6,647,46,0.530,0.565,26,20,13754,8000,5754,35,27,42,105,33.3%,317.3,184.5,132.7,0.81,0.62,0.97,2.42,299.0,173.9,125.1,0.76,0.59,0.91,2.28,109,101,2.51,2.33,2.37,2.20
,,,Chronicle,Challenger,"Isopods
Spearmint","The Abyss
Minty Fresh",Solar,45.1,313,20,0.449,0.500,10,10,6643,3680,2963,13,12,25,53,24.5%,316.8,175.5,141.3,0.62,0.57,1.19,2.53,332.2,184.0,148.2,0.65,0.60,1.25,2.65,42,48,2.00,2.29,2.10,2.40
,,,Napkhan,Challenger,"Apple Associates
Yig
Zombies","The Syndicate
The Mythos
The Monster Mash",Lunar,45.0,556,37,0.539,0.541,20,17,11858,7010,4848,30,22,40,91,33.0%,318.3,188.2,130.1,0.81,0.59,1.07,2.44,320.5,189.5,131.0,0.81,0.59,1.08,2.46,94,85,2.52,2.28,2.54,2.30
,,,Chicken935,Challenger,Toucans,The Jungle,Solar,44.9,706,47,0.621,0.660,31,16,14941,8680,6261,30,31,61,108,27.8%,315.8,183.5,132.4,0.63,0.66,1.29,2.28,317.9,184.7,133.2,0.64,0.66,1.30,2.30,119,86,2.52,1.82,2.53,1.83
,,,Dumplingsaregod,Challenger,Isopods,The Abyss,Lunar,44.7,605,40,0.408,0.400,16,24,12695,7040,5655,32,22,33,109,29.4%,313.2,173.7,139.5,0.79,0.54,0.81,2.69,317.4,176.0,141.4,0.80,0.55,0.83,2.73,91,115,2.24,2.84,2.28,2.88
,,,Cowtooth,Challenger,Slice Slice Baby,The Bakery,Solar,44.4,563,37,0.703,0.730,27,10,12179,6890,5289,28,21,43,89,31.5%,322.9,182.6,140.2,0.74,0.56,1.14,2.36,329.2,186.2,142.9,0.76,0.57,1.16,2.41,104,59,2.76,1.56,2.81,1.59
,,,Kyllonen-_-,Challenger,Havarti Hustlers,Cheese Guild,Solar,44.0,748,51,0.604,0.588,30,21,16051,8860,7191,32,29,61,116,27.6%,320.3,176.8,143.5,0.64,0.58,1.22,2.31,314.7,173.7,141.0,0.63,0.57,1.20,2.27,129,98,2.57,1.96,2.53,1.92
,,,Deifik,Challenger,Greed,Seven Deadly Sins,Lunar,43.9,730,52,0.497,0.538,28,24,16043,8460,7583,29,32,61,91,31.9%,328.0,173.0,155.0,0.59,0.65,1.25,1.86,308.5,162.7,145.8,0.56,0.62,1.17,1.75,119,120,2.43,2.45,2.29,2.31
,,,Chronoelevated,Challenger,Strawberries,The Garden,Lunar,43.6,130,8,0.536,0.625,5,3,2799,1580,1219,8,4,7,23,34.8%,321.3,181.4,139.9,0.92,0.46,0.80,2.64,349.9,197.5,152.4,1.00,0.50,0.88,2.88,23,21,2.64,2.41,2.88,2.63
,,,K.Doughboy,Challenger,Shock,Electric Mayhem,Lunar,42.8,11,1,0.262,0.000,0,1,192,60,132,0,1,0,1,0.0%,260.5,81.4,179.1,0.00,1.36,0.00,1.36,192.0,60.0,132.0,0.00,1.00,0.00,1.00,1,2,1.36,2.71,1.00,2.00
,,,Markoyo,Challenger,Penne Patrol,Italian Battalion,Lunar,42.7,185,13,0.425,0.462,6,7,3731,1910,1821,7,8,10,31,22.6%,301.0,154.1,146.9,0.56,0.65,0.81,2.50,287.0,146.9,140.1,0.54,0.62,0.77,2.38,29,35,2.34,2.82,2.23,2.69
,,,Godless,Challenger,Toucans,The Jungle,Solar,42.5,599,40,0.596,0.675,27,13,12359,6990,5369,24,27,47,89,27.0%,307.9,174.2,133.8,0.60,0.67,1.17,2.22,309.0,174.8,134.2,0.60,0.68,1.18,2.23,98,76,2.44,1.89,2.45,1.90
,,,Primed,Challenger,Metal,The Elements,Solar,42.4,691,46,0.431,0.478,22,24,14321,8130,6191,34,29,44,108,31.5%,309.3,175.6,133.7,0.73,0.63,0.95,2.33,311.3,176.7,134.6,0.74,0.63,0.96,2.35,97,116,2.10,2.51,2.11,2.52
,,,Shiftdrink,Challenger,Panda Bears,The Bear Den,Lunar,42.4,591,39,0.364,0.359,14,25,12907,7260,5647,27,21,53,86,31.4%,325.9,183.3,142.6,0.68,0.53,1.34,2.17,330.9,186.2,144.8,0.69,0.54,1.36,2.21,84,119,2.12,3.01,2.15,3.05
,,,Chadgpt,Challenger,Threshers,Shark Attack,Lunar,42.1,508,35,0.411,0.371,13,22,10312,5450,4862,17,24,36,75,22.7%,303.0,160.1,142.8,0.50,0.71,1.06,2.20,294.6,155.7,138.9,0.49,0.69,1.03,2.14,80,100,2.35,2.94,2.29,2.86
,,,Xxblindbeastxx,Challenger,Havarti Hustlers,Cheese Guild,Solar,42.1,660,43,0.527,0.512,22,21,14286,8730,5556,41,19,51,113,36.3%,323.0,197.4,125.6,0.93,0.43,1.15,2.56,332.2,203.0,129.2,0.95,0.44,1.19,2.63,104,97,2.35,2.19,2.42,2.26
,,,Calicat01,Challenger,Deceased,Destined,Solar,41.9,907,56,0.461,0.500,28,28,18915,11550,7365,49,32,70,155,31.6%,311.2,190.1,121.2,0.81,0.53,1.15,2.55,337.8,206.3,131.5,0.88,0.57,1.25,2.77,145,160,2.39,2.63,2.59,2.86
,,,Way2Luckee,Challenger,Spartans,The Sovereign,Lunar,41.4,512,36,0.526,0.528,19,17,11398,6850,4548,37,14,33,80,46.3%,332.2,199.7,132.6,1.08,0.41,0.96,2.33,316.6,190.3,126.3,1.03,0.39,0.92,2.22,95,89,2.77,2.59,2.64,2.47
,,,Itz Cheezus,Challenger,Tarantulas,Eight Legged Freaks,Lunar,41.1,85,6,0.174,0.000,0,6,1733,930,803,3,2,7,18,16.7%,304.3,163.3,141.0,0.53,0.35,1.23,3.16,288.8,155.0,133.8,0.50,0.33,1.17,3.00,6,17,1.05,2.98,1.00,2.83
,,,Kingtutt97,Challenger,Flailers,The Quad Dynasty,Solar,40.9,686,46,0.582,0.500,23,23,14827,8440,6387,36,16,56,124,29.0%,322.6,183.6,139.0,0.78,0.35,1.22,2.70,322.3,183.5,138.8,0.78,0.35,1.22,2.70,107,86,2.33,1.87,2.33,1.87
,,,Yadi Clears Me,Challenger,Jock O Lanterns,Ghoul School,Solar,40.6,686,46,0.467,0.457,21,25,14088,7540,6548,27,25,49,114,23.7%,306.5,164.0,142.5,0.59,0.54,1.07,2.48,306.3,163.9,142.3,0.59,0.54,1.07,2.48,115,125,2.50,2.72,2.50,2.72
,,,Thequackens,Challenger,"Griffins
Squalls","The Forest
Storm",Solar,40.3,420,27,0.459,0.407,11,16,8934,4870,4064,19,15,32,62,30.6%,317.5,173.1,144.4,0.68,0.53,1.14,2.20,330.9,180.4,150.5,0.70,0.56,1.19,2.30,63,70,2.24,2.49,2.33,2.59
,,,X Arc Fives X,Challenger,Recycling Cringe,Maste Wanagement,Solar,40.3,964,59,0.377,0.356,21,38,20523,11840,8683,49,24,80,174,28.2%,317.7,183.3,134.4,0.76,0.37,1.24,2.69,347.8,200.7,147.2,0.83,0.41,1.36,2.95,133,183,2.06,2.83,2.25,3.10
,,,Ascreaus,Challenger,"Chromatic Chaos
Zombies
Abyss","Art Club
The Monster Mash
The Shadows",Solar,39.3,647,40,0.397,0.375,15,25,13772,8030,5742,40,18,41,108,37.0%,317.7,185.2,132.5,0.92,0.42,0.95,2.49,344.3,200.8,143.6,1.00,0.45,1.03,2.70,92,120,2.12,2.77,2.30,3.00
,,,Zachs Vibes,Challenger,Tarantulas,Eight Legged Freaks,Lunar,39.3,681,46,0.393,0.370,17,29,14438,8090,6348,27,27,63,89,30.3%,316.4,177.3,139.1,0.59,0.59,1.38,1.95,313.9,175.9,138.0,0.59,0.59,1.37,1.93,98,129,2.15,2.83,2.13,2.80
,,,Its_Lost,Challenger,"Zombies
Abyss","The Monster Mash
The Shadows",Lunar,39.3,379,24,0.555,0.583,14,10,7552,4510,3042,19,14,25,66,28.8%,297.4,177.6,119.8,0.75,0.55,0.98,2.60,314.7,187.9,126.8,0.79,0.58,1.04,2.75,70,61,2.76,2.40,2.92,2.54
,,,Chulainn,Challenger,Metal,The Elements,Solar,39.1,741,51,0.493,0.529,27,24,15811,8520,7291,30,20,66,122,24.6%,318.5,171.6,146.8,0.60,0.40,1.33,2.46,310.0,167.1,143.0,0.59,0.39,1.29,2.39,108,110,2.18,2.22,2.12,2.16
,,,Eyesucka,Challenger,Greed,Seven Deadly Sins,Lunar,38.9,330,25,0.446,0.440,11,14,7771,4370,3401,20,5,33,47,42.6%,351.5,197.6,153.8,0.90,0.23,1.49,2.13,310.8,174.8,136.0,0.80,0.20,1.32,1.88,56,64,2.53,2.89,2.24,2.56
,,,Beanie_92,Challenger,"Chromatic Chaos
Abyss
Leo","Art Club
The Shadows
The Nexus",Solar,38.2,317,20,0.351,0.300,6,14,6770,3860,2910,13,10,32,46,28.3%,318.7,181.7,137.0,0.61,0.47,1.51,2.17,338.5,193.0,145.5,0.65,0.50,1.60,2.30,33,50,1.55,2.35,1.65,2.50
,,,Turboalpaca,Challenger,Spartans,The Sovereign,Lunar,38.0,465,30,0.420,0.333,10,20,9879,5590,4289,17,16,49,64,26.6%,317.1,179.4,137.7,0.55,0.51,1.57,2.05,329.3,186.3,143.0,0.57,0.53,1.63,2.13,65,80,2.09,2.57,2.17,2.67
,,,Vires,Challenger,Yig,The Mythos,Lunar,37.8,689,49,0.359,0.286,14,35,14413,7330,7083,24,21,56,108,22.2%,312.2,158.8,153.4,0.52,0.45,1.21,2.34,294.1,149.6,144.6,0.49,0.43,1.14,2.20,86,125,1.86,2.71,1.76,2.55
,,,Sniperwarrior007,Challenger,Deceased,Destined,Solar,37.4,778,48,0.472,0.521,25,23,16268,9010,7258,40,24,52,121,33.1%,312.1,172.8,139.2,0.77,0.46,1.00,2.32,338.9,187.7,151.2,0.83,0.50,1.08,2.52,124,133,2.38,2.55,2.58,2.77
,,,Witha ^~^,Challenger,Leo,The Nexus,Solar,36.4,207,16,0.321,0.250,4,12,4566,2580,1986,11,2,20,38,28.9%,329.2,186.0,143.2,0.79,0.14,1.44,2.74,285.4,161.3,124.1,0.69,0.13,1.25,2.38,24,39,1.73,2.81,1.50,2.44
,,,1999 Toyota Camry,Challenger,Spearmint,Minty Fresh,Solar,36.0,715,48,0.394,0.354,17,31,14956,7750,7206,28,20,57,110,25.5%,312.2,161.8,150.4,0.58,0.42,1.19,2.30,311.6,161.5,150.1,0.58,0.42,1.19,2.29,93,123,1.94,2.57,1.94,2.56
,,,Boulder,Challenger,"Zombies
Chromatic Chaos","The Monster Mash
Art Club",Solar,35.8,595,41,0.357,0.390,16,25,12100,6410,5690,16,26,56,71,22.5%,303.5,160.8,142.7,0.40,0.65,1.40,1.78,295.1,156.3,138.8,0.39,0.63,1.37,1.73,67,99,1.68,2.48,1.63,2.41
,,,Hank _,Challenger,Spearmint,Minty Fresh,Solar,35.0,725,47,0.411,0.383,18,29,15823,8790,7033,31,19,76,94,33.0%,325.7,180.9,144.8,0.64,0.39,1.56,1.94,336.7,187.0,149.6,0.66,0.40,1.62,2.00,94,119,1.94,2.45,2.00,2.53
,,,N00Bpr0N,Challenger,Havarti Hustlers,Cheese Guild,Solar,35.0,469,31,0.567,0.516,16,15,10305,5730,4575,22,11,47,63,34.9%,327.9,182.3,145.6,0.70,0.35,1.50,2.00,332.4,184.8,147.6,0.71,0.35,1.52,2.03,74,62,2.35,1.97,2.39,2.00
,,,Trudsky,Challenger,Threshers,Shark Attack,Lunar,33.9,677,44,0.449,0.432,19,25,14142,7840,6302,39,12,43,119,32.8%,311.8,172.8,138.9,0.86,0.26,0.95,2.62,321.4,178.2,143.2,0.89,0.27,0.98,2.70,100,114,2.20,2.51,2.27,2.59
,,,Goldentiger5,Challenger,"Threshers
Recycling Cringe
Chromatic Chaos
Jock O Lanterns","Shark Attack
Maste Wanagement
Art Club
Ghoul School",Solar,33.7,222,14,0.362,0.286,4,10,4811,2820,1991,13,3,20,37,35.1%,323.4,189.6,133.9,0.87,0.20,1.34,2.49,343.6,201.4,142.2,0.93,0.21,1.43,2.64,30,43,2.02,2.89,2.14,3.07
,,,Chris.,Challenger,Tarantulas,Eight Legged Freaks,Lunar,33.7,751,52,0.440,0.423,22,30,14952,8310,6642,35,26,48,111,31.5%,297.1,165.1,132.0,0.70,0.52,0.95,2.21,287.5,159.8,127.7,0.67,0.50,0.92,2.13,123,143,2.44,2.84,2.37,2.75
,,,Missionaryjackk,Challenger,"Squalls
Griffins","Storm
The Forest",Solar,33.4,729,49,0.526,0.510,25,24,15086,9270,5816,41,17,63,117,35.0%,308.9,189.8,119.1,0.84,0.35,1.29,2.40,307.9,189.2,118.7,0.84,0.35,1.29,2.39,125,117,2.56,2.40,2.55,2.39
,,,Zetsubo-Teki,Challenger,Griffins,The Forest,Solar,32.7,66,4,0.395,0.250,1,3,1407,910,497,5,1,5,11,45.5%,318.2,205.8,112.4,1.13,0.23,1.13,2.49,351.8,227.5,124.3,1.25,0.25,1.25,2.75,15,19,3.39,4.30,3.75,4.75
,,,Dafiya711,Challenger,Metal,The Elements,Solar,32.5,519,36,0.480,0.500,18,18,10612,5910,4702,28,13,33,81,34.6%,305.2,170.0,135.2,0.81,0.37,0.95,2.33,294.8,164.2,130.6,0.78,0.36,0.92,2.25,76,80,2.19,2.30,2.11,2.22
,,,Xlmlt,Challenger,Leo,The Nexus,Solar,31.6,538,36,0.275,0.222,8,28,11388,6520,4868,27,13,49,72,37.5%,315.9,180.9,135.0,0.75,0.36,1.36,2.00,316.3,181.1,135.2,0.75,0.36,1.36,2.00,59,110,1.64,3.05,1.64,3.06
,,,Razalgould,Challenger,Isopods,The Abyss,Lunar,30.3,919,59,0.455,0.458,27,32,18248,10350,7898,35,31,82,120,29.2%,296.3,168.1,128.3,0.57,0.50,1.33,1.95,309.3,175.4,133.9,0.59,0.53,1.39,2.03,141,158,2.29,2.57,2.39,2.68
,,,Notz0Han,Challenger,Spearmint,Minty Fresh,Solar,30.3,678,43,0.462,0.442,19,24,13538,7550,5988,32,17,49,105,30.5%,298.0,166.2,131.8,0.70,0.37,1.08,2.31,314.8,175.6,139.3,0.74,0.40,1.14,2.44,97,107,2.14,2.36,2.26,2.49
,,,Vairwick,Challenger,Threshers,Shark Attack,Lunar,29.3,598,39,0.370,0.282,11,28,11703,6320,5383,25,16,42,92,27.2%,292.1,157.7,134.3,0.62,0.40,1.05,2.30,300.1,162.1,138.0,0.64,0.41,1.08,2.36,82,115,2.05,2.87,2.10,2.95
,,,Westandalone0,Challenger,"Flailers
Apple Associates","The Quad Dynasty
The Syndicate",Lunar,29.0,765,50,0.463,0.400,20,30,14933,8200,6733,27,26,64,100,27.0%,291.3,160.0,131.4,0.53,0.51,1.25,1.95,298.7,164.0,134.7,0.54,0.52,1.28,2.00,107,118,2.09,2.30,2.14,2.36
,,,Free.,Challenger,Chromatic Chaos,Art Club,Solar,28.2,352,21,0.388,0.429,9,12,7234,3970,3264,16,8,30,47,34.0%,306.7,168.3,138.4,0.68,0.34,1.27,1.99,344.5,189.0,155.4,0.76,0.38,1.43,2.24,47,63,1.99,2.67,2.24,3.00
,,,Thenio,Challenger,Tarantulas,Eight Legged Freaks,Lunar,28.0,220,17,0.329,0.176,3,14,4223,2150,2073,8,4,15,40,20.0%,286.5,145.9,140.6,0.54,0.27,1.02,2.71,248.4,126.5,121.9,0.47,0.24,0.88,2.35,28,44,1.90,2.98,1.65,2.59
,,,Itsjustcrimm,Challenger,Void,Event Horizon,Solar,27.2,402,28,0.371,0.393,11,17,7251,3960,3291,13,13,27,66,19.7%,269.2,147.0,122.2,0.48,0.48,1.00,2.45,259.0,141.4,117.5,0.46,0.46,0.96,2.36,48,68,1.78,2.52,1.71,2.43
,,,Steven <3,Challenger,Jock O Lanterns,Ghoul School,Solar,26.8,250,18,0.403,0.333,6,12,5018,2690,2328,8,9,24,24,33.3%,299.6,160.6,139.0,0.48,0.54,1.43,1.43,278.8,149.4,129.3,0.44,0.50,1.33,1.33,40,51,2.39,3.04,2.22,2.83
,,,Col,Challenger,Narwhals,Whale Defense,Solar,26.7,274,20,0.529,0.600,12,8,5253,2850,2403,12,6,18,45,26.7%,286.1,155.2,130.9,0.65,0.33,0.98,2.45,262.7,142.5,120.2,0.60,0.30,0.90,2.25,41,38,2.23,2.07,2.05,1.90
,,,Ducky,Challenger,"Flailers
Void","The Quad Dynasty
Event Horizon",Solar,26.7,328,24,0.491,0.458,11,13,6739,3620,3119,12,7,33,42,28.6%,306.6,164.7,141.9,0.55,0.32,1.50,1.91,280.8,150.8,130.0,0.50,0.29,1.38,1.75,42,43,1.91,1.96,1.75,1.79
,,,Txaggie,Challenger,Apple Associates,The Syndicate,Lunar,26.6,861,57,0.435,0.439,25,32,16786,9550,7236,36,28,70,105,34.3%,291.0,165.5,125.4,0.62,0.49,1.21,1.82,294.5,167.5,126.9,0.63,0.49,1.23,1.84,127,150,2.20,2.60,2.23,2.63
