Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Contender,RSC008110,IrishHawk27,Kappa,The Shrine,N/A,N/A,67.15,55,4,13.75,0.317,0.000,0,4,0,1361,750,611,3,0,6,15,0.200,345.75,190.53,155.22,0.76,0.00,1.52,3.81,340.25,187.50,152.75,0.75,0.00,1.50,3.75,4,9,1.02,2.29,1.00,2.25,29,7.37,7.25,0.31
Contender,RSC005252,MysticMax07,Sirens,Mythical,N/A,N/A,64.16,539,40,13.48,0.475,0.450,18,22,9,13676,7840,5836,35,14,53,99,0.354,354.52,203.23,151.29,0.91,0.36,1.37,2.57,341.90,196.00,145.90,0.88,0.35,1.33,2.48,77,93,2.00,2.41,1.93,2.33,,0.00,0.00,
Contender,RSC006919,rinny_b0y,Ponzi Schemers,Shell Corp.,N/A,N/A,63.71,736,47,15.66,0.513,0.511,24,23,7,16652,10070,6582,48,32,45,142,0.338,316.13,191.17,124.95,0.91,0.61,0.85,2.70,354.30,214.26,140.04,1.02,0.68,0.96,3.02,137,124,2.60,2.35,2.91,2.64,362,6.87,7.70,0.34
Contender,RSC012892,Ur.Fav.Spirit,Ankle Biters,Pawverse,N/A,N/A,63.34,165,12,13.75,0.455,0.333,4,8,2,3759,2120,1639,9,7,11,32,0.281,318.32,179.52,138.79,0.76,0.59,0.93,2.71,313.25,176.67,136.58,0.75,0.58,0.92,2.67,27,34,2.29,2.88,2.25,2.83,,0.00,0.00,
Contender,RSC008245,j_durv,Jesters,The King's Court,N/A,N/A,62.98,865,60,14.42,0.520,0.567,34,26,14,20846,11700,9146,52,36,65,145,0.359,336.73,188.99,147.74,0.84,0.58,1.05,2.34,347.43,195.00,152.43,0.87,0.60,1.08,2.42,156,132,2.52,2.13,2.60,2.20,421,6.80,7.02,0.31
Contender,RSC001765,Trios,Surprise,The Elements,N/A,N/A,62.92,659,45,14.64,0.528,0.511,23,22,8,15443,9590,5853,44,31,51,109,0.404,327.43,203.33,124.10,0.93,0.66,1.08,2.31,343.18,213.11,130.07,0.98,0.69,1.13,2.42,120,97,2.54,2.06,2.67,2.16,321,6.81,7.13,0.30
Contender,RSC008332,QuaviusProd,Templars,World Warriors,N/A,N/A,62.69,623,43,14.49,0.547,0.651,28,15,5,14602,7960,6642,36,33,35,96,0.375,327.49,178.52,148.96,0.81,0.74,0.78,2.15,339.58,185.12,154.47,0.84,0.77,0.81,2.23,127,89,2.85,2.00,2.95,2.07,,0.00,0.00,
Contender,RSC000995,Xx_pink_man95_xX,"Zebras
Ankle Biters","Safari
Pawverse","N/A
N/A","N/A
N/A",61.97,491,38,12.92,0.460,0.368,14,24,7,12697,6570,6127,21,18,57,72,0.292,361.32,186.96,174.36,0.60,0.51,1.62,2.05,334.13,172.89,161.24,0.55,0.47,1.50,1.89,74,99,2.11,2.82,1.95,2.61,273,7.77,7.18,0.36
Contender,RSC007515,superstrikzz,"Principales
Ankle Biters","The Sovereign
Pawverse","N/A
N/A","N/A
N/A",61.04,655,49,13.37,0.470,0.429,21,28,5,16558,8340,8218,25,20,75,109,0.229,353.21,177.91,175.31,0.53,0.43,1.60,2.33,337.92,170.20,167.71,0.51,0.41,1.53,2.22,87,111,1.86,2.37,1.78,2.27,342,7.30,6.98,0.32
Contender,RSC012758,iiHeapCheap,Aeronauts,Remove Before Flight,N/A,N/A,59.92,595,45,13.22,0.541,0.667,30,15,4,13562,7620,5942,43,17,26,117,0.368,318.48,178.94,139.54,1.01,0.40,0.61,2.75,301.38,169.33,132.04,0.96,0.38,0.58,2.60,124,91,2.91,2.14,2.76,2.02,257,6.04,5.71,0.35
Contender,RSC004012,kgfan3,Warg,Mythspire,N/A,N/A,58.00,681,50,13.62,0.449,0.380,19,31,8,16170,8100,8070,34,24,48,110,0.309,331.77,166.19,165.58,0.70,0.49,0.98,2.26,323.40,162.00,161.40,0.68,0.48,0.96,2.20,97,144,1.99,2.95,1.94,2.88,360,7.39,7.20,0.40
Contender,RSC012074,seandfeeney,Principales,The Sovereign,N/A,N/A,57.97,589,44,13.39,0.457,0.386,17,27,9,13759,7550,6209,30,18,52,105,0.286,326.39,179.10,147.29,0.71,0.43,1.23,2.49,312.70,171.59,141.11,0.68,0.41,1.18,2.39,82,114,1.95,2.70,1.86,2.59,323,7.66,7.34,0.35
Contender,RSC008470,ReaperXD97,Zebras,Safari,N/A,N/A,57.61,759,50,15.18,0.490,0.460,23,27,11,17795,10020,7775,53,21,47,132,0.402,327.59,184.46,143.13,0.98,0.39,0.87,2.43,355.90,200.40,155.50,1.06,0.42,0.94,2.64,126,136,2.32,2.50,2.52,2.72,369,6.79,7.38,0.37
Contender,RSC007899,SeaSpay182009,Kappa,The Shrine,N/A,N/A,57.43,109,8,13.63,0.350,0.250,2,6,1,2699,1340,1359,6,2,9,19,0.316,345.98,171.77,174.21,0.77,0.26,1.15,2.44,337.38,167.50,169.88,0.75,0.25,1.13,2.38,11,23,1.41,2.95,1.38,2.88,,0.00,0.00,
Contender,RSC007918,TheBLKBoy,Wisps,The Monster Mash,N/A,N/A,57.16,553,39,14.18,0.436,0.256,10,29,4,12463,6890,5573,28,17,44,104,0.269,314.90,174.09,140.81,0.71,0.43,1.11,2.63,319.56,176.67,142.90,0.72,0.44,1.13,2.67,72,115,1.82,2.91,1.85,2.95,287,7.25,7.36,0.40
Contender,RSC008153,Tyson_WA,Ankle Biters,Pawverse,N/A,N/A,55.70,726,55,13.20,0.476,0.436,24,31,9,17911,10650,7261,51,14,74,115,0.443,344.71,204.97,139.74,0.98,0.27,1.42,2.21,325.65,193.64,132.02,0.93,0.25,1.35,2.09,115,139,2.21,2.68,2.09,2.53,389,7.49,7.07,0.36
Contender,RSC008441,Izumi._._.,"Ponzi Schemers
Jesters","Shell Corp.
The King's Court","N/A
N/A","N/A
N/A",55.67,847,58,14.60,0.513,0.500,29,29,14,20294,12090,8204,60,19,75,139,0.432,334.78,199.44,135.34,0.99,0.31,1.24,2.29,349.90,208.45,141.45,1.03,0.33,1.29,2.40,149,134,2.46,2.21,2.57,2.31,421,6.94,7.26,0.32
Contender,RSC006487,KorusRay,Helldivers,The Rising,N/A,N/A,55.65,684,45,15.20,0.531,0.556,25,20,5,15123,8890,6233,45,28,38,109,0.413,308.92,181.60,127.32,0.92,0.57,0.78,2.23,336.07,197.56,138.51,1.00,0.62,0.84,2.42,150,120,3.06,2.45,3.33,2.67,,0.00,0.00,
Contender,RSC007270,D0peyFsh,Jellyfish,Tyrants of the Sea,N/A,N/A,54.65,718,51,14.08,0.576,0.784,40,11,3,14887,8560,6327,37,39,36,111,0.333,289.70,166.58,123.12,0.72,0.76,0.70,2.16,291.90,167.84,124.06,0.73,0.76,0.71,2.18,164,90,3.19,1.75,3.22,1.76,285,5.55,5.59,0.32
Contender,RSC008591,Mr fih.,Ankle Biters,Pawverse,N/A,N/A,54.57,563,41,13.73,0.472,0.439,18,23,5,12046,6570,5476,21,31,42,82,0.256,298.95,163.05,135.90,0.52,0.77,1.04,2.04,293.80,160.24,133.56,0.51,0.76,1.02,2.00,89,109,2.21,2.71,2.17,2.66,307,7.62,7.49,0.36
Contender,RSC008227,batman,Jellyfish,Tyrants of the Sea,N/A,N/A,54.34,46,3,15.33,0.879,1.000,3,0,0,816,500,316,0,5,4,5,0.000,247.86,151.87,95.98,0.00,1.52,1.21,1.52,272.00,166.67,105.33,0.00,1.67,1.33,1.67,12,2,3.64,0.61,4.00,0.67,,0.00,0.00,
Contender,RSC005347,CAMSL4YZ82,"Jellyfish
Surprise","Tyrants of the Sea
The Elements","N/A
N/A","N/A
N/A",54.10,126,10,12.60,0.543,0.500,5,5,0,2883,1590,1293,6,7,10,14,0.429,319.70,176.32,143.38,0.67,0.78,1.11,1.55,288.30,159.00,129.30,0.60,0.70,1.00,1.40,27,22,2.99,2.44,2.70,2.20,,0.00,0.00,
Contender,RSC008327,tempo_rl_ttv,Kappa,The Shrine,N/A,N/A,53.74,687,51,13.47,0.443,0.353,18,33,10,16590,8450,8140,26,18,78,105,0.248,337.41,171.86,165.55,0.53,0.37,1.59,2.14,325.29,165.69,159.61,0.51,0.35,1.53,2.06,84,133,1.71,2.70,1.65,2.61,381,7.75,7.47,0.35
Contender,RSC012792,LostRedjordan,Wisps,The Monster Mash,N/A,N/A,52.19,516,37,13.95,0.477,0.405,15,22,6,11944,6540,5404,29,14,43,79,0.367,323.42,177.09,146.33,0.79,0.38,1.16,2.14,322.81,176.76,146.05,0.78,0.38,1.16,2.14,76,90,2.06,2.44,2.05,2.43,264,7.15,7.14,0.34
Contender,RSC012708,Lock7618,"Aeronauts
Ankle Biters","Remove Before Flight
Pawverse","N/A
N/A","N/A
N/A",51.65,113,9,12.56,0.500,0.444,4,5,1,2358,1140,1218,2,5,10,19,0.105,291.57,140.96,150.61,0.25,0.62,1.24,2.35,262.00,126.67,135.33,0.22,0.56,1.11,2.11,18,18,2.23,2.23,2.00,2.00,50,6.18,5.56,0.36
Contender,RSC008471,TrytonsShadow95,"Warg
Aeronauts","Mythspire
Remove Before Flight","N/A
N/A","N/A
N/A",50.22,741,51,14.53,0.490,0.471,24,27,6,15667,8520,7147,35,28,49,117,0.299,295.42,160.65,134.76,0.66,0.53,0.92,2.21,307.20,167.06,140.14,0.69,0.55,0.96,2.29,130,140,2.45,2.64,2.55,2.75,376,7.09,7.37,0.37
Contender,RSC003812,Jeoka,Wisps,The Monster Mash,N/A,N/A,50.11,310,20,15.50,0.529,0.550,11,9,5,6796,3440,3356,16,7,19,54,0.296,306.31,155.05,151.26,0.72,0.32,0.86,2.43,339.80,172.00,167.80,0.80,0.35,0.95,2.70,48,40,2.16,1.80,2.40,2.00,133,5.99,6.65,0.30
Contender,RSC006880,Kenjicat17,Principales,The Sovereign,N/A,N/A,49.36,498,38,13.11,0.449,0.395,15,23,4,11309,6240,5069,29,10,41,79,0.367,317.30,175.08,142.22,0.81,0.28,1.15,2.22,297.61,164.21,133.39,0.76,0.26,1.08,2.08,65,95,1.82,2.67,1.71,2.50,271,7.60,7.13,0.35
Contender,RSC006381,YERP_YERP02,Zebras,Safari,N/A,N/A,48.02,751,49,15.33,0.492,0.449,22,27,7,14989,8980,6009,43,28,41,123,0.350,278.87,167.07,111.80,0.80,0.52,0.76,2.29,305.90,183.27,122.63,0.88,0.57,0.84,2.51,119,127,2.21,2.36,2.43,2.59,,0.00,0.00,
Contender,RSC005335,R4p,"Gallery Guild
Wisps","Art Club
The Monster Mash","N/A
N/A","N/A
N/A",46.96,295,20,14.75,0.476,0.400,8,12,2,6540,3750,2790,14,9,30,40,0.350,309.76,177.62,132.15,0.66,0.43,1.42,1.89,327.00,187.50,139.50,0.70,0.45,1.50,2.00,45,52,2.13,2.46,2.25,2.60,165,7.82,8.25,0.32
Contender,RSC009605,Brattycrawdad,"Ankle Biters
Kappa","Pawverse
The Shrine","N/A
N/A","N/A
N/A",46.02,55,4,13.75,0.351,0.250,1,3,0,1115,700,415,4,1,3,10,0.400,283.26,177.83,105.43,1.02,0.25,0.76,2.54,278.75,175.00,103.75,1.00,0.25,0.75,2.50,8,14,2.03,3.56,2.00,3.50,,0.00,0.00,
Contender,RSC007161,Ander,Kappa,The Shrine,N/A,N/A,45.83,18,2,9.00,0.158,0.000,0,2,0,324,80,244,0,1,0,3,0.000,251.50,62.10,189.40,0.00,0.78,0.00,2.33,162.00,40.00,122.00,0.00,0.50,0.00,1.50,1,4,0.78,3.10,0.50,2.00,,0.00,0.00,
Contender,RSC007464,MoonKnight2,Zebras,Safari,N/A,N/A,45.71,823,55,14.96,0.481,0.436,24,31,5,17285,9270,8015,30,27,74,122,0.246,293.45,157.38,136.07,0.51,0.46,1.26,2.07,314.27,168.55,145.73,0.55,0.49,1.35,2.22,128,149,2.17,2.53,2.33,2.71,408,6.93,7.42,0.37
Contender,RSC008522,tysonmaint,Sirens,Mythical,N/A,N/A,44.37,333,24,13.88,0.456,0.375,9,15,4,7039,3890,3149,15,9,29,49,0.306,295.35,163.22,132.13,0.63,0.38,1.22,2.06,293.29,162.08,131.21,0.63,0.38,1.21,2.04,46,61,1.93,2.56,1.92,2.54,,0.00,0.00,
Contender,RSC009317,Gaymer_Jess207,"Kappa
Warg","The Shrine
Mythspire","N/A
N/A","N/A
N/A",43.76,349,28,12.46,0.408,0.393,11,17,5,6773,3460,3313,12,17,19,46,0.261,271.16,138.52,132.64,0.48,0.68,0.76,1.84,241.89,123.57,118.32,0.43,0.61,0.68,1.64,46,84,1.84,3.36,1.64,3.00,,0.00,0.00,
Contender,RSC007513,Russ,Kappa,The Shrine,N/A,N/A,43.22,490,36,13.61,0.465,0.500,18,18,6,10156,5500,4656,24,14,34,70,0.343,289.60,156.83,132.77,0.68,0.40,0.97,2.00,282.11,152.78,129.33,0.67,0.39,0.94,1.94,70,90,2.00,2.57,1.94,2.50,,0.00,0.00,
Contender,RSC012819,Monteca,"Jesters
Ponzi Schemers","The King's Court
Shell Corp.","N/A
N/A","N/A
N/A",43.17,646,44,14.68,0.506,0.545,24,20,9,13344,7810,5534,34,19,51,91,0.374,288.62,168.92,119.70,0.74,0.41,1.10,1.97,303.27,177.50,125.77,0.77,0.43,1.16,2.07,117,112,2.53,2.42,2.66,2.55,,0.00,0.00,
Contender,RSC008640,Giltch3dd,"Ankle Biters
Surprise","Pawverse
The Elements","N/A
N/A","N/A
N/A",42.62,680,46,14.78,0.528,0.543,25,21,4,14308,8030,6278,32,21,58,88,0.364,294.00,165.00,129.00,0.66,0.43,1.19,1.81,311.04,174.57,136.48,0.70,0.46,1.26,1.91,127,102,2.61,2.10,2.76,2.22,342,7.03,7.43,0.30
Contender,RSC007271,xNerdyGamer,"Surprise
Wisps
Warg
Kappa","The Elements
The Monster Mash
Mythspire
The Shrine","N/A
N/A
N/A
N/A","N/A
N/A
N/A
N/A",42.37,565,42,13.45,0.426,0.262,11,31,3,11698,5500,6198,17,17,43,80,0.213,289.29,136.01,153.28,0.42,0.42,1.06,1.98,278.52,130.95,147.57,0.40,0.40,1.02,1.90,64,113,1.58,2.79,1.52,2.69,320,7.91,7.62,0.35
Contender,RSC005550,Shraggaholic,Surprise,The Elements,N/A,N/A,42.19,421,31,13.58,0.482,0.387,12,19,2,8875,4820,4055,19,9,37,62,0.306,294.55,159.97,134.58,0.63,0.30,1.23,2.06,286.29,155.48,130.81,0.61,0.29,1.19,2.00,60,68,1.99,2.26,1.94,2.19,,0.00,0.00,
Contender,RSC008501,Netoven1,Sirens,Mythical,N/A,N/A,41.95,543,38,14.29,0.472,0.474,18,20,5,11857,5850,6007,15,14,59,70,0.214,305.10,150.53,154.57,0.39,0.36,1.52,1.80,312.03,153.95,158.08,0.39,0.37,1.55,1.84,67,83,1.72,2.14,1.76,2.18,,0.00,0.00,
Contender,RSC005759,XerNaut,Gallery Guild,Art Club,N/A,N/A,41.56,756,51,14.82,0.485,0.451,23,28,5,14481,7970,6511,33,20,48,127,0.260,267.64,147.30,120.34,0.61,0.37,0.89,2.35,283.94,156.27,127.67,0.65,0.39,0.94,2.49,112,126,2.07,2.33,2.20,2.47,419,7.74,8.22,0.30
Contender,RSC012785,WheelchairStrong,Ponzi Schemers,Shell Corp.,N/A,N/A,41.32,550,35,15.71,0.526,0.629,22,13,2,10897,6380,4517,33,14,31,83,0.398,276.83,162.08,114.75,0.84,0.36,0.79,2.11,311.34,182.29,129.06,0.94,0.40,0.89,2.37,107,89,2.72,2.26,3.06,2.54,248,6.30,7.09,0.36
Contender,RSC000963,Sup3rm4n,Aeronauts,Remove Before Flight,N/A,N/A,39.46,475,34,13.97,0.490,0.500,17,17,5,8747,4530,4217,20,16,20,73,0.274,257.30,133.25,124.05,0.59,0.47,0.59,2.15,257.26,133.24,124.03,0.59,0.47,0.59,2.15,80,86,2.35,2.53,2.35,2.53,222,6.53,6.53,0.39
Contender,RSC007468,im_link42,Templars,World Warriors,N/A,N/A,39.26,376,26,14.46,0.544,0.692,18,8,5,7324,4140,3184,17,13,26,49,0.347,272.16,153.84,118.32,0.63,0.48,0.97,1.82,281.69,159.23,122.46,0.65,0.50,1.00,1.88,67,50,2.49,1.86,2.58,1.92,187,6.95,7.19,0.27
Contender,RSC008176,xLunarWolfx108,"Sirens
Wisps","Mythical
The Monster Mash","N/A
N/A","N/A
N/A",36.95,355,24,14.79,0.403,0.167,4,20,1,7359,3840,3519,16,5,30,49,0.327,289.64,151.14,138.50,0.63,0.20,1.18,1.93,306.63,160.00,146.63,0.67,0.21,1.25,2.04,41,77,1.61,3.03,1.71,3.21,,0.00,0.00,
Contender,RSC004190,Demonikgoat4061,"Warg
Principales","Mythspire
The Sovereign","N/A
N/A","N/A
N/A",36.56,82,7,11.71,0.354,0.143,1,6,0,1695,800,895,2,2,8,10,0.200,288.82,136.32,152.50,0.34,0.34,1.36,1.70,242.14,114.29,127.86,0.29,0.29,1.14,1.43,11,21,1.87,3.58,1.57,3.00,,0.00,0.00,
Contender,RSC005870,Evil twin,Kappa,The Shrine,N/A,N/A,36.48,590,44,13.41,0.448,0.364,16,28,2,11554,5960,5594,21,19,44,71,0.296,273.62,141.14,132.48,0.50,0.45,1.04,1.68,262.59,135.45,127.14,0.48,0.43,1.00,1.61,71,107,1.68,2.53,1.61,2.43,331,7.84,7.52,0.32
Contender,RSC007874,Salty Num Num,Gallery Guild,Art Club,N/A,N/A,35.38,842,56,15.04,0.492,0.464,26,30,5,16825,9580,7245,36,20,79,103,0.350,279.20,158.97,120.23,0.60,0.33,1.31,1.71,300.45,171.07,129.38,0.64,0.36,1.41,1.84,132,141,2.19,2.34,2.36,2.52,468,7.77,8.36,0.30
Contender,RSC005974,Angry-Hermit,"Aeronauts
Wisps
Principales","Remove Before Flight
The Monster Mash
The Sovereign","N/A
N/A
N/A","N/A
N/A
N/A",34.59,577,43,13.42,0.492,0.558,24,19,4,11765,6460,5305,28,12,48,66,0.424,284.90,156.43,128.46,0.68,0.29,1.16,1.60,273.60,150.23,123.37,0.65,0.28,1.12,1.53,105,111,2.54,2.69,2.44,2.58,,0.00,0.00,
Contender,RSC003153,Theman,Sirens,Mythical,N/A,N/A,33.18,689,50,13.78,0.458,0.400,20,30,4,13075,6540,6535,22,17,52,89,0.247,265.15,132.63,132.52,0.45,0.34,1.05,1.80,261.50,130.80,130.70,0.44,0.34,1.04,1.78,84,119,1.70,2.41,1.68,2.38,381,7.73,7.62,0.31
Contender,RSC006256,Heimfari,Warg,Mythspire,N/A,N/A,32.56,678,48,14.13,0.434,0.313,15,33,4,11862,6690,5172,28,20,39,94,0.298,244.46,137.87,106.59,0.58,0.41,0.80,1.94,247.13,139.38,107.75,0.58,0.42,0.81,1.96,94,156,1.94,3.21,1.96,3.25,,0.00,0.00,
Contender,RSC008419,iSilently,Warg,Mythspire,N/A,N/A,30.60,333,26,12.81,0.407,0.269,7,19,1,6583,3460,3123,14,4,29,41,0.341,276.22,145.18,131.04,0.59,0.17,1.22,1.72,253.19,133.08,120.12,0.54,0.15,1.12,1.58,40,74,1.68,3.10,1.54,2.85,188,7.89,7.23,0.39
Contender,RSC008178,BigWigglyStylezz,"Sirens
Ponzi Schemers
Warg
Templars
Aeronauts
Jesters","Mythical
Shell Corp.
Mythspire
World Warriors
Remove Before Flight
The King's Court","N/A
N/A
N/A
N/A
N/A
N/A","N/A
N/A
N/A
N/A
N/A
N/A",30.05,135,10,13.50,0.461,0.300,3,7,0,2240,1130,1110,2,5,10,18,0.111,231.84,116.95,114.88,0.21,0.52,1.03,1.86,224.00,113.00,111.00,0.20,0.50,1.00,1.80,18,22,1.86,2.28,1.80,2.20,67,6.93,6.70,0.33
Contender,RSC006797,The-Manimal,Helldivers,The Rising,N/A,N/A,28.61,179,12,14.92,0.475,0.500,6,6,0,3100,1930,1170,6,7,16,18,0.333,241.98,150.65,91.33,0.47,0.55,1.25,1.41,258.33,160.83,97.50,0.50,0.58,1.33,1.50,29,33,2.26,2.58,2.42,2.75,97,7.57,8.08,0.34
Contender,RSC007538,FattyMcChef04,Wisps,The Monster Mash,N/A,N/A,27.37,526,35,15.03,0.439,0.343,12,23,2,8890,4780,4110,15,14,38,68,0.221,236.15,126.97,109.18,0.40,0.37,1.01,1.81,254.00,136.57,117.43,0.43,0.40,1.09,1.94,72,111,1.91,2.95,2.06,3.17,,0.00,0.00,
Contender,RSC000989,Piky Life88,Ankle Biters,Pawverse,N/A,N/A,24.31,261,20,13.05,0.436,0.400,8,12,2,4565,2330,2235,8,6,19,28,0.286,244.38,124.73,119.65,0.43,0.32,1.02,1.50,228.25,116.50,111.75,0.40,0.30,0.95,1.40,36,53,1.93,2.84,1.80,2.65,,0.00,0.00,
Contender,RSC012806,Nykx13,Gallery Guild,Art Club,N/A,N/A,19.70,212,13,16.31,0.366,0.231,3,10,1,3400,1860,1540,8,3,13,26,0.308,224.09,122.59,101.50,0.53,0.20,0.86,1.71,261.54,143.08,118.46,0.62,0.23,1.00,2.00,23,48,1.52,3.16,1.77,3.69,,0.00,0.00,
Contender,RSC007462,Lil DizNick,Gallery Guild,Art Club,N/A,N/A,17.86,47,3,15.67,0.406,0.333,1,2,0,667,310,357,2,1,0,6,0.333,198.29,92.16,106.13,0.59,0.30,0.00,1.78,222.33,103.33,119.00,0.67,0.33,0.00,2.00,8,11,2.38,3.27,2.67,3.67,,0.00,0.00,
Contender,RSC006422,HuggingThor,Ankle Biters,Pawverse,N/A,N/A,15.61,103,6,17.17,0.398,0.167,1,5,0,1543,680,863,0,4,8,8,0.000,209.31,92.24,117.07,0.00,0.54,1.09,1.09,257.17,113.33,143.83,0.00,0.67,1.33,1.33,12,19,1.63,2.58,2.00,3.17,62,8.41,10.33,0.31
Contender,RSC007220,maxf,Principales,The Sovereign,N/A,N/A,15.18,459,31,14.81,0.391,0.194,6,25,1,6546,3330,3216,12,10,22,53,0.226,199.27,101.37,97.90,0.37,0.30,0.67,1.61,211.16,107.42,103.74,0.39,0.32,0.71,1.71,45,98,1.37,2.98,1.45,3.16,267,8.13,8.61,0.37
Contender,RSC008130,BeardedFrodo1,Jesters,The King's Court,N/A,N/A,6.50,156,11,14.18,0.449,0.455,5,6,1,2154,1100,1054,2,2,13,15,0.133,192.93,98.52,94.40,0.18,0.18,1.16,1.34,195.82,100.00,95.82,0.18,0.18,1.18,1.36,19,25,1.70,2.24,1.73,2.27,87,7.79,7.91,0.29
Contender,RSC001262,droogin01,Surprise,The Elements,N/A,N/A,-9.14,6,1,6.00,0.000,0.000,0,1,0,94,0,94,0,0,0,0,0.000,218.90,0.00,218.90,0.00,0.00,0.00,0.00,94.00,0.00,94.00,0.00,0.00,0.00,0.00,0,3,0.00,6.99,0.00,3.00,,0.00,0.00,
Contender,RSC004462,Bbcomedian,Jellyfish,Tyrants of the Sea,N/A,N/A,-10.47,10,1,10.00,0.260,0.000,0,1,0,98,60,38,0,0,1,1,0.000,136.93,83.83,53.10,0.00,0.00,1.40,1.40,98.00,60.00,38.00,0.00,0.00,1.00,1.00,1,2,1.40,2.79,1.00,2.00,,0.00,0.00,
Contender,RSC006022,N0MrThomasMn,"Wisps
Sirens","The Monster Mash
Mythical","N/A
N/A","N/A
N/A",-17.50,92,8,11.50,0.289,0.125,1,7,0,1007,280,727,1,0,3,3,0.333,152.94,42.52,110.41,0.15,0.00,0.46,0.46,125.88,35.00,90.88,0.13,0.00,0.38,0.38,9,25,1.37,3.80,1.13,3.13,,0.00,0.00,
Amateur,RSC012892,Ur.Fav.Spirit,"Bombers
Chimera","Remove Before Flight
Mythspire","N/A
N/A","N/A
N/A",107.02,221,19,11.63,0.574,0.632,12,7,3,7357,4150,3207,22,12,16,55,0.400,435.84,245.85,189.99,1.30,0.71,0.95,3.26,387.21,218.42,168.79,1.16,0.63,0.84,2.89,51,33,3.02,1.95,2.68,1.74,,0.00,0.00,
Amateur,RSC012755,Jdawg118159,Garlic Knots,Fifty-Fifty Pizzeria,N/A,N/A,88.40,772,55,14.04,0.552,0.673,37,18,19,22757,13250,9507,65,38,64,165,0.394,385.94,224.71,161.23,1.10,0.64,1.09,2.80,413.76,240.91,172.85,1.18,0.69,1.16,3.00,165,108,2.80,1.83,3.00,1.96,,0.00,0.00,
Amateur,RSC008136,GeneralLeigh91,"Nekomata
Chimera","The Shrine
Mythspire","N/A
N/A","N/A
N/A",83.52,723,56,12.91,0.512,0.482,27,29,22,22318,12900,9418,72,22,57,175,0.411,404.15,233.60,170.55,1.30,0.40,1.03,3.17,398.54,230.36,168.18,1.29,0.39,1.02,3.13,139,126,2.52,2.28,2.48,2.25,,0.00,0.00,
Amateur,RSC008083,Rocketgirl_32,Legionarii,The Sovereign,N/A,N/A,81.26,744,56,13.29,0.521,0.571,32,24,16,21843,13830,8013,72,30,72,153,0.471,384.38,243.37,141.01,1.27,0.53,1.27,2.69,390.05,246.96,143.09,1.29,0.54,1.29,2.73,153,129,2.69,2.27,2.73,2.30,,0.00,0.00,
Amateur,RSC008614,nate_dog157,Electric Eels,Tyrants of the Sea,N/A,N/A,80.57,385,31,12.42,0.582,0.710,22,9,9,11032,6410,4622,38,15,18,96,0.396,375.16,217.98,157.18,1.29,0.51,0.61,3.26,355.87,206.77,149.10,1.23,0.48,0.58,3.10,90,51,3.06,1.73,2.90,1.65,,0.00,0.00,
Amateur,RSC008012,mushxie,HR Violation,Shell Corp.,N/A,N/A,79.71,742,55,13.49,0.514,0.545,30,25,16,22055,13200,8855,72,25,62,165,0.436,389.16,232.91,156.24,1.27,0.44,1.09,2.91,401.00,240.00,161.00,1.31,0.45,1.13,3.00,150,134,2.65,2.36,2.73,2.44,,0.00,0.00,
Amateur,RSC012722,Savant Cyclops,Electric Eels,Tyrants of the Sea,N/A,N/A,71.41,615,51,12.06,0.556,0.686,35,16,14,15308,8570,6738,45,34,25,112,0.402,325.88,182.44,143.44,0.96,0.72,0.53,2.38,300.16,168.04,132.12,0.88,0.67,0.49,2.20,141,91,3.00,1.94,2.76,1.78,,0.00,0.00,
Amateur,RSC008003,Bronzetpole,Dik-diks,Safari,N/A,N/A,68.76,339,26,13.04,0.482,0.462,12,14,4,8397,4710,3687,23,17,19,61,0.377,324.30,181.90,142.39,0.89,0.66,0.73,2.36,322.96,181.15,141.81,0.88,0.65,0.73,2.35,56,63,2.16,2.43,2.15,2.42,,0.00,0.00,
Amateur,RSC008193,RL Camaro,Legionarii,The Sovereign,N/A,N/A,66.24,744,56,13.29,0.521,0.571,32,24,12,18754,10140,8614,49,29,46,149,0.329,330.02,178.44,151.58,0.86,0.51,0.81,2.62,334.89,181.07,153.82,0.88,0.52,0.82,2.66,153,129,2.69,2.27,2.73,2.30,,0.00,0.00,
Amateur,RSC012561,Regal_king1,Dik-diks,Safari,N/A,N/A,65.84,638,50,12.76,0.501,0.520,26,24,13,17131,9670,7461,50,21,49,117,0.427,351.55,198.44,153.11,1.03,0.43,1.01,2.40,342.62,193.40,149.22,1.00,0.42,0.98,2.34,116,115,2.38,2.36,2.32,2.30,,0.00,0.00,
Amateur,RSC012725,Lunar2nd,"Electric Eels
Nekomata","Tyrants of the Sea
The Shrine","N/A
N/A","N/A
N/A",61.37,237,19,12.47,0.427,0.316,6,13,1,5269,2870,2399,12,12,13,42,0.286,291.07,158.55,132.53,0.66,0.66,0.72,2.32,277.32,151.05,126.26,0.63,0.63,0.68,2.21,35,54,1.93,2.98,1.84,2.84,,0.00,0.00,
