Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Thog,Challenger,Shock,Electric Mayhem,Lunar,55.2,740,52,0.490,0.500,26,26,17943,10150,7793,41,31,67,115,35.7%,343.5,194.3,149.2,0.78,0.59,1.28,2.20,345.1,195.2,149.9,0.79,0.60,1.29,2.21,119,122,2.28,2.34,2.29,2.35
,,,Missionaryjackk,Challenger,Penne Patrol,Italian Battalion,Lunar,54.4,56,4,0.462,0.500,2,2,1316,760,556,4,2,3,11,36.4%,332.9,192.3,140.6,1.01,0.51,0.76,2.78,329.0,190.0,139.0,1.00,0.50,0.75,2.75,10,11,2.53,2.78,2.50,2.75
,,,Ledtasso,Challenger,Isopods,The Abyss,Lunar,53.5,513,40,0.558,0.475,19,21,12202,7020,5182,30,19,44,87,34.5%,336.9,193.8,143.1,0.83,0.52,1.22,2.40,305.1,175.5,129.6,0.75,0.48,1.10,2.18,84,72,2.32,1.99,2.10,1.80
,,,Merioch,Challenger,Polar Ice,Minty Fresh,Solar,53.1,600,44,0.536,0.591,26,18,14225,7750,6475,32,27,45,95,33.7%,335.8,183.0,152.9,0.76,0.64,1.06,2.24,323.3,176.1,147.2,0.73,0.61,1.02,2.16,101,92,2.38,2.17,2.30,2.09
,,,Tw1Zt3D,Challenger,Bulldogs,Puppy Paradise,Solar,52.9,288,20,0.447,0.400,8,12,6961,3930,3031,16,9,28,48,33.3%,342.4,193.3,149.1,0.79,0.44,1.38,2.36,348.1,196.5,151.6,0.80,0.45,1.40,2.40,50,57,2.46,2.80,2.50,2.85
,,,Turboalpaca,Challenger,Spartans,The Sovereign,Lunar,52.7,775,52,0.385,0.288,15,37,18804,10690,8114,47,24,70,129,36.4%,343.7,195.4,148.3,0.86,0.44,1.28,2.36,361.6,205.6,156.0,0.90,0.46,1.35,2.48,112,151,2.05,2.76,2.15,2.90
,,,Nj111_,Challenger,Toucans,The Jungle,Solar,52.7,697,50,0.500,0.420,21,29,16548,9190,7358,37,22,63,124,29.8%,336.3,186.8,149.5,0.75,0.45,1.28,2.52,331.0,183.8,147.2,0.74,0.44,1.26,2.48,112,112,2.28,2.28,2.24,2.24
,,,Theodorethe2,Challenger,Arcturus,The Nexus,Solar,52.5,305,22,0.565,0.636,14,8,7526,4150,3376,16,10,32,45,35.6%,349.5,192.7,156.8,0.74,0.46,1.49,2.09,342.1,188.6,153.5,0.73,0.45,1.45,2.05,51,43,2.37,2.00,2.32,1.95
,,,Dctgti,Challenger,Fusion,Energy,Lunar,52.2,848,55,0.412,0.382,21,34,19477,11140,8337,46,35,66,149,30.9%,325.4,186.1,139.3,0.77,0.58,1.10,2.49,354.1,202.5,151.6,0.84,0.64,1.20,2.71,130,163,2.17,2.72,2.36,2.96
,,,Dumplingsaregod,Challenger,Nebulae,The Cosmos,Lunar,52.1,840,56,0.553,0.643,36,20,19388,11620,7768,59,31,52,157,37.6%,327.0,196.0,131.0,0.99,0.52,0.88,2.65,346.2,207.5,138.7,1.05,0.55,0.93,2.80,149,130,2.51,2.19,2.66,2.32
,,,Crypt1Cgames,Challenger,Puffin Pastries,The Bakery,Lunar,51.2,793,55,0.561,0.582,32,23,18435,10440,7995,37,38,74,114,32.5%,329.3,186.5,142.8,0.66,0.68,1.32,2.04,335.2,189.8,145.4,0.67,0.69,1.35,2.07,145,124,2.59,2.22,2.64,2.25
,,,Donttakemyrock,Challenger,Deceased,Destined,Solar,50.8,643,46,0.411,0.370,17,29,15908,8890,7018,42,16,57,104,40.4%,350.5,195.9,154.6,0.93,0.35,1.26,2.29,345.8,193.3,152.6,0.91,0.35,1.24,2.26,97,122,2.14,2.69,2.11,2.65
,,,Oneplayamaker,Challenger,Jock O Lanterns,Ghoul School,Solar,50.7,789,56,0.317,0.321,18,38,18835,10040,8795,40,32,65,119,33.6%,338.2,180.3,157.9,0.72,0.57,1.17,2.14,336.3,179.3,157.1,0.71,0.57,1.16,2.13,111,179,1.99,3.21,1.98,3.20
,,,Lynchmeister,Challenger,Polar Ice,Minty Fresh,Solar,50.7,774,57,0.589,0.667,38,19,17815,9960,7855,39,36,61,121,32.2%,326.1,182.3,143.8,0.71,0.66,1.12,2.21,312.5,174.7,137.8,0.68,0.63,1.07,2.12,134,106,2.45,1.94,2.35,1.86
,,,Seiiko,Challenger,Deceased,Destined,Solar,50.2,603,44,0.361,0.386,17,27,14284,7890,6394,32,20,54,99,32.3%,335.6,185.4,150.2,0.75,0.47,1.27,2.33,324.6,179.3,145.3,0.73,0.45,1.23,2.25,88,126,2.07,2.96,2.00,2.86
,,,Blood12Aven,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Lunar,50.2,859,60,0.550,0.500,30,30,20169,11420,8749,50,36,66,132,37.9%,332.6,188.3,144.3,0.82,0.59,1.09,2.18,336.2,190.3,145.8,0.83,0.60,1.10,2.20,149,131,2.46,2.16,2.48,2.18
,,,Ducky,Challenger,Metal,The Elements,Solar,49.7,716,46,0.592,0.630,29,17,15626,9270,6356,31,41,61,107,29.0%,309.2,183.4,125.8,0.61,0.81,1.21,2.12,339.7,201.5,138.2,0.67,0.89,1.33,2.33,132,104,2.61,2.06,2.87,2.26
,,,Logixaal,Challenger,Griffins,The Forest,Solar,49.5,778,57,0.560,0.596,34,23,17505,9570,7935,37,40,53,122,30.3%,318.7,174.3,144.5,0.67,0.73,0.97,2.22,307.1,167.9,139.2,0.65,0.70,0.93,2.14,140,120,2.55,2.18,2.46,2.11
,,,Lee-Lo,Challenger,Penne Patrol,Italian Battalion,Lunar,49.2,671,48,0.430,0.458,22,26,15363,7960,7403,27,25,57,116,23.3%,324.3,168.0,156.3,0.57,0.53,1.20,2.45,320.1,165.8,154.2,0.56,0.52,1.19,2.42,93,112,1.96,2.36,1.94,2.33
,,,I Love Sand,Challenger,Arcturus,The Nexus,Solar,49.0,709,52,0.483,0.462,24,28,16581,8730,7851,31,26,64,113,27.4%,331.3,174.4,156.9,0.62,0.52,1.28,2.26,318.9,167.9,151.0,0.60,0.50,1.23,2.17,109,114,2.18,2.28,2.10,2.19
,,,Ryo <3,Challenger,Zombies,The Monster Mash,Lunar,48.9,174,12,0.352,0.417,5,7,4085,2540,1545,10,4,21,29,34.5%,332.6,206.8,125.8,0.81,0.33,1.71,2.36,340.4,211.7,128.8,0.83,0.33,1.75,2.42,26,38,2.12,3.09,2.17,3.17
,,,Ngu_Ic3,Challenger,Strawberries,The Garden,Solar,48.9,632,45,0.476,0.511,23,22,14738,8070,6668,38,18,44,117,32.5%,330.3,180.9,149.5,0.85,0.40,0.99,2.62,327.5,179.3,148.2,0.84,0.40,0.98,2.60,89,95,1.99,2.13,1.98,2.11
,,,Butt.Quakes,Challenger,"Penne Patrol
Void","Italian Battalion
Event Horizon",Solar,48.6,218,16,0.458,0.500,8,8,5440,3050,2390,13,8,22,25,52.0%,353.5,198.2,155.3,0.84,0.52,1.43,1.62,340.0,190.6,149.4,0.81,0.50,1.38,1.56,36,40,2.34,2.60,2.25,2.50
,,,Calicat01,Challenger,Shock,Electric Mayhem,Lunar,48.3,665,48,0.500,0.479,23,25,15298,8570,6728,38,22,50,117,32.5%,325.9,182.6,143.3,0.81,0.47,1.07,2.49,318.7,178.5,140.2,0.79,0.46,1.04,2.44,110,110,2.34,2.34,2.29,2.29
,,,Cmonchan,Challenger,Strawberries,The Garden,Solar,48.3,767,54,0.507,0.556,30,24,17748,9300,8448,33,28,67,125,26.4%,327.8,171.8,156.0,0.61,0.52,1.24,2.31,328.7,172.2,156.4,0.61,0.52,1.24,2.31,116,114,2.14,2.11,2.15,2.11
,,,Zcgentry,Challenger,Belugas,Whale Defense,Solar,47.8,434,32,0.505,0.531,17,15,10021,5860,4161,23,16,42,66,34.8%,327.1,191.3,135.8,0.75,0.52,1.37,2.15,313.2,183.1,130.0,0.72,0.50,1.31,2.06,72,71,2.35,2.32,2.25,2.22
,,,Notz0Han,Challenger,Havarti Hustlers,Cheese Guild,Solar,47.6,300,23,0.427,0.391,9,14,7017,3780,3237,15,10,26,48,31.3%,331.3,178.5,152.8,0.71,0.47,1.23,2.27,305.1,164.3,140.7,0.65,0.43,1.13,2.09,43,52,2.03,2.46,1.87,2.26
,,,Doctorprofessor_,Challenger,Bulldogs,Puppy Paradise,Solar,47.3,634,45,0.456,0.444,20,25,14843,7800,7043,34,21,46,105,32.4%,331.6,174.3,157.4,0.76,0.47,1.03,2.35,329.8,173.3,156.5,0.76,0.47,1.02,2.33,100,112,2.23,2.50,2.22,2.49
,,,Ruthle,Challenger,Toucans,The Jungle,Solar,47.2,501,38,0.419,0.368,14,24,11445,5790,5655,22,22,34,79,27.8%,323.6,163.7,159.9,0.62,0.62,0.96,2.23,301.2,152.4,148.8,0.58,0.58,0.89,2.08,72,89,2.04,2.52,1.89,2.34
,,,Ofodo,Challenger,Metal,The Elements,Solar,47.0,654,42,0.475,0.500,21,21,14507,8640,5867,37,27,50,109,33.9%,314.2,187.1,127.1,0.80,0.58,1.08,2.36,345.4,205.7,139.7,0.88,0.64,1.19,2.60,104,111,2.25,2.40,2.48,2.64
,,,Tgunn05,Challenger,Tarantulas,Eight Legged Freaks,Lunar,46.5,748,52,0.431,0.404,21,31,16370,9020,7350,37,32,48,132,28.0%,310.0,170.8,139.2,0.70,0.61,0.91,2.50,314.8,173.5,141.3,0.71,0.62,0.92,2.54,120,143,2.27,2.71,2.31,2.75
,,,Sean.,Challenger,"Jock O Lanterns
Havarti Hustlers","Ghoul School
Cheese Guild",Solar,45.5,704,51,0.427,0.431,22,29,16231,9300,6931,47,16,50,130,36.2%,326.6,187.1,139.5,0.95,0.32,1.01,2.62,318.3,182.4,135.9,0.92,0.31,0.98,2.55,107,129,2.15,2.60,2.10,2.53
,,,Hybridparagon,Challenger,Shock,Electric Mayhem,Lunar,45.4,674,47,0.457,0.426,20,27,14956,8240,6716,34,24,49,119,28.6%,314.3,173.2,141.2,0.71,0.50,1.03,2.50,318.2,175.3,142.9,0.72,0.51,1.04,2.53,101,113,2.12,2.37,2.15,2.40
,,,Jpd.,Challenger,Apple Associates,The Syndicate,Lunar,45.3,603,41,0.577,0.610,25,16,13463,8070,5393,41,23,36,102,40.2%,316.3,189.6,126.7,0.96,0.54,0.85,2.40,328.4,196.8,131.5,1.00,0.56,0.88,2.49,119,98,2.80,2.30,2.90,2.39
,,,Sspohc,Challenger,Zombies,The Monster Mash,Lunar,45.3,197,15,0.578,0.533,8,7,4391,2220,2171,7,8,16,32,21.9%,315.7,159.6,156.1,0.50,0.58,1.15,2.30,292.7,148.0,144.7,0.47,0.53,1.07,2.13,32,26,2.30,1.87,2.13,1.73
,,,Atmabuster,Challenger,Toucans,The Jungle,Solar,44.8,571,41,0.524,0.439,18,23,12414,6890,5524,30,27,32,94,31.9%,308.0,170.9,137.0,0.74,0.67,0.79,2.33,302.8,168.0,134.7,0.73,0.66,0.78,2.29,99,93,2.46,2.31,2.41,2.27
,,,Twoslot,Challenger,Threshers,Shark Attack,Lunar,44.0,767,51,0.552,0.529,27,24,16498,10540,5958,55,26,46,144,38.2%,304.7,194.7,110.0,1.02,0.48,0.85,2.66,323.5,206.7,116.8,1.08,0.51,0.90,2.82,135,118,2.49,2.18,2.65,2.31
,,,Khev_,Challenger,Shinigami,The Gods,Lunar,43.8,587,44,0.496,0.523,23,21,13047,7500,5547,31,21,48,95,32.6%,314.9,181.0,133.9,0.75,0.51,1.16,2.29,296.5,170.5,126.1,0.70,0.48,1.09,2.16,95,96,2.29,2.32,2.16,2.18
,,,Thisisdrew314,Challenger,Deceased,Destined,Solar,43.3,737,53,0.359,0.321,17,36,16452,9300,7152,37,24,64,120,30.8%,316.2,178.8,137.5,0.71,0.46,1.23,2.31,310.4,175.5,134.9,0.70,0.45,1.21,2.26,107,154,2.06,2.96,2.02,2.91
,,,Masdhapotatoes,Challenger,Squalls,Storm,Solar,42.9,174,12,0.616,0.667,8,4,3947,2420,1527,11,5,16,27,40.7%,321.3,197.0,124.3,0.90,0.41,1.30,2.20,328.9,201.7,127.3,0.92,0.42,1.33,2.25,35,26,2.85,2.12,2.92,2.17
,,,Perryxpotter,Challenger,Wheelchairs,The Quad Dynasty,Lunar,42.7,65,4,0.540,0.500,2,2,1453,910,543,5,2,4,11,45.5%,316.7,198.3,118.3,1.09,0.44,0.87,2.40,363.3,227.5,135.8,1.25,0.50,1.00,2.75,10,9,2.18,1.96,2.50,2.25
,,,Anarcrist,Challenger,Strawberries,The Garden,Solar,42.7,518,33,0.549,0.576,19,14,10910,6350,4560,23,23,41,85,27.1%,298.4,173.7,124.7,0.63,0.63,1.12,2.32,330.6,192.4,138.2,0.70,0.70,1.24,2.58,83,73,2.27,2.00,2.52,2.21
,,,X_Marshallaw_X,Challenger,Jock O Lanterns,Ghoul School,Solar,42.6,372,25,0.302,0.160,4,21,8555,4740,3815,21,5,34,69,30.4%,325.8,180.5,145.3,0.80,0.19,1.29,2.63,342.2,189.6,152.6,0.84,0.20,1.36,2.76,51,86,1.94,3.27,2.04,3.44
,,,Wannabuybubbles,Challenger,Spartans,The Sovereign,Lunar,42.4,83,6,0.205,0.167,1,5,1861,1120,741,6,1,6,17,35.3%,317.6,191.2,126.5,1.02,0.17,1.02,2.90,310.2,186.7,123.5,1.00,0.17,1.00,2.83,9,21,1.54,3.58,1.50,3.50
,,,Bsmithrl,Challenger,Bulldogs,Puppy Paradise,Solar,42.4,766,55,0.413,0.382,21,34,16710,9090,7620,35,30,57,124,28.2%,309.0,168.1,140.9,0.65,0.55,1.05,2.29,303.8,165.3,138.5,0.64,0.55,1.04,2.25,115,144,2.13,2.66,2.09,2.62
,,,Carshawnlynch,Challenger,Fusion,Energy,Lunar,41.3,769,50,0.431,0.400,20,30,16617,9540,7077,41,30,54,124,33.1%,306.1,175.7,130.4,0.76,0.55,0.99,2.28,332.3,190.8,141.5,0.82,0.60,1.08,2.48,127,151,2.34,2.78,2.54,3.02
,,,Hank _,Challenger,"Arcturus
Penne Patrol","The Nexus
Italian Battalion",Solar,40.7,473,35,0.490,0.429,15,20,10072,5860,4212,26,20,30,76,34.2%,301.6,175.5,126.1,0.78,0.60,0.90,2.28,287.8,167.4,120.3,0.74,0.57,0.86,2.17,75,77,2.25,2.31,2.14,2.20
,,,Agentanime07,Challenger,Tarantulas,Eight Legged Freaks,Lunar,39.7,512,35,0.371,0.286,10,25,11418,6400,5018,29,18,37,75,38.7%,315.9,177.1,138.8,0.80,0.50,1.02,2.08,326.2,182.9,143.4,0.83,0.51,1.06,2.14,76,106,2.10,2.93,2.17,3.03
,,,Enric0 Palazz0,Challenger,Void,Event Horizon,Solar,39.5,834,60,0.366,0.400,24,36,18617,10570,8047,49,21,65,137,35.8%,316.2,179.5,136.7,0.83,0.36,1.10,2.33,310.3,176.2,134.1,0.82,0.35,1.08,2.28,114,162,1.94,2.75,1.90,2.70
,,,Baggymanny,Challenger,Threshers,Shark Attack,Lunar,39.4,208,17,0.366,0.353,6,11,4419,2380,2039,10,9,12,33,30.3%,301.0,162.1,138.9,0.68,0.61,0.82,2.25,259.9,140.0,119.9,0.59,0.53,0.71,1.94,32,45,2.18,3.06,1.88,2.65
,,,Primed,Challenger,Zombies,The Monster Mash,Lunar,38.6,802,56,0.471,0.464,26,30,17530,10180,7350,43,25,68,123,35.0%,309.6,179.8,129.8,0.76,0.44,1.20,2.17,313.0,181.8,131.3,0.77,0.45,1.21,2.20,131,141,2.31,2.49,2.34,2.52
,,,Free.,Challenger,Havarti Hustlers,Cheese Guild,Solar,38.4,730,54,0.416,0.389,21,33,16390,8680,7710,30,24,70,98,30.6%,318.1,168.4,149.6,0.58,0.47,1.36,1.90,303.5,160.7,142.8,0.56,0.44,1.30,1.81,100,125,1.94,2.43,1.85,2.31
,,,Dylon37,Challenger,Belugas,Whale Defense,Solar,38.4,765,56,0.506,0.518,29,27,16770,9090,7680,31,29,70,104,29.8%,310.5,168.3,142.2,0.57,0.54,1.30,1.93,299.5,162.3,137.1,0.55,0.52,1.25,1.86,122,120,2.26,2.22,2.18,2.14
,,,Jay-Dea,Challenger,Yig,The Mythos,Lunar,37.7,609,40,0.527,0.550,22,18,12785,8300,4485,39,22,47,95,41.1%,297.4,193.1,104.3,0.91,0.51,1.09,2.21,319.6,207.5,112.1,0.98,0.55,1.18,2.38,104,97,2.42,2.26,2.60,2.43
,,,Mrsupersanic,Challenger,Fusion,Energy,Lunar,37.5,558,36,0.458,0.444,16,20,11913,6900,5013,31,21,38,85,36.5%,302.4,175.2,127.3,0.79,0.53,0.96,2.16,330.9,191.7,139.3,0.86,0.58,1.06,2.36,87,97,2.21,2.46,2.42,2.69
,,,Itsjustcrimm,Challenger,Coatyl,Draconem,Solar,36.9,527,39,0.599,0.615,24,15,10762,5610,5152,18,30,32,71,25.4%,289.3,150.8,138.5,0.48,0.81,0.86,1.91,275.9,143.8,132.1,0.46,0.77,0.82,1.82,102,79,2.74,2.12,2.62,2.03
,,,Parkkid,Challenger,Metal,The Elements,Solar,36.4,628,42,0.526,0.571,24,18,13093,8030,5063,39,14,45,118,33.1%,295.3,181.1,114.2,0.88,0.32,1.02,2.66,311.7,191.2,120.5,0.93,0.33,1.07,2.81,106,99,2.39,2.23,2.52,2.36
,,,Grovelove,Challenger,Nebulae,The Cosmos,Lunar,36.1,383,25,0.554,0.680,17,8,7969,4680,3289,16,16,35,53,30.2%,294.7,173.1,121.6,0.59,0.59,1.29,1.96,318.8,187.2,131.6,0.64,0.64,1.40,2.12,69,60,2.55,2.22,2.76,2.40
,,,Xkilk,Challenger,Zombies,The Monster Mash,Lunar,35.4,499,35,0.427,0.429,15,20,11418,5990,5428,17,17,59,49,34.7%,324.1,170.0,154.1,0.48,0.48,1.67,1.39,326.2,171.1,155.1,0.49,0.49,1.69,1.40,71,86,2.02,2.44,2.03,2.46
,,,Gama .-.,Challenger,Panda Bears,The Bear Den,Lunar,35.3,519,36,0.586,0.611,22,14,10978,6250,4728,25,19,41,75,33.3%,299.6,170.6,129.0,0.68,0.52,1.12,2.05,304.9,173.6,131.3,0.69,0.53,1.14,2.08,95,76,2.59,2.07,2.64,2.11
,,,Jack.Flv,Challenger,"Void
Jock O Lanterns
Strawberries
Bulldogs
Nebulae","Event Horizon
Ghoul School
The Garden
Puppy Paradise
The Cosmos",Solar,35.1,715,51,0.404,0.451,23,28,15771,8280,7491,28,20,70,98,28.6%,312.5,164.0,148.4,0.55,0.40,1.39,1.94,309.2,162.4,146.9,0.55,0.39,1.37,1.92,107,137,2.12,2.71,2.10,2.69
,,,Deifik,Challenger,Montbeliarde,Ox Gaming,Solar,35.0,707,52,0.528,0.519,27,25,14405,7980,6425,31,28,47,113,27.4%,288.6,159.9,128.7,0.62,0.56,0.94,2.26,277.0,153.5,123.6,0.60,0.54,0.90,2.17,112,104,2.24,2.08,2.15,2.00
,,,Treefrog,Challenger,Apple Associates,The Syndicate,Lunar,34.8,691,46,0.587,0.565,26,20,14499,8620,5879,43,22,42,112,38.4%,297.2,176.7,120.5,0.88,0.45,0.86,2.30,315.2,187.4,127.8,0.93,0.48,0.91,2.43,130,104,2.67,2.13,2.83,2.26
,,,Dendro,Challenger,Void,Event Horizon,Solar,34.7,393,28,0.373,0.393,11,17,8025,4740,3285,15,14,39,59,25.4%,289.3,170.9,118.4,0.54,0.50,1.41,2.13,286.6,169.3,117.3,0.54,0.50,1.39,2.11,56,78,2.02,2.81,2.00,2.79
,,,Wp_Merciless,Challenger,Wheelchairs,The Quad Dynasty,Lunar,34.0,65,4,0.540,0.500,2,2,1380,660,720,3,2,3,11,27.3%,300.8,143.8,156.9,0.65,0.44,0.65,2.40,345.0,165.0,180.0,0.75,0.50,0.75,2.75,10,9,2.18,1.96,2.50,2.25
,,,Shiftdrink,Challenger,"Havarti Hustlers
Jock O Lanterns","Cheese Guild
Ghoul School",Solar,33.3,447,33,0.253,0.273,9,24,9458,5490,3968,22,6,44,79,27.8%,299.7,174.0,125.7,0.70,0.19,1.39,2.50,286.6,166.4,120.2,0.67,0.18,1.33,2.39,47,95,1.49,3.01,1.42,2.88
,,,Way2Luckee,Challenger,Spartans,The Sovereign,Lunar,33.3,885,58,0.397,0.276,16,42,18253,10100,8153,43,33,56,135,31.9%,292.2,161.7,130.5,0.69,0.53,0.90,2.16,314.7,174.1,140.6,0.74,0.57,0.97,2.33,131,171,2.10,2.74,2.26,2.95
,,,Thenio,Challenger,Tarantulas,Eight Legged Freaks,Lunar,33.1,562,38,0.402,0.368,14,24,10843,6050,4793,21,24,36,95,22.1%,273.3,152.5,120.8,0.53,0.60,0.91,2.39,285.3,159.2,126.1,0.55,0.63,0.95,2.50,83,107,2.09,2.70,2.18,2.82
,,,Tearlessgoose21,Challenger,Nebulae,The Cosmos,Lunar,31.9,348,26,0.500,0.615,16,10,7698,4070,3628,12,11,39,37,32.4%,313.4,165.7,147.7,0.49,0.45,1.59,1.51,296.1,156.5,139.5,0.46,0.42,1.50,1.42,54,54,2.20,2.20,2.08,2.08
,,,Rmuru-,Challenger,Griffins,The Forest,Solar,31.9,283,20,0.394,0.400,8,12,5732,2930,2802,10,11,19,43,23.3%,286.9,146.7,140.3,0.50,0.55,0.95,2.15,286.6,146.5,140.1,0.50,0.55,0.95,2.15,41,54,2.05,2.70,2.05,2.70
,,,Onlyjammer,Challenger,Montbeliarde,Ox Gaming,Solar,31.7,364,27,0.659,0.630,17,10,7651,4390,3261,22,9,23,59,37.3%,297.8,170.8,126.9,0.86,0.35,0.90,2.30,283.4,162.6,120.8,0.81,0.33,0.85,2.19,65,42,2.53,1.63,2.41,1.56
,,,Dondo Rf,Challenger,Havarti Hustlers,Cheese Guild,Solar,31.3,724,54,0.411,0.370,20,34,15670,7990,7680,27,21,66,94,28.7%,306.6,156.3,150.3,0.53,0.41,1.29,1.84,290.2,148.0,142.2,0.50,0.39,1.22,1.74,97,123,1.90,2.41,1.80,2.28
,,,Txaggie,Challenger,Steel,Metal,Solar,31.1,577,44,0.544,0.545,24,20,11813,6480,5333,25,21,42,83,30.1%,290.0,159.1,130.9,0.61,0.52,1.03,2.04,268.5,147.3,121.2,0.57,0.48,0.95,1.89,102,91,2.50,2.23,2.32,2.07
,,,Perk_At_Play,Challenger,Spartans,The Sovereign,Lunar,30.2,606,41,0.407,0.244,10,31,12720,6910,5810,22,20,59,76,28.9%,297.3,161.5,135.8,0.51,0.47,1.38,1.78,310.2,168.5,141.7,0.54,0.49,1.44,1.85,87,111,2.03,2.59,2.12,2.71
,,,Gnash7,Challenger,Spartans,The Sovereign,Lunar,29.5,363,23,0.451,0.391,9,14,7248,4230,3018,15,12,32,53,28.3%,282.8,165.1,117.8,0.59,0.47,1.25,2.07,315.1,183.9,131.2,0.65,0.52,1.39,2.30,60,68,2.34,2.65,2.61,2.96
,,,Kujiko234,Challenger,"Void
Jock O Lanterns","Event Horizon
Ghoul School",Solar,27.7,198,15,0.428,0.533,8,7,4138,2120,2018,9,6,13,27,33.3%,296.1,151.7,144.4,0.64,0.43,0.93,1.93,275.9,141.3,134.5,0.60,0.40,0.87,1.80,29,35,2.07,2.50,1.93,2.33
,,,Lordhadron,Challenger,Bulldogs,Puppy Paradise,Solar,26.8,508,35,0.399,0.286,10,25,10243,5880,4363,27,13,35,78,34.6%,285.6,164.0,121.7,0.75,0.36,0.98,2.18,292.7,168.0,124.7,0.77,0.37,1.00,2.23,73,95,2.04,2.65,2.09,2.71
,,,Countrywolfz,Challenger,Yig,The Mythos,Lunar,26.6,60,4,0.335,0.250,1,3,1210,560,650,1,3,5,6,16.7%,285.7,132.2,153.5,0.24,0.71,1.18,1.42,302.5,140.0,162.5,0.25,0.75,1.25,1.50,7,11,1.65,2.60,1.75,2.75
,,,Chromium_Fire,Challenger,Belugas,Whale Defense,Solar,26.5,175,13,0.371,0.231,3,10,3601,1920,1681,7,3,16,27,25.9%,291.5,155.4,136.1,0.57,0.24,1.30,2.19,277.0,147.7,129.3,0.54,0.23,1.23,2.08,25,35,2.02,2.83,1.92,2.69
,,,Tacobae,Challenger,Penne Patrol,Italian Battalion,Lunar,26.2,288,19,0.491,0.526,10,9,5488,2910,2578,8,9,24,46,17.4%,269.9,143.1,126.8,0.39,0.44,1.18,2.26,288.8,153.2,135.7,0.42,0.47,1.26,2.42,43,44,2.12,2.16,2.26,2.32
,,,Razzr Elite,Challenger,Fusion,Energy,Lunar,26.2,589,37,0.372,0.297,11,26,11362,6780,4582,27,22,43,83,32.5%,273.3,163.1,110.2,0.65,0.53,1.03,2.00,307.1,183.2,123.8,0.73,0.59,1.16,2.24,95,131,2.28,3.15,2.57,3.54
,,,Dinnindu,Challenger,Shock,Electric Mayhem,Lunar,24.2,447,33,0.434,0.364,12,21,9577,5110,4467,18,11,46,46,39.1%,303.5,161.9,141.6,0.57,0.35,1.46,1.46,290.2,154.8,135.4,0.55,0.33,1.39,1.39,63,75,2.00,2.38,1.91,2.27
,,,Discoverablematt,Challenger,Void,Event Horizon,Solar,22.5,536,38,0.303,0.289,11,27,10370,5390,4980,19,15,39,79,24.1%,274.1,142.5,131.6,0.50,0.40,1.03,2.09,272.9,141.8,131.1,0.50,0.39,1.03,2.08,65,111,1.72,2.93,1.71,2.92
,,,Polarpandah,Challenger,Isopods,The Abyss,Lunar,22.3,370,26,0.613,0.654,17,9,7376,3790,3586,16,14,21,44,36.4%,282.4,145.1,137.3,0.61,0.54,0.80,1.68,283.7,145.8,137.9,0.62,0.54,0.81,1.69,65,48,2.49,1.84,2.50,1.85
,,,Thatbugzbunny,Challenger,"Penne Patrol
Belugas","Italian Battalion
Whale Defense",Lunar,19.4,57,5,0.459,0.400,2,3,1068,530,538,2,2,3,8,25.0%,265.4,131.7,133.7,0.50,0.50,0.75,1.99,213.6,106.0,107.6,0.40,0.40,0.60,1.60,9,10,2.24,2.49,1.80,2.00
,,,Frostii,Challenger,Wheelchairs,The Quad Dynasty,Lunar,19.4,605,42,0.558,0.571,24,18,11828,6330,5498,28,15,39,83,33.7%,276.9,148.2,128.7,0.66,0.35,0.91,1.94,281.6,150.7,130.9,0.67,0.36,0.93,1.98,107,92,2.51,2.15,2.55,2.19
,,,Binboiz,Challenger,Penne Patrol,Italian Battalion,Lunar,19.3,697,50,0.412,0.400,20,30,13607,7190,6417,35,15,38,104,33.7%,276.5,146.1,130.4,0.71,0.30,0.77,2.11,272.1,143.8,128.3,0.70,0.30,0.76,2.08,101,127,2.05,2.58,2.02,2.54
,,,Chris.,Challenger,Yig,The Mythos,Lunar,17.7,398,28,0.563,0.607,17,11,7381,4240,3141,15,16,30,44,34.1%,262.7,150.9,111.8,0.53,0.57,1.07,1.57,263.6,151.4,112.2,0.54,0.57,1.07,1.57,74,63,2.63,2.24,2.64,2.25
,,,Ab26Panther,Challenger,Shinigami,The Gods,Lunar,16.8,544,40,0.496,0.575,23,17,10413,5650,4763,22,16,40,65,33.8%,271.2,147.1,124.0,0.57,0.42,1.04,1.69,260.3,141.3,119.1,0.55,0.40,1.00,1.63,86,87,2.24,2.27,2.15,2.18
,,,Vickyviksta,Challenger,Panda Bears,The Bear Den,Lunar,14.2,451,32,0.450,0.438,14,18,7705,4380,3325,18,18,21,63,28.6%,242.0,137.6,104.4,0.57,0.57,0.66,1.98,240.8,136.9,103.9,0.56,0.56,0.66,1.97,73,83,2.29,2.61,2.28,2.59
