Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Aki (Change),Elite,Knights,The Sovereign,Lunar,49.8,840,52,0.375,0.385,20,32,19662,11210,8452,48,22,75,156,30.8%,363.7,207.3,156.3,0.89,0.41,1.39,2.89,378.1,215.6,162.5,0.92,0.42,1.44,3.00,109,151,2.02,2.79,2.10,2.90
,,,Buck.,Elite,Corruptors,The Swarm,Solar,49.8,736,43,0.587,0.558,24,19,16199,10050,6149,45,38,50,115,39.1%,342.0,212.2,129.8,0.95,0.80,1.06,2.43,376.7,233.7,143.0,1.05,0.88,1.16,2.67,138,111,2.91,2.34,3.21,2.58
,,,Timthebull,Elite,Sharks,The Ocean,Solar,49.3,718,43,0.572,0.581,25,18,16706,9860,6846,40,21,71,126,31.7%,361.5,213.4,148.1,0.87,0.45,1.54,2.73,388.5,229.3,159.2,0.93,0.49,1.65,2.93,126,105,2.73,2.27,2.93,2.44
,,,Ritter,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,49.2,597,41,0.521,0.537,22,19,13626,7700,5926,32,22,48,100,32.0%,354.6,200.4,154.2,0.83,0.57,1.25,2.60,332.3,187.8,144.5,0.78,0.54,1.17,2.44,97,92,2.52,2.39,2.37,2.24
,,,Geherpaderp,Elite,Great Apes,Planet of the Apes,Solar,48.0,669,49,0.485,0.490,24,25,15293,8600,6693,33,26,60,100,33.0%,355.2,199.7,155.4,0.77,0.60,1.39,2.32,312.1,175.5,136.6,0.67,0.53,1.22,2.04,105,109,2.44,2.53,2.14,2.22
,,,Phelpsy,Elite,Tempests,Storm,Solar,47.1,381,22,0.651,0.636,14,8,8267,4840,3427,20,15,28,69,29.0%,337.1,197.4,139.8,0.82,0.61,1.14,2.81,375.8,220.0,155.8,0.91,0.68,1.27,3.14,66,44,2.69,1.79,3.00,2.00
,,,Freebo,Elite,Battletoads,8-Bit Brigade,Lunar,46.9,651,45,0.511,0.556,25,20,14533,8670,5863,39,22,50,117,33.3%,346.9,206.9,139.9,0.93,0.53,1.19,2.79,323.0,192.7,130.3,0.87,0.49,1.11,2.60,107,104,2.55,2.48,2.38,2.31
,,,Grubbsyy,Elite,"Sharks
Illuminati","The Ocean
The Order",Solar,46.6,590,35,0.534,0.571,20,15,12408,7050,5358,23,31,46,90,25.6%,326.8,185.7,141.1,0.61,0.82,1.21,2.37,354.5,201.4,153.1,0.66,0.89,1.31,2.57,97,89,2.55,2.34,2.77,2.54
,,,Sillybunny,Elite,X-Men,The Comic Crusaders,Solar,46.6,436,29,0.628,0.621,18,11,9951,6240,3711,29,19,36,59,49.2%,354.6,222.4,132.2,1.03,0.68,1.28,2.10,343.1,215.2,128.0,1.00,0.66,1.24,2.03,82,59,2.92,2.10,2.83,2.03
,,,Fenixnuke,Elite,House Targaryen,Houses of Westeros,Solar,46.5,673,42,0.615,0.643,27,15,14184,8080,6104,29,32,49,113,25.7%,327.5,186.5,140.9,0.67,0.74,1.13,2.61,337.7,192.4,145.3,0.69,0.76,1.17,2.69,115,85,2.65,1.96,2.74,2.02
,,,Script,Elite,Great Apes,Planet of the Apes,Solar,45.8,33,3,0.758,1.000,3,0,634,330,304,1,3,1,3,33.3%,298.5,155.4,143.1,0.47,1.41,0.47,1.41,211.3,110.0,101.3,0.33,1.00,0.33,1.00,8,4,3.77,1.88,2.67,1.33
,,,Slurp,Elite,"Tempests
Gucci","Storm
High Class",Solar,45.6,425,25,0.569,0.560,14,11,9112,5200,3912,20,15,33,80,25.0%,333.1,190.1,143.0,0.73,0.55,1.21,2.92,364.5,208.0,156.5,0.80,0.60,1.32,3.20,67,56,2.45,2.05,2.68,2.24
,,,Legend(Change),Elite,Cerberii,πολύ κεφάλη,Lunar,45.2,605,41,0.587,0.512,21,20,13095,7120,5975,23,26,52,92,25.0%,336.3,182.8,153.4,0.59,0.67,1.34,2.36,319.4,173.7,145.7,0.56,0.63,1.27,2.24,98,78,2.52,2.00,2.39,1.90
,,,Doc,Elite,Aphelion,The Cosmos,Lunar,44.5,311,20,0.543,0.550,11,9,6677,3750,2927,17,12,18,55,30.9%,333.6,187.3,146.2,0.85,0.60,0.90,2.75,333.9,187.5,146.4,0.85,0.60,0.90,2.75,47,42,2.35,2.10,2.35,2.10
,,,Tragic,Elite,Knights,The Sovereign,Lunar,44.4,576,36,0.398,0.389,14,22,12338,6300,6038,23,25,37,90,25.6%,332.8,169.9,162.9,0.62,0.67,1.00,2.43,342.7,175.0,167.7,0.64,0.69,1.03,2.50,76,99,2.05,2.67,2.11,2.75
,,,Uorodin,Elite,Pushwalkers,The Quad Dynasty,Solar,44.3,743,48,0.375,0.375,18,30,16027,8770,7257,30,30,62,117,25.6%,335.1,183.4,151.8,0.63,0.63,1.30,2.45,333.9,182.7,151.2,0.63,0.63,1.29,2.44,104,143,2.17,2.99,2.17,2.98
,,,Infinite,Elite,Aphelion,The Cosmos,Lunar,44.0,725,48,0.553,0.583,28,20,16209,9000,7209,40,23,53,120,33.3%,347.4,192.9,154.5,0.86,0.49,1.14,2.57,337.7,187.5,150.2,0.83,0.48,1.10,2.50,118,103,2.53,2.21,2.46,2.15
,,,Bobby Beans,Elite,Missiles,Fallout Shelter,Solar,43.5,675,43,0.515,0.558,24,19,14867,8640,6227,30,27,67,94,31.9%,342.2,198.9,143.3,0.69,0.62,1.54,2.16,345.7,200.9,144.8,0.70,0.63,1.56,2.19,107,103,2.46,2.37,2.49,2.40
,,,Foretrix,Elite,Kings,House of Cards,Lunar,43.5,67,4,0.500,0.500,2,2,1532,930,602,4,1,7,13,30.8%,355.3,215.7,139.6,0.93,0.23,1.62,3.01,383.0,232.5,150.5,1.00,0.25,1.75,3.25,11,11,2.55,2.55,2.75,2.75
,,,Bun,Elite,Pushwalkers,The Quad Dynasty,Solar,43.1,792,52,0.362,0.385,20,32,18061,9950,8111,41,21,71,125,32.8%,354.3,195.2,159.1,0.80,0.41,1.39,2.45,347.3,191.3,156.0,0.79,0.40,1.37,2.40,108,154,2.12,3.02,2.08,2.96
,,,Prussia,Elite,House Targaryen,Houses of Westeros,Solar,42.8,751,47,0.651,0.723,34,13,15644,8540,7104,30,32,54,124,24.2%,323.7,176.7,147.0,0.62,0.66,1.12,2.57,332.9,181.7,151.1,0.64,0.68,1.15,2.64,133,89,2.75,1.84,2.83,1.89
,,,Tyshalle,Elite,"Megalodons
Vipers","Shark Attack
The Serpents",Solar,42.6,496,34,0.442,0.441,15,19,10570,5880,4690,26,21,29,78,33.3%,331.1,184.2,146.9,0.81,0.66,0.91,2.44,310.9,172.9,137.9,0.76,0.62,0.85,2.29,77,89,2.41,2.79,2.26,2.62
,,,Panzler,Elite,Sharks,The Ocean,Solar,41.7,777,46,0.532,0.543,25,21,17107,10220,6887,48,28,57,117,41.0%,342.1,204.4,137.7,0.96,0.56,1.14,2.34,371.9,222.2,149.7,1.04,0.61,1.24,2.54,130,120,2.60,2.40,2.83,2.61
,,,E=Mc_Hammer,Elite,Falcons,Birds of Prey,Solar,41.4,770,52,0.435,0.365,19,33,16594,8690,7904,26,33,69,99,26.3%,334.8,175.3,159.5,0.52,0.67,1.39,2.00,319.1,167.1,152.0,0.50,0.63,1.33,1.90,112,132,2.26,2.66,2.15,2.54
,,,Sicey,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,41.0,642,43,0.470,0.465,20,23,13761,7310,6451,27,21,50,106,25.5%,333.0,176.9,156.1,0.65,0.51,1.21,2.57,320.0,170.0,150.0,0.63,0.49,1.16,2.47,85,92,2.06,2.23,1.98,2.14
,,,Kanman01,Elite,Frosted Wraiths,Spooky Breakfast Gang,Solar,40.8,618,40,0.326,0.325,13,27,13215,7280,5935,21,27,61,78,26.9%,332.2,183.0,149.2,0.53,0.68,1.53,1.96,330.4,182.0,148.4,0.53,0.68,1.53,1.95,86,134,2.16,3.37,2.15,3.35
,,,Classé,Elite,Frosted Wraiths,Spooky Breakfast Gang,Solar,40.7,704,45,0.396,0.356,16,29,15022,8300,6722,28,28,62,100,28.0%,331.5,183.2,148.4,0.62,0.62,1.37,2.21,333.8,184.4,149.4,0.62,0.62,1.38,2.22,104,135,2.30,2.98,2.31,3.00
,,,Aeb311,Elite,Illuminati,The Order,Lunar,40.6,832,51,0.651,0.706,36,15,17024,10040,6984,38,38,61,129,29.5%,317.9,187.5,130.4,0.71,0.71,1.14,2.41,333.8,196.9,136.9,0.75,0.75,1.20,2.53,160,108,2.99,2.02,3.14,2.12
,,,Alittle,Elite,Great Danes,Dog Pound,Solar,40.1,634,39,0.410,0.359,14,25,13369,7420,5949,28,21,50,107,26.2%,327.6,181.8,145.8,0.69,0.51,1.23,2.62,342.8,190.3,152.5,0.72,0.54,1.28,2.74,88,111,2.16,2.72,2.26,2.85
,,,Croph,Elite,Kings,House of Cards,Lunar,39.8,632,40,0.470,0.475,19,21,14335,8260,6075,31,15,70,91,34.1%,352.4,203.1,149.3,0.76,0.37,1.72,2.24,358.4,206.5,151.9,0.78,0.38,1.75,2.28,87,94,2.14,2.31,2.18,2.35
,,,Chrisakamrxd,Elite,Dumpsters,Waste Management,Solar,39.3,927,58,0.389,0.379,22,36,19396,10400,8996,32,33,82,145,22.1%,325.1,174.3,150.8,0.54,0.55,1.37,2.43,334.4,179.3,155.1,0.55,0.57,1.41,2.50,119,159,1.99,2.66,2.05,2.74
,,,Cliffork,Elite,"Falcons
Megalodons
Aphelion
Synthwave","Birds of Prey
Shark Attack
The Cosmos
The Jukebox",Solar,38.1,844,55,0.436,0.364,20,35,18482,10510,7972,42,23,78,126,33.3%,340.2,193.5,146.8,0.77,0.42,1.44,2.32,336.0,191.1,144.9,0.76,0.42,1.42,2.29,124,146,2.28,2.69,2.25,2.65
,,,Big Boi Johnny,Elite,Gelato,Fifty-Fifty Pizzeria,Lunar,37.6,564,39,0.523,0.564,22,17,11803,6530,5273,23,22,47,78,29.5%,325.1,179.9,145.3,0.63,0.61,1.29,2.15,302.6,167.4,135.2,0.59,0.56,1.21,2.00,85,80,2.34,2.20,2.18,2.05
,,,Rengleif,Elite,"Dumpsters
Vipers
Gucci","Waste Management
The Serpents
High Class",Solar,37.3,642,40,0.368,0.375,15,25,13660,7190,6470,24,15,59,109,22.0%,330.6,174.0,156.6,0.58,0.36,1.43,2.64,341.5,179.8,161.8,0.60,0.38,1.48,2.73,76,108,1.84,2.61,1.90,2.70
,,,Plasmid,Elite,Earth,The Elements,Lunar,36.9,80,5,0.416,0.400,2,3,1546,780,766,1,5,7,8,12.5%,300.3,151.5,148.8,0.19,0.97,1.36,1.55,309.2,156.0,153.2,0.20,1.00,1.40,1.60,13,16,2.52,3.11,2.60,3.20
,,,Sccrdude,Elite,Balrogs,Middle Earth,Lunar,36.8,427,28,0.213,0.143,4,24,9407,4880,4527,15,9,46,63,23.8%,342.3,177.6,164.7,0.55,0.33,1.67,2.29,336.0,174.3,161.7,0.54,0.32,1.64,2.25,40,92,1.46,3.35,1.43,3.29
,,,Gotmott,Elite,Tempests,Storm,Solar,36.3,663,38,0.639,0.632,24,14,13397,8020,5377,30,24,55,107,28.0%,314.0,187.9,126.0,0.70,0.56,1.29,2.51,352.6,211.1,141.5,0.79,0.63,1.45,2.82,121,84,2.84,1.97,3.18,2.21
,,,Tterb86,Elite,Knights,The Sovereign,Lunar,36.2,58,4,0.252,0.250,1,3,1358,720,638,3,1,6,7,42.9%,363.8,192.9,170.9,0.80,0.27,1.61,1.88,339.5,180.0,159.5,0.75,0.25,1.50,1.75,6,12,1.61,3.21,1.50,3.00
,,,Fatalcore,Elite,Falcons,Birds of Prey,Solar,36.1,244,16,0.371,0.313,5,11,5448,3110,2338,17,4,16,41,41.5%,346.9,198.0,148.9,1.08,0.25,1.02,2.61,340.5,194.4,146.1,1.06,0.25,1.00,2.56,33,46,2.10,2.93,2.06,2.88
,,,Murloc,Elite,X-Men,The Comic Crusaders,Solar,35.6,484,30,0.505,0.467,14,16,9448,4980,4468,15,23,33,68,22.1%,303.3,159.9,143.4,0.48,0.74,1.06,2.18,314.9,166.0,148.9,0.50,0.77,1.10,2.27,79,78,2.54,2.50,2.63,2.60
,,,Fikison,Elite,"Earth
Missiles","The Elements
Fallout Shelter",Lunar,35.6,258,17,0.539,0.412,7,10,5003,2880,2123,9,12,20,38,23.7%,301.3,173.4,127.8,0.54,0.72,1.20,2.29,294.3,169.4,124.9,0.53,0.71,1.18,2.24,42,38,2.53,2.29,2.47,2.24
,,,Thecarter117,Elite,"Falcons
Battletoads","Birds of Prey
8-Bit Brigade",Solar,34.9,565,39,0.389,0.282,11,28,12589,7140,5449,32,10,52,84,38.1%,346.2,196.3,149.8,0.88,0.27,1.43,2.31,322.8,183.1,139.7,0.82,0.26,1.33,2.15,75,100,2.06,2.75,1.92,2.56
,,,Distant,Elite,Synthwave,The Jukebox,Lunar,34.9,736,46,0.503,0.543,25,21,15820,9030,6790,38,19,64,108,35.2%,334.0,190.6,143.3,0.80,0.40,1.35,2.28,343.9,196.3,147.6,0.83,0.41,1.39,2.35,115,114,2.43,2.41,2.50,2.48
,,,Relic,Elite,Knights,The Sovereign,Lunar,34.9,455,28,0.414,0.429,12,16,9332,4900,4432,16,16,37,65,24.6%,318.7,167.3,151.3,0.55,0.55,1.26,2.22,333.3,175.0,158.3,0.57,0.57,1.32,2.32,66,82,2.25,2.80,2.36,2.93
,,,Concept,Elite,Knights,The Sovereign,Lunar,34.8,58,4,0.097,0.250,1,3,1305,600,705,1,0,8,10,10.0%,349.6,160.7,188.9,0.27,0.00,2.14,2.68,326.3,150.0,176.3,0.25,0.00,2.00,2.50,3,13,0.80,3.48,0.75,3.25
,,,Leo.,Elite,"Great Danes
Knights","Dog Pound
The Sovereign",Solar,34.1,122,8,0.197,0.125,1,7,2895,1590,1305,8,0,12,19,42.1%,368.7,202.5,166.2,1.02,0.00,1.53,2.42,361.9,198.8,163.1,1.00,0.00,1.50,2.38,10,25,1.27,3.18,1.25,3.13
,,,Nue.,Elite,Pushwalkers,The Quad Dynasty,Solar,32.9,628,41,0.359,0.390,16,25,12618,7220,5398,29,19,47,102,28.4%,312.2,178.6,133.5,0.72,0.47,1.16,2.52,307.8,176.1,131.7,0.71,0.46,1.15,2.49,81,117,2.00,2.89,1.98,2.85
,,,Sadboy,Elite,"Aphelion
Bolts","The Cosmos
Electric Mayhem",Lunar,32.8,624,42,0.565,0.476,20,22,12986,7010,5976,27,19,50,86,31.4%,323.3,174.5,148.8,0.67,0.47,1.24,2.14,309.2,166.9,142.3,0.64,0.45,1.19,2.05,96,81,2.39,2.02,2.29,1.93
,,,Fuda,Elite,Great Apes,Planet of the Apes,Solar,32.0,376,25,0.500,0.600,15,10,7366,3790,3576,12,16,26,49,24.5%,304.4,156.6,147.8,0.50,0.66,1.07,2.02,294.6,151.6,143.0,0.48,0.64,1.04,1.96,59,59,2.44,2.44,2.36,2.36
,,,Bucklemyshoe,Elite,"Frosted Wraiths
Balrogs","Spooky Breakfast Gang
Middle Earth",Lunar,31.5,726,46,0.265,0.239,11,35,15250,8450,6800,27,24,75,80,33.8%,326.4,180.8,145.5,0.58,0.51,1.61,1.71,331.5,183.7,147.8,0.59,0.52,1.63,1.74,78,149,1.67,3.19,1.70,3.24
,,,Jaytee,Elite,Sharks,The Ocean,Solar,31.0,175,11,0.528,0.545,6,5,3239,1900,1339,9,9,6,25,36.0%,287.6,168.7,118.9,0.80,0.80,0.53,2.22,294.5,172.7,121.7,0.82,0.82,0.55,2.27,29,27,2.57,2.40,2.64,2.45
,,,Seltri,Elite,Battletoads,8-Bit Brigade,Lunar,30.8,661,46,0.473,0.478,22,24,13430,7080,6350,24,21,55,88,27.3%,315.7,166.4,149.3,0.56,0.49,1.29,2.07,292.0,153.9,138.0,0.52,0.46,1.20,1.91,96,103,2.26,2.42,2.09,2.24
,,,Ahmi,Elite,Kings,House of Cards,Lunar,30.6,62,4,0.715,0.750,3,1,1369,820,549,5,0,4,12,41.7%,343.1,205.5,137.6,1.25,0.00,1.00,3.01,342.3,205.0,137.3,1.25,0.00,1.00,3.00,11,6,2.76,1.50,2.75,1.50
,,,Sykro,Elite,Vipers,The Serpents,Solar,30.4,621,43,0.500,0.581,25,18,12268,6610,5658,28,23,36,86,32.6%,306.9,165.4,141.6,0.70,0.58,0.90,2.15,285.3,153.7,131.6,0.65,0.53,0.84,2.00,103,103,2.58,2.58,2.40,2.40
,,,Packers,Elite,"Earth
Sharks
Falcons
Great Danes
Cerberii
Battletoads
Spearmint","The Elements
The Ocean
Birds of Prey
Dog Pound
πολύ κεφάλη
8-Bit Brigade
Minty Fresh",Lunar,29.8,412,26,0.355,0.308,8,18,7920,4500,3420,12,16,39,55,21.8%,298.7,169.7,129.0,0.45,0.60,1.47,2.07,304.6,173.1,131.5,0.46,0.62,1.50,2.12,55,80,2.07,3.02,2.12,3.08
,,,Adeadm0053,Elite,Bolts,Electric Mayhem,Lunar,28.8,357,24,0.480,0.417,10,14,6948,3780,3168,8,15,37,38,21.1%,302.4,164.5,137.9,0.35,0.65,1.61,1.65,289.5,157.5,132.0,0.33,0.63,1.54,1.58,57,60,2.48,2.61,2.38,2.50
,,,"Peeg :>, Lol.",Elite,"Tempests
Sabertooths
Gucci","Storm
Polar Vortex
High Class",Lunar,28.7,415,26,0.494,0.538,14,12,8280,4300,3980,15,13,32,55,27.3%,310.0,161.0,149.0,0.56,0.49,1.20,2.06,318.5,165.4,153.1,0.58,0.50,1.23,2.12,61,62,2.28,2.32,2.35,2.38
,,,Blindeyez,Elite,Knights,The Sovereign,Lunar,27.2,72,5,0.411,0.400,2,3,1437,810,627,2,3,8,6,33.3%,310.1,174.8,135.3,0.43,0.65,1.73,1.29,287.4,162.0,125.4,0.40,0.60,1.60,1.20,7,9,1.51,1.94,1.40,1.80
,,,Badmin,Elite,Gucci,High Class,Lunar,25.9,364,24,0.486,0.417,10,14,6608,3350,3258,8,18,25,40,20.0%,282.1,143.0,139.1,0.34,0.77,1.07,1.71,275.3,139.6,135.8,0.33,0.75,1.04,1.67,57,59,2.43,2.52,2.38,2.46
,,,Stemantics,Elite,Dumpsters,Waste Management,Solar,25.5,413,27,0.399,0.444,12,15,7859,4490,3369,18,13,29,59,30.5%,295.7,168.9,126.7,0.68,0.49,1.09,2.22,291.1,166.3,124.8,0.67,0.48,1.07,2.19,53,69,1.99,2.60,1.96,2.56
,,,Jackbo,Elite,Knights,The Sovereign,Lunar,24.9,403,23,0.368,0.391,9,14,7181,3980,3201,12,18,27,53,22.6%,276.9,153.4,123.4,0.46,0.69,1.04,2.04,312.2,173.0,139.2,0.52,0.78,1.17,2.30,54,76,2.08,2.93,2.35,3.30
,,,Twigler,Elite,Falcons,Birds of Prey,Solar,24.5,121,8,0.391,0.375,3,5,2226,1220,1006,3,4,11,17,17.6%,285.8,156.7,129.2,0.39,0.51,1.41,2.18,278.3,152.5,125.8,0.38,0.50,1.38,2.13,15,20,1.93,2.57,1.88,2.50
,,,Tamil Camel,Elite,Pushwalkers,The Quad Dynasty,Solar,22.8,213,15,0.327,0.400,6,9,3961,2230,1731,8,7,16,28,28.6%,288.9,162.7,126.3,0.58,0.51,1.17,2.04,264.1,148.7,115.4,0.53,0.47,1.07,1.87,31,48,2.26,3.50,2.07,3.20
,,,Oreotv_,Elite,"Megalodons
Vipers","Shark Attack
The Serpents",Solar,22.7,747,48,0.487,0.521,25,23,13599,7480,6119,30,25,43,108,27.8%,282.8,155.6,127.3,0.62,0.52,0.89,2.25,283.3,155.8,127.5,0.63,0.52,0.90,2.25,121,125,2.52,2.60,2.52,2.60
,,,Ogkrish,Elite,Dumpsters,Waste Management,Solar,21.3,611,39,0.378,0.385,15,24,11671,6710,4961,26,15,51,81,32.1%,296.8,170.6,126.2,0.66,0.38,1.30,2.06,299.3,172.1,127.2,0.67,0.38,1.31,2.08,77,106,1.96,2.70,1.97,2.72
,,,Greenzoid,Elite,"Balrogs
Frosted Wraiths","Middle Earth
Spooky Breakfast Gang",Solar,20.6,566,37,0.278,0.243,9,28,10516,5580,4936,18,16,45,73,24.7%,288.7,153.2,135.5,0.49,0.44,1.24,2.00,284.2,150.8,133.4,0.49,0.43,1.22,1.97,68,123,1.87,3.38,1.84,3.32
,,,Chrome,Elite,"Great Danes
Tempests","Dog Pound
Storm",Solar,20.4,601,37,0.315,0.270,10,27,11150,5990,5160,22,17,43,79,27.8%,288.2,154.9,133.4,0.57,0.44,1.11,2.04,301.4,161.9,139.5,0.59,0.46,1.16,2.14,70,115,1.81,2.97,1.89,3.11
,,,Heymycheese,Elite,Great Danes,Dog Pound,Solar,20.3,734,45,0.349,0.311,14,31,13608,7350,6258,21,18,67,100,21.0%,288.0,155.6,132.5,0.44,0.38,1.42,2.12,302.4,163.3,139.1,0.47,0.40,1.49,2.22,90,134,1.91,2.84,2.00,2.98
,,,Pletheros,Elite,Falcons,Birds of Prey,Solar,20.1,124,8,0.406,0.375,3,5,2059,1010,1049,2,4,8,21,9.5%,258.0,126.6,131.4,0.25,0.50,1.00,2.63,257.4,126.3,131.1,0.25,0.50,1.00,2.63,19,24,2.38,3.01,2.38,3.00
,,,Atarz,Elite,Cerberii,πολύ κεφάλη,Lunar,19.9,50,3,0.443,0.667,2,1,798,440,358,2,2,1,9,22.2%,248.0,136.7,111.2,0.62,0.62,0.31,2.80,266.0,146.7,119.3,0.67,0.67,0.33,3.00,6,7,1.86,2.18,2.00,2.33
,,,Kyal,Elite,Kings,House of Cards,Lunar,16.9,413,27,0.446,0.370,10,17,7587,4110,3477,12,13,37,41,29.3%,285.4,154.6,130.8,0.45,0.49,1.39,1.54,281.0,152.2,128.8,0.44,0.48,1.37,1.52,52,60,1.96,2.26,1.93,2.22
,,,Graphic,Elite,Spearmint,Minty Fresh,Lunar,15.1,32,2,0.280,0.000,0,2,654,330,324,0,0,6,3,0.0%,317.5,160.2,157.3,0.00,0.00,2.91,1.46,327.0,165.0,162.0,0.00,0.00,3.00,1.50,2,4,0.97,1.94,1.00,2.00
,,,Ohmeon,Elite,Balrogs,Middle Earth,Lunar,13.8,561,37,0.236,0.162,6,31,9607,4900,4707,14,13,41,80,17.5%,266.1,135.7,130.4,0.39,0.36,1.14,2.22,259.6,132.4,127.2,0.38,0.35,1.11,2.16,54,115,1.50,3.18,1.46,3.11
,,,Spoon.,Elite,Falcons,Birds of Prey,Solar,13.4,70,4,0.192,0.000,0,4,1091,670,421,2,2,5,12,16.7%,242.2,148.7,93.4,0.44,0.44,1.11,2.66,272.8,167.5,105.3,0.50,0.50,1.25,3.00,7,17,1.55,3.77,1.75,4.25
,,,Lucid,Elite,"Battletoads
Earth","8-Bit Brigade
The Elements",Lunar,12.5,396,26,0.488,0.538,14,12,6366,3210,3156,6,17,27,41,14.6%,249.8,125.9,123.8,0.24,0.67,1.06,1.61,244.8,123.5,121.4,0.23,0.65,1.04,1.58,63,65,2.47,2.55,2.42,2.50
,,,Jo3_Youn9,Elite,Great Apes,Planet of the Apes,Solar,9.6,101,7,0.392,0.286,2,5,1652,750,902,2,2,6,15,13.3%,254.1,115.4,138.8,0.31,0.31,0.92,2.31,236.0,107.1,128.9,0.29,0.29,0.86,2.14,12,16,1.85,2.46,1.71,2.29
,,,Wind,Elite,Great Danes,Dog Pound,Solar,2.9,8,1,0.000,0.000,0,1,142,10,132,0,0,0,1,0.0%,275.8,19.4,256.4,0.00,0.00,0.00,1.94,142.0,10.0,132.0,0.00,0.00,0.00,1.00,0,2,0.00,3.88,0.00,2.00
,,,Kruncho,Elite,Sabertooths,Polar Vortex,Lunar,0.4,178,12,0.253,0.333,4,8,2621,1300,1321,3,5,11,20,15.0%,228.8,113.5,115.3,0.26,0.44,0.96,1.75,218.4,108.3,110.1,0.25,0.42,0.92,1.67,18,36,1.57,3.14,1.50,3.00
,,,Dongman,Elite,Illuminati,The Order,Lunar,-2.4,50,3,0.500,0.333,1,2,736,340,396,1,0,3,9,11.1%,228.7,105.7,123.1,0.31,0.00,0.93,2.80,245.3,113.3,132.0,0.33,0.00,1.00,3.00,7,7,2.18,2.18,2.33,2.33
,,,Crltn,Elite,Great Danes,Dog Pound,Solar,-5.8,53,4,0.134,0.250,1,3,781,250,531,0,1,3,5,0.0%,229.0,73.3,155.7,0.00,0.29,0.88,1.47,195.3,62.5,132.8,0.00,0.25,0.75,1.25,4,13,1.17,3.81,1.00,3.25
,,,Jcrdude,Elite,Spearmint,Minty Fresh,Lunar,-8.6,10,1,0.000,0.000,0,1,156,60,96,0,0,1,1,0.0%,242.4,93.2,149.2,0.00,0.00,1.55,1.55,156.0,60.0,96.0,0.00,0.00,1.00,1.00,0,2,0.00,3.11,0.00,2.00
,,,Eclipse (Change),Elite,Battletoads,8-Bit Brigade,Lunar,-18.3,11,1,0.259,0.000,0,1,186,50,136,0,0,1,0,,262.7,70.6,192.1,0.00,0.00,1.41,0.00,186.0,50.0,136.0,0.00,0.00,1.00,0.00,1,2,1.41,2.82,1.00,2.00
,,,Rosie,Elite,Gucci,High Class,Lunar,-25.9,54,4,0.221,0.500,2,2,607,190,417,0,1,2,4,0.0%,174.6,54.7,120.0,0.00,0.29,0.58,1.15,151.8,47.5,104.3,0.00,0.25,0.50,1.00,6,13,1.73,3.74,1.50,3.25
,,,Dragondzballz,Elite,Kings,House of Cards,Lunar,-36.6,66,4,0.019,0.000,0,4,797,270,527,0,0,5,2,0.0%,187.6,63.6,124.1,0.00,0.00,1.18,0.47,199.3,67.5,131.8,0.00,0.00,1.25,0.50,1,15,0.24,3.53,0.25,3.75
,,,Mrbananarl,Elite,Earth,The Elements,Lunar,-44.5,70,4,0.246,0.000,0,4,683,340,343,1,0,4,4,25.0%,151.6,75.5,76.1,0.22,0.00,0.89,0.89,170.8,85.0,85.8,0.25,0.00,1.00,1.00,8,16,1.78,3.55,2.00,4.00
,,,Beans,Elite,Balrogs,Middle Earth,Lunar,,0,0,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,
,,,Crispynuggets,Contender,Thunder Buddies,Electric Mayhem,Lunar,99.8,287,23,0.766,0.826,19,4,10496,6750,3746,47,8,18,75,62.7%,473.0,304.2,168.8,2.12,0.36,0.81,3.38,456.3,293.5,162.9,2.04,0.35,0.78,3.26,81,39,3.65,1.76,3.52,1.70
,,,Karma_,Contender,Marinara,Fifty-Fifty Pizzeria,Lunar,96.6,174,14,0.554,0.429,6,8,5728,3270,2458,14,8,20,47,29.8%,425.8,243.1,182.7,1.04,0.59,1.49,3.49,409.1,233.6,175.6,1.00,0.57,1.43,3.36,30,26,2.23,1.93,2.14,1.86
,,,Kranky,Contender,"Explorer
Landfills","Mission Control
Waste Management",Solar,90.9,718,53,0.661,0.679,36,17,21487,13520,7967,71,47,48,167,42.5%,387.1,243.5,143.5,1.28,0.85,0.86,3.01,405.4,255.1,150.3,1.34,0.89,0.91,3.15,165,108,2.97,1.95,3.11,2.04
,,,Thee Biologist,Contender,Mongols,The Sovereign,Lunar,88.8,797,60,0.660,0.700,42,18,24347,14530,9817,72,44,65,188,38.3%,395.1,235.8,159.3,1.17,0.71,1.05,3.05,405.8,242.2,163.6,1.20,0.73,1.08,3.13,176,115,2.86,1.87,2.93,1.92
,,,Chronic Lies,Contender,Roaches,The Swarm,Solar,88.7,664,55,0.632,0.655,36,19,21384,13010,8374,80,28,41,156,51.3%,416.5,253.4,163.1,1.56,0.55,0.80,3.04,388.8,236.5,152.3,1.45,0.51,0.75,2.84,148,105,2.88,2.05,2.69,1.91
