Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Lazlough,Challenger,Bulldogs,Puppy Paradise,Lunar,54.9,738,49,0.568,0.612,30,19,17763,9410,8353,29,27,79,121,24.0%,354.2,187.6,166.5,0.58,0.54,1.58,2.41,362.5,192.0,170.5,0.59,0.55,1.61,2.47,115,96,2.29,1.91,2.35,1.96
,,,Centuarottv,Challenger,Threshers,Shark Attack,Lunar,54.6,904,60,0.573,0.550,33,27,20469,11330,9139,40,44,74,143,28.0%,333.2,184.4,148.8,0.65,0.72,1.20,2.33,341.2,188.8,152.3,0.67,0.73,1.23,2.38,157,130,2.56,2.12,2.62,2.17
,,,Beeb,Challenger,Mandrakes,The Garden,Solar,54.2,730,50,0.497,0.460,23,27,17239,9810,7429,41,22,66,131,31.3%,347.5,197.7,149.7,0.83,0.44,1.33,2.64,344.8,196.2,148.6,0.82,0.44,1.32,2.62,110,111,2.22,2.24,2.20,2.22
,,,Fryder,Challenger,Metal,The Elements,Solar,54.0,660,46,0.480,0.478,22,24,16309,8920,7389,34,20,70,102,33.3%,363.6,198.9,164.7,0.76,0.45,1.56,2.27,354.5,193.9,160.6,0.74,0.43,1.52,2.22,92,97,2.05,2.16,2.00,2.11
,,,Hav0C,Challenger,Kraits,The Serpents,Solar,53.4,629,41,0.586,0.585,24,17,13892,8220,5672,35,26,46,112,31.3%,325.0,192.3,132.7,0.82,0.61,1.08,2.62,338.8,200.5,138.3,0.85,0.63,1.12,2.73,117,94,2.74,2.20,2.85,2.29
,,,Then000Bster,Challenger,Nebulae,The Cosmos,Lunar,52.0,242,18,0.600,0.667,12,6,6266,3230,3036,16,5,21,33,48.5%,381.0,196.4,184.6,0.97,0.30,1.28,2.01,348.1,179.4,168.7,0.89,0.28,1.17,1.83,50,39,3.04,2.37,2.78,2.17
,,,Swimmer,Challenger,Belugas,Whale Defense,Solar,51.1,680,49,0.549,0.510,25,24,15317,8390,6927,30,30,57,104,28.8%,331.4,181.5,149.9,0.65,0.65,1.23,2.25,312.6,171.2,141.4,0.61,0.61,1.16,2.12,109,96,2.36,2.08,2.22,1.96
,,,Dumplingsaregod,Challenger,Nebulae,The Cosmos,Lunar,50.9,743,52,0.487,0.558,29,23,16807,9750,7057,44,24,57,130,33.8%,332.8,193.1,139.8,0.87,0.48,1.13,2.57,323.2,187.5,135.7,0.85,0.46,1.10,2.50,118,122,2.34,2.42,2.27,2.35
,,,Thenio,Challenger,Visible Light,The Wavelengths,Solar,50.4,453,31,0.399,0.484,15,16,9698,5590,4108,20,20,36,79,25.3%,315.0,181.6,133.4,0.65,0.65,1.17,2.57,312.8,180.3,132.5,0.65,0.65,1.16,2.55,59,77,1.92,2.50,1.90,2.48
,,,Agamecp,Challenger,Apple Associates,Snack Syndicate,Lunar,50.2,97,8,0.572,0.625,5,3,2143,1020,1123,3,4,7,17,17.6%,325.1,154.7,170.4,0.46,0.61,1.06,2.58,267.9,127.5,140.4,0.38,0.50,0.88,2.13,18,15,2.73,2.28,2.25,1.88
,,,Tyler,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Solar,50.1,526,35,0.423,0.429,15,20,12257,7260,4997,35,11,45,96,36.5%,342.9,203.1,139.8,0.98,0.31,1.26,2.69,350.2,207.4,142.8,1.00,0.31,1.29,2.74,71,87,1.99,2.43,2.03,2.49
,,,P0Pfgf,Challenger,Mandrakes,The Garden,Solar,49.4,691,47,0.515,0.511,24,23,15991,9540,6451,38,20,72,114,33.3%,340.5,203.1,137.4,0.81,0.43,1.53,2.43,340.2,203.0,137.3,0.81,0.43,1.53,2.43,105,101,2.24,2.15,2.23,2.15
,,,Binboiz,Challenger,Panda Bears,The Bear Den,Lunar,49.2,429,29,0.518,0.448,13,16,9500,5720,3780,25,15,35,72,34.7%,325.8,196.2,129.6,0.86,0.51,1.20,2.47,327.6,197.2,130.3,0.86,0.52,1.21,2.48,64,61,2.20,2.09,2.21,2.10
,,,Jobin,Challenger,"Wizards
Smooth Mint","Dungeons And Double Taps
Minty Fresh",Solar,48.7,150,10,0.437,0.500,5,5,3432,2020,1412,12,3,8,27,44.4%,336.7,198.2,138.5,1.18,0.29,0.78,2.65,343.2,202.0,141.2,1.20,0.30,0.80,2.70,23,27,2.26,2.65,2.30,2.70
,,,Clockwork7678,Challenger,Metal,The Elements,Solar,48.6,689,46,0.500,0.478,22,24,16363,9140,7223,36,21,70,99,36.4%,349.4,195.2,154.3,0.77,0.45,1.49,2.11,355.7,198.7,157.0,0.78,0.46,1.52,2.15,96,96,2.05,2.05,2.09,2.09
,,,Beni Lava,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Solar,48.1,50,4,0.564,0.500,2,2,978,510,468,2,2,2,11,18.2%,287.8,150.1,137.7,0.59,0.59,0.59,3.24,244.5,127.5,117.0,0.50,0.50,0.50,2.75,6,5,1.77,1.47,1.50,1.25
,,,.Renzy,Challenger,"Baba Yaga
Steel","The Forest
Metal",Solar,48.0,748,49,0.393,0.449,22,27,16596,10130,6466,43,25,67,123,35.0%,326.5,199.3,127.2,0.85,0.49,1.32,2.42,338.7,206.7,132.0,0.88,0.51,1.37,2.51,121,158,2.38,3.11,2.47,3.22
,,,Bad_Example,Challenger,Tyr,Pantheon,Lunar,47.9,681,46,0.515,0.500,23,23,15667,8880,6787,38,20,60,108,35.2%,338.5,191.9,146.6,0.82,0.43,1.30,2.33,340.6,193.0,147.5,0.83,0.43,1.30,2.35,109,105,2.36,2.27,2.37,2.28
,,,Jeoka,Challenger,Panda Bears,The Bear Den,Lunar,47.7,545,40,0.455,0.375,15,25,11589,6320,5269,29,22,28,92,31.5%,312.9,170.6,142.3,0.78,0.59,0.76,2.48,289.7,158.0,131.7,0.73,0.55,0.70,2.30,80,90,2.16,2.43,2.00,2.25
,,,Goldenkiwi.,Challenger,Mandrakes,The Garden,Solar,47.7,12,1,0.664,1.000,1,0,348,210,138,1,0,2,1,100.0%,426.7,257.5,169.2,1.23,0.00,2.45,1.23,348.0,210.0,138.0,1.00,0.00,2.00,1.00,3,2,3.68,2.45,3.00,2.00
,,,Ivolkqz,Challenger,"Breadsticks
Penne Patrol
Threshers","Fifty-Fifty Pizzeria
Italian Battalion
Shark Attack",Lunar,47.7,395,26,0.422,0.500,13,13,8519,4890,3629,21,14,28,69,30.4%,317.3,182.2,135.2,0.78,0.52,1.04,2.57,327.7,188.1,139.6,0.81,0.54,1.08,2.65,59,72,2.20,2.68,2.27,2.77
,,,Banthisone2,Challenger,Wizards,Dungeons And Double Taps,Solar,47.6,225,14,0.546,0.571,8,6,5167,3120,2047,11,8,26,32,34.4%,337.9,204.0,133.9,0.72,0.52,1.70,2.09,369.1,222.9,146.2,0.79,0.57,1.86,2.29,35,31,2.29,2.03,2.50,2.21
,,,Crackdragon,Challenger,Dark Mary,Seas Despair,Lunar,47.0,309,22,0.649,0.727,16,6,6753,3910,2843,17,9,24,56,30.4%,321.6,186.2,135.4,0.81,0.43,1.14,2.67,307.0,177.7,129.2,0.77,0.41,1.09,2.55,58,39,2.76,1.86,2.64,1.77
,,,Baldmanstreamer,Challenger,Aries,The Nexus,Solar,45.9,806,53,0.438,0.415,22,31,18034,9250,8784,35,19,66,150,23.3%,329.2,168.9,160.4,0.64,0.35,1.20,2.74,340.3,174.5,165.7,0.66,0.36,1.25,2.83,97,115,1.77,2.10,1.83,2.17
,,,Tryhard Goblin,Challenger,Tarantulas,Eight Legged Freaks,Lunar,45.6,657,45,0.508,0.489,22,23,14897,8310,6587,37,19,53,101,36.6%,333.6,186.1,147.5,0.83,0.43,1.19,2.26,331.0,184.7,146.4,0.82,0.42,1.18,2.24,104,102,2.33,2.28,2.31,2.27
,,,Jerry4L,Challenger,Shock,Electric Mayhem,Lunar,45.6,327,20,0.524,0.600,12,8,6942,3950,2992,18,10,21,60,30.0%,312.4,177.7,134.6,0.81,0.45,0.94,2.70,347.1,197.5,149.6,0.90,0.50,1.05,3.00,50,47,2.25,2.11,2.50,2.35
,,,Rpi Lone Wolf,Challenger,Tyr,Pantheon,Lunar,45.5,630,41,0.417,0.366,15,26,13433,7350,6083,25,26,51,100,25.0%,313.7,171.7,142.1,0.58,0.61,1.19,2.34,327.6,179.3,148.4,0.61,0.63,1.24,2.44,87,108,2.03,2.52,2.12,2.63
,,,Wannabuybubbles,Challenger,Mandrakes,The Garden,Solar,45.3,458,31,0.517,0.548,17,14,9863,5440,4423,22,15,34,79,27.8%,316.9,174.8,142.1,0.71,0.48,1.09,2.54,318.2,175.5,142.7,0.71,0.48,1.10,2.55,70,67,2.25,2.15,2.26,2.16
,,,Trudsky,Challenger,Threshers,Shark Attack,Lunar,44.9,619,42,0.587,0.595,25,17,13337,8120,5217,42,17,40,107,39.3%,317.0,193.0,124.0,1.00,0.40,0.95,2.54,317.5,193.3,124.2,1.00,0.40,0.95,2.55,115,92,2.73,2.19,2.74,2.19
,,,Fryer_Lee,Challenger,Belugas,Whale Defense,Solar,44.3,562,39,0.576,0.564,22,17,13017,7510,5507,32,9,58,96,33.3%,340.8,196.6,144.2,0.84,0.24,1.52,2.51,333.8,192.6,141.2,0.82,0.23,1.49,2.46,87,71,2.28,1.86,2.23,1.82
,,,Gambro,Challenger,Penne Patrol,Italian Battalion,Lunar,44.0,729,50,0.406,0.360,18,32,16080,8930,7150,39,19,57,123,31.7%,324.6,180.2,144.3,0.79,0.38,1.15,2.48,321.6,178.6,143.0,0.78,0.38,1.14,2.46,106,135,2.14,2.72,2.12,2.70
,,,Osoghost,Challenger,Apple Associates,Snack Syndicate,Lunar,43.5,733,52,0.370,0.404,21,31,17063,9090,7973,29,18,84,109,26.6%,342.5,182.5,160.0,0.58,0.36,1.69,2.19,328.1,174.8,153.3,0.56,0.35,1.62,2.10,88,125,1.77,2.51,1.69,2.40
,,,Merioch,Challenger,Shinigami,The Gods,Lunar,43.4,664,46,0.541,0.565,26,20,14411,8320,6091,34,22,56,102,33.3%,319.3,184.4,135.0,0.75,0.49,1.24,2.26,313.3,180.9,132.4,0.74,0.48,1.22,2.22,109,98,2.42,2.17,2.37,2.13
,,,Treefrog,Challenger,"Shinigami
Smooth Mint
Chemical","The Gods
Minty Fresh
Energy",Lunar,43.4,697,47,0.539,0.511,24,23,14918,8370,6548,38,21,47,117,32.5%,314.9,176.7,138.2,0.80,0.44,0.99,2.47,317.4,178.1,139.3,0.81,0.45,1.00,2.49,115,104,2.43,2.20,2.45,2.21
,,,Redline,Challenger,Isopods,The Abyss,Lunar,43.2,787,56,0.371,0.393,22,34,18453,9780,8673,41,21,72,103,39.8%,345.0,182.9,162.2,0.77,0.39,1.35,1.93,329.5,174.6,154.9,0.73,0.38,1.29,1.84,112,156,2.09,2.92,2.00,2.79
,,,Suhtivah,Challenger,Steel,Metal,Solar,43.2,271,19,0.326,0.368,7,12,5765,3160,2605,16,8,14,46,34.8%,313.0,171.6,141.4,0.87,0.43,0.76,2.50,303.4,166.3,137.1,0.84,0.42,0.74,2.42,39,61,2.12,3.31,2.05,3.21
,,,Datdude0623,Challenger,Tarantulas,Eight Legged Freaks,Lunar,43.2,672,46,0.458,0.457,21,25,14242,7510,6732,27,22,51,116,23.3%,311.8,164.4,147.4,0.59,0.48,1.12,2.54,309.6,163.3,146.3,0.59,0.48,1.11,2.52,95,106,2.08,2.32,2.07,2.30
,,,Lee-Lo,Challenger,"Aries
Tarantulas","The Nexus
Eight Legged Freaks",Lunar,43.1,586,42,0.442,0.429,18,24,12647,7100,5547,26,17,53,100,26.0%,317.6,178.3,139.3,0.65,0.43,1.33,2.51,301.1,169.0,132.1,0.62,0.40,1.26,2.38,78,91,1.96,2.28,1.86,2.17
,,,Reedyorange,Challenger,"Steel
Apple Associates","Metal
Snack Syndicate",Lunar,42.9,760,56,0.379,0.411,23,33,18194,9190,9004,24,18,97,104,23.1%,352.2,177.9,174.3,0.46,0.35,1.88,2.01,324.9,164.1,160.8,0.43,0.32,1.73,1.86,86,120,1.67,2.32,1.54,2.14
,,,Lordhadron,Challenger,Deceased,Destined,Solar,42.4,663,45,0.589,0.578,26,19,14798,8450,6348,32,20,66,95,33.7%,328.4,187.5,140.9,0.71,0.44,1.46,2.11,328.8,187.8,141.1,0.71,0.44,1.47,2.11,109,86,2.42,1.91,2.42,1.91
,,,The_Peskiest,Challenger,Visible Light,The Wavelengths,Solar,42.2,752,49,0.455,0.469,23,26,15935,8640,7295,36,24,52,124,29.0%,311.8,169.1,142.7,0.70,0.47,1.02,2.43,325.2,176.3,148.9,0.73,0.49,1.06,2.53,104,117,2.03,2.29,2.12,2.39
,,,As1 Hazard,Challenger,"Zombies
Steel","The Monster Mash
Metal",Solar,41.7,107,7,0.686,0.857,6,1,2217,1390,827,6,3,9,19,31.6%,304.9,191.1,113.7,0.83,0.41,1.24,2.61,316.7,198.6,118.1,0.86,0.43,1.29,2.71,20,12,2.75,1.65,2.86,1.71
,,,Youreviltwin,Challenger,Apple Associates,Snack Syndicate,Lunar,41.7,247,18,0.435,0.500,9,9,4916,2900,2016,11,14,16,30,36.7%,292.9,172.8,120.1,0.66,0.83,0.95,1.79,273.1,161.1,112.0,0.61,0.78,0.89,1.67,39,46,2.32,2.74,2.17,2.56
,,,Hisdudeness3,Challenger,Puffin Pastries,The Bakery,Lunar,41.5,849,56,0.555,0.536,30,26,17034,10110,6924,43,36,54,131,32.8%,295.2,175.2,120.0,0.75,0.62,0.94,2.27,304.2,180.5,123.6,0.77,0.64,0.96,2.34,152,132,2.63,2.29,2.71,2.36
,,,Chromium_Fire,Challenger,Belugas,Whale Defense,Solar,41.2,422,29,0.395,0.414,12,17,9207,4940,4267,12,19,46,49,24.5%,321.0,172.2,148.8,0.42,0.66,1.60,1.71,317.5,170.3,147.1,0.41,0.66,1.59,1.69,52,69,1.81,2.41,1.79,2.38
,,,Twoslot,Challenger,Zombies,The Monster Mash,Lunar,41.0,576,38,0.380,0.368,14,24,11687,6370,5317,26,19,36,102,25.5%,298.5,162.7,135.8,0.66,0.49,0.92,2.61,307.6,167.6,139.9,0.68,0.50,0.95,2.68,83,113,2.12,2.89,2.18,2.97
,,,Capalean,Challenger,Isopods,The Abyss,Lunar,40.2,53,4,0.328,0.250,1,3,1158,640,518,3,1,4,9,33.3%,321.5,177.7,143.8,0.83,0.28,1.11,2.50,289.5,160.0,129.5,0.75,0.25,1.00,2.25,7,11,1.94,3.05,1.75,2.75
,,,Blood12Aven,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Solar,40.0,814,55,0.392,0.400,22,33,16209,8740,7469,34,30,49,139,24.5%,293.0,158.0,135.0,0.61,0.54,0.89,2.51,294.7,158.9,135.8,0.62,0.55,0.89,2.53,110,146,1.99,2.64,2.00,2.65
,,,Tacobae,Challenger,"Zombies
Tarantulas","The Monster Mash
Eight Legged Freaks",Lunar,39.2,555,41,0.457,0.463,19,22,11821,5940,5881,21,21,41,74,28.4%,313.4,157.5,155.9,0.56,0.56,1.09,1.96,288.3,144.9,143.4,0.51,0.51,1.00,1.80,87,97,2.31,2.57,2.12,2.37
,,,Bill Nye The Cat Guy,Challenger,Squalls,Storm,Solar,38.9,665,46,0.500,0.565,26,20,13805,7600,6205,35,20,41,105,33.3%,305.5,168.2,137.3,0.77,0.44,0.91,2.32,300.1,165.2,134.9,0.76,0.43,0.89,2.28,116,116,2.57,2.57,2.52,2.52
,,,Ab26Panther,Challenger,Tarantulas,Eight Legged Freaks,Lunar,38.7,615,42,0.410,0.381,16,26,14054,7490,6564,27,15,65,79,34.2%,336.2,179.2,157.0,0.65,0.36,1.56,1.89,334.6,178.3,156.3,0.64,0.36,1.55,1.88,82,104,1.96,2.49,1.95,2.48
,,,Golden,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Solar,37.1,889,59,0.391,0.407,24,35,18048,9410,8638,36,27,60,146,24.7%,298.7,155.7,143.0,0.60,0.45,0.99,2.42,305.9,159.5,146.4,0.61,0.46,1.02,2.47,118,157,1.95,2.60,2.00,2.66
,,,Calicat01,Challenger,"Shock
Baba Yaga","Electric Mayhem
The Forest",Lunar,36.9,367,26,0.536,0.500,13,13,7513,4230,3283,17,9,29,63,27.0%,301.2,169.6,131.6,0.68,0.36,1.16,2.53,289.0,162.7,126.3,0.65,0.35,1.12,2.42,55,50,2.21,2.00,2.12,1.92
,,,Silverwolf,Challenger,Shock,Electric Mayhem,Lunar,36.7,790,53,0.602,0.623,33,20,15512,8390,7122,39,30,36,119,32.8%,288.9,156.3,132.7,0.73,0.56,0.67,2.22,292.7,158.3,134.4,0.74,0.57,0.68,2.25,129,98,2.40,1.83,2.43,1.85
,,,(Xp),Challenger,Kraits,The Serpents,Solar,36.4,529,34,0.612,0.676,23,11,10796,6320,4476,28,15,39,82,34.1%,300.3,175.8,124.5,0.78,0.42,1.08,2.28,317.5,185.9,131.6,0.82,0.44,1.15,2.41,89,66,2.48,1.84,2.62,1.94
,,,Loko Deputy,Challenger,Penne Patrol,Italian Battalion,Lunar,35.8,615,42,0.433,0.381,16,26,12922,7390,5532,29,20,54,79,36.7%,309.2,176.8,132.4,0.69,0.48,1.29,1.89,307.7,176.0,131.7,0.69,0.48,1.29,1.88,90,107,2.15,2.56,2.14,2.55
,,,Onepopshop88,Challenger,Zombies,The Monster Mash,Lunar,35.4,108,8,0.153,0.125,1,7,2317,1150,1167,5,1,8,20,25.0%,315.7,156.7,159.0,0.68,0.14,1.09,2.72,289.6,143.8,145.9,0.63,0.13,1.00,2.50,11,31,1.50,4.22,1.38,3.88
,,,Crypt1Cgames,Challenger,"Visible Light
Zombies","The Wavelengths
The Monster Mash",Solar,34.8,665,43,0.465,0.419,18,25,13353,7000,6353,25,20,49,105,23.8%,295.5,154.9,140.6,0.55,0.44,1.08,2.32,310.5,162.8,147.7,0.58,0.47,1.14,2.44,92,101,2.04,2.23,2.14,2.35
,,,13-L-A-N-K,Challenger,Killer Bees,The Swarm,Solar,34.4,791,54,0.413,0.352,19,35,15909,8850,7059,32,24,65,120,26.7%,295.9,164.6,131.3,0.60,0.45,1.21,2.23,294.6,163.9,130.7,0.59,0.44,1.20,2.22,99,125,1.84,2.33,1.83,2.31
,,,Tgunn05,Challenger,Chemical,Energy,Solar,33.8,566,40,0.492,0.425,17,23,11025,6450,4575,23,23,45,75,30.7%,286.6,167.7,118.9,0.60,0.60,1.17,1.95,275.6,161.3,114.4,0.58,0.58,1.13,1.88,92,94,2.39,2.44,2.30,2.35
,,,Rep_Array,Challenger,"Smooth Mint
Nebulae","Minty Fresh
The Cosmos",Solar,33.8,692,46,0.450,0.522,24,22,13792,7150,6642,23,24,53,100,23.0%,293.3,152.0,141.2,0.49,0.51,1.13,2.13,299.8,155.4,144.4,0.50,0.52,1.15,2.17,91,104,1.93,2.21,1.98,2.26
,,,Polarpandah,Challenger,Isopods,The Abyss,Lunar,33.6,728,51,0.373,0.392,20,31,14904,8150,6754,33,20,56,105,31.4%,301.2,164.7,136.5,0.67,0.40,1.13,2.12,292.2,159.8,132.4,0.65,0.39,1.10,2.06,103,143,2.08,2.89,2.02,2.80
,,,Fluffy-Death,Challenger,Chemical,Energy,Solar,33.2,536,36,0.457,0.472,17,19,11301,6340,4961,24,11,52,79,30.4%,310.2,174.0,136.2,0.66,0.30,1.43,2.17,313.9,176.1,137.8,0.67,0.31,1.44,2.19,75,84,2.06,2.31,2.08,2.33
,,,Villet,Challenger,Apple Associates,Snack Syndicate,Lunar,32.4,725,51,0.292,0.333,17,34,15692,7910,7782,37,12,52,101,36.6%,318.5,160.5,157.9,0.75,0.24,1.06,2.05,307.7,155.1,152.6,0.73,0.24,1.02,1.98,76,136,1.54,2.76,1.49,2.67
,,,Zcgentry,Challenger,Shinigami,The Gods,Lunar,31.7,359,26,0.632,0.538,14,12,6919,3950,2969,15,11,27,55,27.3%,283.6,161.9,121.7,0.61,0.45,1.11,2.25,266.1,151.9,114.2,0.58,0.42,1.04,2.12,64,45,2.62,1.84,2.46,1.73
,,,Turboalpaca,Challenger,Spartans,The Sovereign,Lunar,30.9,449,31,0.521,0.548,17,14,9038,5150,3888,21,16,35,50,42.0%,296.2,168.8,127.4,0.69,0.52,1.15,1.64,291.5,166.1,125.4,0.68,0.52,1.13,1.61,79,75,2.59,2.46,2.55,2.42
,,,Theomega34,Challenger,Visible Light,The Wavelengths,Solar,30.6,64,4,0.192,0.000,0,4,1191,610,581,0,4,7,6,0.0%,273.8,140.2,133.6,0.00,0.92,1.61,1.38,297.8,152.5,145.3,0.00,1.00,1.75,1.50,5,13,1.15,2.99,1.25,3.25
,,,Dinnindu,Challenger,"Shock
Kraits","Electric Mayhem
The Serpents",Lunar,30.0,596,40,0.547,0.525,21,19,11678,6710,4968,17,23,63,71,23.9%,288.3,165.7,122.7,0.42,0.57,1.56,1.75,292.0,167.8,124.2,0.43,0.58,1.58,1.78,84,74,2.07,1.83,2.10,1.85
,,,Rmuru-,Challenger,Mandrakes,The Garden,Solar,29.8,739,50,0.465,0.440,22,28,14749,8160,6589,29,22,64,96,30.2%,293.7,162.5,131.2,0.58,0.44,1.27,1.91,295.0,163.2,131.8,0.58,0.44,1.28,1.92,105,115,2.09,2.29,2.10,2.30
,,,Kli,Challenger,Shock,Electric Mayhem,Lunar,28.8,93,6,0.354,0.167,1,5,1784,930,854,3,3,7,13,23.1%,282.3,147.1,135.1,0.47,0.47,1.11,2.06,297.3,155.0,142.3,0.50,0.50,1.17,2.17,10,15,1.58,2.37,1.67,2.50
,,,Ayochil1,Challenger,Spartans,The Sovereign,Lunar,28.8,565,38,0.574,0.579,22,16,10629,5980,4649,24,19,37,78,30.8%,276.8,155.7,121.1,0.63,0.49,0.96,2.03,279.7,157.4,122.3,0.63,0.50,0.97,2.05,97,80,2.53,2.08,2.55,2.11
,,,Vickyviksta,Challenger,Panda Bears,The Bear Den,Lunar,28.0,745,52,0.465,0.346,18,34,14754,8200,6554,29,14,69,115,25.2%,291.4,162.0,129.4,0.57,0.28,1.36,2.27,283.7,157.7,126.0,0.56,0.27,1.33,2.21,104,114,2.05,2.25,2.00,2.19
,,,The Squiddler,Challenger,Bulldogs,Puppy Paradise,Lunar,27.3,422,29,0.494,0.517,15,14,7705,4350,3355,18,9,27,75,24.0%,268.7,151.7,117.0,0.63,0.31,0.94,2.62,265.7,150.0,115.7,0.62,0.31,0.93,2.59,60,61,2.09,2.13,2.07,2.10
,,,Ofodo,Challenger,Smooth Mint,Minty Fresh,Solar,27.0,528,36,0.375,0.389,14,22,9839,5260,4579,16,15,42,81,19.8%,274.2,146.6,127.6,0.45,0.42,1.17,2.26,273.3,146.1,127.2,0.44,0.42,1.17,2.25,58,82,1.62,2.29,1.61,2.28
,,,-Duplicate-,Challenger,Metal,The Elements,Solar,26.8,700,47,0.482,0.447,21,26,12601,7070,5531,25,26,46,97,25.8%,264.9,148.6,116.3,0.53,0.55,0.97,2.04,268.1,150.4,117.7,0.53,0.55,0.98,2.06,102,107,2.14,2.25,2.17,2.28
,,,Whoviancat,Challenger,Tyr,Pantheon,Lunar,26.5,518,34,0.411,0.412,14,20,9693,5210,4483,17,20,38,61,27.9%,275.3,148.0,127.3,0.48,0.57,1.08,1.73,285.1,153.2,131.9,0.50,0.59,1.12,1.79,68,86,1.93,2.44,2.00,2.53
,,,Enric0 Palazz0,Challenger,Killer Bees,The Swarm,Solar,26.2,669,45,0.447,0.356,16,29,13109,6760,6349,21,15,59,96,21.9%,288.3,148.7,139.6,0.46,0.33,1.30,2.11,291.3,150.2,141.1,0.47,0.33,1.31,2.13,84,97,1.85,2.13,1.87,2.16
,,,Kyn,Challenger,"Killer Bees
Aries","The Swarm
The Nexus",Solar,25.9,742,48,0.456,0.396,19,29,14692,8130,6562,26,17,74,98,26.5%,291.3,161.2,130.1,0.52,0.34,1.47,1.94,306.1,169.4,136.7,0.54,0.35,1.54,2.04,94,106,1.86,2.10,1.96,2.21
,,,Arisedaft,Challenger,Toucans,The Jungle,Solar,25.8,274,18,0.448,0.389,7,11,5198,2690,2508,11,7,17,39,28.2%,279.1,144.5,134.7,0.59,0.38,0.91,2.09,288.8,149.4,139.3,0.61,0.39,0.94,2.17,42,48,2.26,2.58,2.33,2.67
,,,Carnagewolfbite,Challenger,Steel,Metal,Solar,25.4,717,51,0.433,0.471,24,27,13918,7370,6548,33,16,46,97,34.0%,285.6,151.2,134.4,0.68,0.33,0.94,1.99,272.9,144.5,128.4,0.65,0.31,0.90,1.90,113,134,2.32,2.75,2.22,2.63
,,,Bacon Satisfies,Challenger,Isopods,The Abyss,Lunar,23.8,418,30,0.314,0.333,10,20,8293,4290,4003,16,8,35,54,29.6%,291.9,151.0,140.9,0.56,0.28,1.23,1.90,276.4,143.0,133.4,0.53,0.27,1.17,1.80,51,84,1.80,2.96,1.70,2.80
,,,N00Bpr0N,Challenger,Havarti Hustlers,Cheese Guild,Solar,23.7,583,38,0.410,0.421,16,22,10788,6130,4658,25,14,42,83,30.1%,272.3,154.7,117.6,0.63,0.35,1.06,2.09,283.9,161.3,122.6,0.66,0.37,1.11,2.18,79,100,1.99,2.52,2.08,2.63
,,,Markoyo,Challenger,Baba Yaga,The Forest,Lunar,23.3,706,44,0.466,0.500,22,22,13123,7610,5513,35,20,45,86,40.7%,273.5,158.6,114.9,0.73,0.42,0.94,1.79,298.3,173.0,125.3,0.80,0.45,1.02,1.95,127,138,2.65,2.88,2.89,3.14
,,,Zachs Vibes,Challenger,"Aries
Shock","The Nexus
Electric Mayhem",Lunar,22.0,121,7,0.320,0.286,2,5,2556,1440,1116,5,1,15,14,35.7%,310.8,175.1,135.7,0.61,0.12,1.82,1.70,365.1,205.7,159.4,0.71,0.14,2.14,2.00,12,20,1.46,2.43,1.71,2.86
,,,Mimzy Dangerous,Challenger,"Aries
Killer Bees","The Nexus
The Swarm",Solar,21.9,388,29,0.328,0.241,7,22,7430,4230,3200,18,8,31,48,37.5%,281.8,160.4,121.4,0.68,0.30,1.18,1.82,256.2,145.9,110.3,0.62,0.28,1.07,1.66,48,76,1.82,2.88,1.66,2.62
,,,Xxdarksidexx,Challenger,Puffin Pastries,The Bakery,Lunar,21.1,371,24,0.526,0.500,12,12,6825,3800,3025,17,8,24,50,34.0%,270.7,150.7,120.0,0.67,0.32,0.95,1.98,284.4,158.3,126.0,0.71,0.33,1.00,2.08,62,58,2.46,2.30,2.58,2.42
,,,Falaffels,Challenger,Penne Patrol,Italian Battalion,Lunar,20.1,160,13,0.315,0.308,4,9,2980,1470,1510,6,3,10,22,27.3%,274.1,135.2,138.9,0.55,0.28,0.92,2.02,229.2,113.1,116.2,0.46,0.23,0.77,1.69,23,37,2.12,3.40,1.77,2.85
,,,Cs O Gunkiller,Challenger,"Deceased
Belugas
Visible Light","Destined
Whale Defense
The Wavelengths",Solar,18.6,449,29,0.366,0.310,9,20,8001,4260,3741,15,7,34,71,21.1%,262.2,139.6,122.6,0.49,0.23,1.11,2.33,275.9,146.9,129.0,0.52,0.24,1.17,2.45,56,80,1.84,2.62,1.93,2.76
,,,Xguerrax509,Challenger,Nebulae,The Cosmos,Lunar,18.4,446,30,0.433,0.467,14,16,8419,4480,3939,16,7,39,58,27.6%,277.8,147.8,130.0,0.53,0.23,1.29,1.91,280.6,149.3,131.3,0.53,0.23,1.30,1.93,63,75,2.08,2.47,2.10,2.50
