Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Contender,RSC008501,Netoven1,Sirens,Mythical,Solar,Solar Mountain,71.36,529,40,13.23,0.528,0.575,23,17,9,13799,7600,6199,32,23,45,100,0.320,376.05,207.11,168.93,0.87,0.63,1.23,2.73,344.98,190.00,154.98,0.80,0.58,1.13,2.50,97,79,2.64,2.15,2.43,1.98,252,6.87,6.30,0.31
Contender,RSC008218,Korrello,Whiff Shots,Inconveniences,Solar,Solar Mountain,69.20,616,41,15.02,0.522,0.512,21,20,11,15656,9470,6186,50,20,41,142,0.352,366.39,221.62,144.77,1.17,0.47,0.96,3.32,381.85,230.98,150.88,1.22,0.49,1.00,3.46,112,95,2.62,2.22,2.73,2.32,279,6.53,6.80,0.34
Contender,RSC003791,Frankieeagle,Nebulae,The Cosmos,Solar,Solar Cloud,69.07,746,53,14.08,0.527,0.585,31,22,12,18610,10730,7880,42,43,65,113,0.372,359.63,207.35,152.28,0.81,0.83,1.26,2.18,351.13,202.45,148.68,0.79,0.81,1.23,2.13,135,109,2.61,2.11,2.55,2.06,381,7.36,7.19,0.29
Contender,RSC007515,superstrikzz,Aeronauts,Remove Before Flight,Solar,Solar Ember,68.06,193,15,12.87,0.494,0.467,7,8,4,4742,2710,2032,9,9,20,36,0.250,354.20,202.42,151.78,0.67,0.67,1.49,2.69,316.13,180.67,135.47,0.60,0.60,1.33,2.40,28,29,2.09,2.17,1.87,1.93,92,6.87,6.13,0.32
Contender,RSC008136,GeneralLeigh91,Zorillas,Safari,Solar,Solar Cloud,67.91,808,54,14.96,0.523,0.611,33,21,14,21334,12680,8654,62,23,75,158,0.392,380.64,226.23,154.40,1.11,0.41,1.34,2.82,395.07,234.81,160.26,1.15,0.43,1.39,2.93,140,116,2.50,2.07,2.59,2.15,404,7.21,7.48,0.29
Contender,RSC008451,Ryguy2flie,Ponzi Schemers,Shell Corp,Lunar,Lunar Cloud,67.82,789,52,15.17,0.515,0.519,27,25,13,20308,12020,8288,59,24,65,167,0.353,371.06,219.62,151.43,1.08,0.44,1.19,3.05,390.54,231.15,159.38,1.13,0.46,1.25,3.21,133,118,2.43,2.16,2.56,2.27,357,6.52,6.87,0.33
Contender,RSC003429,Gambit,Ponzi Schemers,Shell Corp,Lunar,Lunar Cloud,67.63,613,40,15.33,0.503,0.450,18,22,7,14572,7920,6652,32,33,37,122,0.262,342.70,186.26,156.44,0.75,0.78,0.87,2.87,364.30,198.00,166.30,0.80,0.83,0.93,3.05,100,98,2.35,2.30,2.50,2.45,282,6.63,7.05,0.35
Contender,RSC013481,LiTeS 0uT,Nebulae,The Cosmos,Solar,Solar Cloud,67.56,363,26,13.96,0.538,0.538,14,12,2,8978,5000,3978,19,16,32,70,0.271,356.55,198.57,157.98,0.75,0.64,1.27,2.78,345.31,192.31,153.00,0.73,0.62,1.23,2.69,68,53,2.70,2.10,2.62,2.04,175,6.95,6.73,0.30
Contender,RSC008187,Tonini08,"Helldivers
Ponzi Schemers
Legionarii
Hognose","The Rising
Shell Corp
The Sovereign
Venom Lab","Solar
Lunar
Lunar
Lunar","Solar Cloud
Lunar Cloud
Lunar Mountain
Lunar Ember",67.51,404,30,13.47,0.487,0.567,17,13,9,10756,5990,4766,27,12,39,74,0.365,383.81,213.74,170.07,0.96,0.43,1.39,2.64,358.53,199.67,158.87,0.90,0.40,1.30,2.47,69,75,2.46,2.68,2.30,2.50,210,7.49,7.00,0.36
Contender,RSC007571,StephM2_,Cheese Pizza,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,65.08,795,54,14.72,0.525,0.556,30,24,14,19915,12070,7845,59,28,65,152,0.388,361.13,218.87,142.26,1.07,0.51,1.18,2.76,368.80,223.52,145.28,1.09,0.52,1.20,2.81,152,125,2.76,2.27,2.81,2.31,381,6.91,7.06,0.33
Contender,RSC014085,bradyisadopted,Zorillas,Safari,Solar,Solar Cloud,63.57,826,56,14.75,0.524,0.625,35,21,13,20467,11580,8887,49,34,72,138,0.355,357.21,202.11,155.10,0.86,0.59,1.26,2.41,365.48,206.79,158.70,0.88,0.61,1.29,2.46,143,117,2.50,2.04,2.55,2.09,409,7.14,7.30,0.29
Contender,RSC003223,AZoroARK,Cheese Pizza,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,63.07,820,56,14.64,0.518,0.536,30,26,9,19918,11080,8838,43,36,72,138,0.312,350.17,194.79,155.38,0.76,0.63,1.27,2.43,355.68,197.86,157.82,0.77,0.64,1.29,2.46,153,132,2.69,2.32,2.73,2.36,400,7.03,7.14,0.33
Contender,RSC012755,Jdawg118159,Cheese Pizza,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,63.03,503,33,15.24,0.525,0.545,18,15,7,12502,7510,4992,32,21,50,76,0.421,358.31,215.24,143.07,0.92,0.60,1.43,2.18,378.85,227.58,151.27,0.97,0.64,1.52,2.30,96,81,2.75,2.32,2.91,2.45,253,7.25,7.67,0.32
Contender,RSC000995,Xx_pink_man95_xX,Ice,The Elements,Solar,Solar Ember,62.98,34,3,11.33,0.218,0.000,0,3,0,732,410,322,0,2,5,6,0.000,310.37,173.84,136.53,0.00,0.85,2.12,2.54,244.00,136.67,107.33,0.00,0.67,1.67,2.00,3,9,1.27,3.82,1.00,3.00,21,8.90,7.00,0.43
Contender,RSC008470,ReaperXD97,Whiff Shots,Inconveniences,Solar,Solar Mountain,62.97,683,47,14.53,0.520,0.553,26,21,7,16322,9450,6872,47,28,40,135,0.348,344.51,199.46,145.05,0.99,0.59,0.84,2.85,347.28,201.06,146.21,1.00,0.60,0.85,2.87,130,112,2.74,2.36,2.77,2.38,317,6.69,6.74,0.35
