Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,N00Bpr0N,Challenger,Havarti Hustlers,Cheese Guild,Solar,18.7,725,49,0.440,0.429,21,28,12778,7010,5768,26,19,50,96,27.1%,261.3,143.3,117.9,0.53,0.39,1.02,1.96,260.8,143.1,117.7,0.53,0.39,1.02,1.96,109,127,2.23,2.60,2.22,2.59
,,,Revoltinghades2,Challenger,Jock O Lanterns,Ghoul School,Solar,18.0,131,8,0.399,0.375,3,5,2604,1450,1154,5,2,14,15,33.3%,294.7,164.1,130.6,0.57,0.23,1.58,1.70,325.5,181.3,144.3,0.63,0.25,1.75,1.88,16,21,1.81,2.38,2.00,2.63
,,,Thatstrangesoul,Challenger,Shinigami,The Gods,Solar,15.8,779,50,0.526,0.580,29,21,12660,7500,5160,32,28,40,90,35.6%,240.9,142.7,98.2,0.61,0.53,0.76,1.71,253.2,150.0,103.2,0.64,0.56,0.80,1.80,143,134,2.72,2.55,2.86,2.68
,,,Minjaaa,Challenger,Chromatic Chaos,Art Club,Solar,14.1,830,54,0.232,0.185,10,44,14802,8280,6522,30,19,68,93,32.3%,264.4,147.9,116.5,0.54,0.34,1.21,1.66,274.1,153.3,120.8,0.56,0.35,1.26,1.72,95,200,1.70,3.57,1.76,3.70
,,,Vickyviksta,Challenger,Panda Bears,The Bear Den,Lunar,13.5,302,20,0.328,0.350,7,13,5983,3050,2933,7,4,37,30,23.3%,293.7,149.7,144.0,0.34,0.20,1.82,1.47,299.2,152.5,146.7,0.35,0.20,1.85,1.50,38,60,1.87,2.95,1.90,3.00
,,,Whiite Bear,Challenger,Chromatic Chaos,Art Club,Solar,12.7,302,20,0.146,0.150,3,17,5574,2850,2724,4,7,36,30,13.3%,273.6,139.9,133.7,0.20,0.34,1.77,1.47,278.7,142.5,136.2,0.20,0.35,1.80,1.50,21,67,1.03,3.29,1.05,3.35
,,,Ole.Mr.Bison.,Challenger,Isopods,The Abyss,Lunar,11.3,373,25,0.253,0.280,7,18,6373,3560,2813,12,9,30,41,29.3%,253.3,141.5,111.8,0.48,0.36,1.19,1.63,254.9,142.4,112.5,0.48,0.36,1.20,1.64,50,96,1.99,3.82,2.00,3.84
,,,Pridedbird3406,Challenger,Squalls,Storm,Solar,9.9,117,7,0.184,0.143,1,6,1937,1090,847,5,4,6,9,55.6%,245.4,138.1,107.3,0.63,0.51,0.76,1.14,276.7,155.7,121.0,0.71,0.57,0.86,1.29,14,34,1.77,4.31,2.00,4.86
,,,Yadicraft,Challenger,Yig,The Mythos,Lunar,8.9,162,11,0.357,0.455,5,6,2678,1610,1068,3,5,18,16,18.8%,245.0,147.3,97.7,0.27,0.46,1.65,1.46,243.5,146.4,97.1,0.27,0.45,1.64,1.45,19,28,1.74,2.56,1.73,2.55
,,,Ab26Panther,Challenger,Breadsticks,Fifty-Fifty Pizzeria,Lunar,8.8,75,5,0.363,0.200,1,4,1144,600,544,1,2,6,10,10.0%,226.1,118.6,107.5,0.20,0.40,1.19,1.98,228.8,120.0,108.8,0.20,0.40,1.20,2.00,9,13,1.78,2.57,1.80,2.60
,,,Beanie_92,Challenger,Chromatic Chaos,Art Club,Solar,8.2,361,23,0.230,0.261,6,17,6108,3140,2968,12,5,25,44,27.3%,250.8,128.9,121.9,0.49,0.21,1.03,1.81,265.6,136.5,129.0,0.52,0.22,1.09,1.91,37,80,1.52,3.29,1.61,3.48
,,,Napkhan,Challenger,"Narwhals
Threshers
Apple Associates","Whale Defense
Shark Attack
The Syndicate",Lunar,7.0,70,5,0.340,0.200,1,4,1013,470,543,1,1,4,12,8.3%,214.5,99.5,115.0,0.21,0.21,0.85,2.54,202.6,94.0,108.6,0.20,0.20,0.80,2.40,7,11,1.48,2.33,1.40,2.20
,,,Txaggie,Challenger,Apple Associates,The Syndicate,Lunar,4.3,177,12,0.514,0.417,5,7,2833,1560,1273,9,2,7,21,42.9%,237.3,130.6,106.6,0.75,0.17,0.59,1.76,236.1,130.0,106.1,0.75,0.17,0.58,1.75,28,27,2.34,2.26,2.33,2.25
,,,Goldentiger5,Challenger,"Deceased
Threshers","Destined
Shark Attack",Solar,3.2,329,24,0.218,0.208,5,19,5153,2580,2573,10,5,19,38,26.3%,232.2,116.2,115.9,0.45,0.23,0.86,1.71,214.7,107.5,107.2,0.42,0.21,0.79,1.58,30,69,1.35,3.11,1.25,2.88
,,,Ran-Sid,Challenger,Zombies,The Monster Mash,Lunar,3.2,353,23,0.350,0.348,8,15,5365,2620,2745,7,10,22,32,21.9%,225.3,110.0,115.3,0.29,0.42,0.92,1.34,233.3,113.9,119.3,0.30,0.43,0.96,1.39,45,67,1.89,2.81,1.96,2.91
,,,R4Ppp,Challenger,Chromatic Chaos,Art Club,Solar,3.2,54,4,0.011,0.000,0,4,973,410,563,1,0,5,6,16.7%,267.1,112.5,154.5,0.27,0.00,1.37,1.65,243.3,102.5,140.8,0.25,0.00,1.25,1.50,1,17,0.27,4.67,0.25,4.25
,,,Trav.,Challenger,Slice Slice Baby,The Bakery,Solar,1.6,63,4,0.170,0.000,0,4,1205,720,485,3,1,7,2,150.0%,283.5,169.4,114.1,0.71,0.24,1.65,0.47,301.3,180.0,121.3,0.75,0.25,1.75,0.50,5,14,1.18,3.29,1.25,3.50
,,,Charlieharley_1,Challenger,Narwhals,Whale Defense,Lunar,-28.1,175,11,0.249,0.182,2,9,1842,780,1062,1,3,9,8,12.5%,156.0,66.1,90.0,0.08,0.25,0.76,0.68,167.5,70.9,96.5,0.09,0.27,0.82,0.73,17,35,1.44,2.96,1.55,3.18
,,,Ex6Tendz,Amateur,House Salads,Fifty-Fifty Pizzeria,N/A,96.9,52,4,0.889,1.000,4,0,2054,1430,624,10,2,4,13,76.9%,488.1,339.8,148.3,2.38,0.48,0.95,3.09,513.5,357.5,156.0,2.50,0.50,1.00,3.25,18,5,4.28,1.19,4.50,1.25
,,,Rampage,Amateur,House Salads,Fifty-Fifty Pizzeria,N/A,91.5,513,44,0.823,0.818,36,8,17264,11150,6114,62,38,35,130,47.7%,415.8,268.6,147.3,1.49,0.92,0.84,3.13,392.4,253.4,139.0,1.41,0.86,0.80,2.95,144,54,3.47,1.30,3.27,1.23
,,,Shhhm3Llit,Amateur,House Salads,Fifty-Fifty Pizzeria,N/A,86.4,660,55,0.824,0.836,46,9,21060,12550,8510,59,51,52,150,39.3%,394.3,234.9,159.3,1.10,0.95,0.97,2.81,382.9,228.2,154.7,1.07,0.93,0.95,2.73,191,72,3.58,1.35,3.47,1.31
,,,Manimal0731,Amateur,House Salads,Fifty-Fifty Pizzeria,N/A,84.0,41,3,0.972,1.000,3,0,1121,780,341,3,5,3,8,37.5%,337.8,235.1,102.8,0.90,1.51,0.90,2.41,373.7,260.0,113.7,1.00,1.67,1.00,2.67,17,2,5.12,0.60,5.67,0.67
,,,Enterprise15,Amateur,Cthylla,The Mythos,N/A,76.1,595,52,0.557,0.615,32,20,18802,10770,8032,56,20,55,142,39.4%,390.4,223.7,166.8,1.16,0.42,1.14,2.95,361.6,207.1,154.5,1.08,0.38,1.06,2.73,116,100,2.41,2.08,2.23,1.92
,,,Piky Life88,Amateur,Sketch Squad,Art Club,N/A,70.1,723,56,0.533,0.571,32,24,20581,11500,9081,52,40,56,150,34.7%,351.7,196.5,155.2,0.89,0.68,0.96,2.56,367.5,205.4,162.2,0.93,0.71,1.00,2.68,150,138,2.56,2.36,2.68,2.46
,,,Rinny_B0Y,Amateur,Bundts of Steel,The Bakery,N/A,67.6,677,53,0.503,0.528,28,25,19644,11260,8384,62,26,45,151,41.1%,358.5,205.5,153.0,1.13,0.47,0.82,2.76,370.6,212.5,158.2,1.17,0.49,0.85,2.85,130,129,2.37,2.35,2.45,2.43
,,,Yung_Itsu,Amateur,Skater Skellies,Ghoul School,N/A,67.3,641,51,0.472,0.353,18,33,18158,10650,7508,56,20,49,160,35.0%,350.0,205.3,144.7,1.08,0.39,0.94,3.08,356.0,208.8,147.2,1.10,0.39,0.96,3.14,120,129,2.31,2.49,2.35,2.53
,,,Ttv_1738,Amateur,House Salads,Fifty-Fifty Pizzeria,N/A,65.4,385,33,0.852,0.879,29,4,10770,6850,3920,39,17,26,80,48.8%,345.6,219.8,125.8,1.25,0.55,0.83,2.57,326.4,207.6,118.8,1.18,0.52,0.79,2.42,115,38,3.69,1.22,3.48,1.15
,,,Snoww.,Amateur,Shadows,The Monster Mash,N/A,63.0,707,56,0.497,0.518,29,27,20183,11340,8843,63,20,51,149,42.3%,352.7,198.2,154.5,1.10,0.35,0.89,2.60,360.4,202.5,157.9,1.13,0.36,0.91,2.66,131,132,2.29,2.31,2.34,2.36
,,,Protocol,Amateur,Cthylla,The Mythos,N/A,61.4,497,44,0.561,0.614,27,17,13918,7100,6818,29,20,49,75,38.7%,346.0,176.5,169.5,0.72,0.50,1.22,1.86,316.3,161.4,155.0,0.66,0.45,1.11,1.70,94,80,2.34,1.99,2.14,1.82
,,,Kenjicat17,Amateur,Sacrificed,Destined,N/A,58.5,641,53,0.473,0.491,26,27,17158,9590,7568,48,22,50,119,40.3%,330.7,184.9,145.9,0.93,0.42,0.96,2.29,323.7,180.9,142.8,0.91,0.42,0.94,2.25,127,136,2.45,2.62,2.40,2.57
,,,Pad1Wanx,Amateur,Sacrificed,Destined,N/A,56.5,645,54,0.473,0.481,26,28,16624,9220,7404,43,30,48,102,42.2%,318.5,176.6,141.8,0.82,0.57,0.92,1.95,307.9,170.7,137.1,0.80,0.56,0.89,1.89,127,136,2.43,2.61,2.35,2.52
,,,Kittymeowmeow360,Amateur,"Shadows
Bundts of Steel","The Monster Mash
The Bakery",N/A,56.3,617,47,0.537,0.532,25,22,15330,8820,6510,37,32,51,97,38.1%,307.0,176.6,130.4,0.74,0.64,1.02,1.94,326.2,187.7,138.5,0.79,0.68,1.09,2.06,121,110,2.42,2.20,2.57,2.34
,,,Rich-Rollin6060,Amateur,Sketch Squad,Art Club,N/A,49.5,597,46,0.563,0.587,27,19,14393,8660,5733,49,18,35,111,44.1%,297.9,179.2,118.7,1.01,0.37,0.72,2.30,312.9,188.3,124.6,1.07,0.39,0.76,2.41,129,110,2.67,2.28,2.80,2.39
,,,Savij_Oni,Amateur,Sloth,Seven Deadly Sins,N/A,48.2,188,15,0.257,0.200,3,12,4603,2540,2063,9,4,24,24,37.5%,302.5,166.9,135.6,0.59,0.26,1.58,1.58,306.9,169.3,137.5,0.60,0.27,1.60,1.60,25,49,1.64,3.22,1.67,3.27
,,,T_I_M_O_G,Amateur,Bundts of Steel,The Bakery,N/A,47.6,50,4,0.713,1.000,4,0,1020,650,370,2,4,4,5,40.0%,252.1,160.6,91.4,0.49,0.99,0.99,1.24,255.0,162.5,92.5,0.50,1.00,1.00,1.25,14,8,3.46,1.98,3.50,2.00
,,,Slashfabo420,Amateur,Bundts of Steel,The Bakery,N/A,46.4,213,17,0.481,0.471,8,9,4697,2430,2267,9,10,14,33,27.3%,272.5,141.0,131.5,0.52,0.58,0.81,1.91,276.3,142.9,133.4,0.53,0.59,0.82,1.94,41,43,2.38,2.49,2.41,2.53
,,,Vboostedv,Amateur,Shadows,The Monster Mash,N/A,44.3,356,28,0.460,0.464,13,15,7787,4160,3627,16,13,27,56,28.6%,270.3,144.4,125.9,0.56,0.45,0.94,1.94,278.1,148.6,129.5,0.57,0.46,0.96,2.00,64,71,2.22,2.46,2.29,2.54
,,,Hey,Amateur,Sacrificed,Destined,N/A,43.8,525,44,0.568,0.545,24,20,11399,6650,4749,35,23,23,85,41.2%,268.3,156.5,111.8,0.82,0.54,0.54,2.00,259.1,151.1,107.9,0.80,0.52,0.52,1.93,114,96,2.68,2.26,2.59,2.18
,,,Z-Itrash-Zv,Amateur,Skater Skellies,Ghoul School,N/A,43.6,589,46,0.527,0.413,19,27,12610,7470,5140,37,29,29,87,42.5%,264.5,156.7,107.8,0.78,0.61,0.61,1.83,274.1,162.4,111.7,0.80,0.63,0.63,1.89,120,112,2.52,2.35,2.61,2.43
,,,Yerp_Yerp02,Amateur,Sloth,Seven Deadly Sins,N/A,39.2,574,47,0.178,0.170,8,39,12692,6250,6442,26,12,45,80,32.5%,273.2,134.5,138.7,0.56,0.26,0.97,1.72,270.0,133.0,137.1,0.55,0.26,0.96,1.70,63,166,1.36,3.57,1.34,3.53
,,,Demonikgoat4061,Amateur,"Sketch Squad
Sacrificed","Art Club
Destined",N/A,37.8,361,29,0.526,0.586,17,12,7704,4660,3044,25,11,23,46,54.3%,263.7,159.5,104.2,0.86,0.38,0.79,1.57,265.7,160.7,105.0,0.86,0.38,0.79,1.59,80,75,2.74,2.57,2.76,2.59
,,,Styk75,Amateur,"Skater Skellies
Cthylla","Ghoul School
The Mythos",N/A,36.8,578,49,0.576,0.592,29,20,11335,6070,5265,23,28,34,67,34.3%,242.3,129.8,112.5,0.49,0.60,0.73,1.43,231.3,123.9,107.4,0.47,0.57,0.69,1.37,117,96,2.50,2.05,2.39,1.96
,,,Eligaming38,Amateur,Skater Skellies,Ghoul School,N/A,35.4,415,34,0.446,0.294,10,24,8551,4120,4431,21,10,17,67,31.3%,254.6,122.7,131.9,0.63,0.30,0.51,1.99,251.5,121.2,130.3,0.62,0.29,0.50,1.97,73,84,2.17,2.50,2.15,2.47
,,,Shootzy,Amateur,Shadows,The Monster Mash,N/A,35.3,552,44,0.538,0.545,24,20,10437,5930,4507,25,23,30,78,32.1%,233.6,132.7,100.9,0.56,0.51,0.67,1.75,237.2,134.8,102.4,0.57,0.52,0.68,1.77,108,98,2.42,2.19,2.45,2.23
