Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Veteran,RSC008428,PG_THE3RD,Supernova,The Cosmos,Lunar,Lunar Ember,109.60,932,59,15.80,0.569,0.746,44,15,27,26814,16720,10094,76,49,87,232,0.328,452.01,281.85,170.16,1.28,0.83,1.47,3.91,454.47,283.39,171.08,1.29,0.83,1.47,3.93,169,94,2.85,1.58,2.86,1.59
Veteran,RSC007501,RAW MUSHROOMS,Supernova,The Cosmos,Lunar,Lunar Ember,107.37,42,4,10.50,0.781,0.750,3,1,1,1189,610,579,2,4,3,6,0.333,444.77,228.18,216.59,0.75,1.50,1.12,2.24,297.25,152.50,144.75,0.50,1.00,0.75,1.50,10,3,3.74,1.12,2.50,0.75
Veteran,RSC000200,Jonezy,Singularity,Event Horizon,Solar,Solar Ember,93.29,188,12,15.67,0.533,0.500,6,6,3,5234,3150,2084,14,8,19,40,0.350,437.40,263.24,174.16,1.17,0.67,1.59,3.34,436.17,262.50,173.67,1.17,0.67,1.58,3.33,32,27,2.67,2.26,2.67,2.25
Veteran,RSC008369,EternalJinx,Dogfight,Remove Before Flight,Lunar,Lunar Mountain,92.43,655,42,15.60,0.586,0.762,32,10,9,16663,9600,7063,43,42,36,140,0.307,399.68,230.27,169.42,1.03,1.01,0.86,3.36,396.74,228.57,168.17,1.02,1.00,0.86,3.33,141,75,3.38,1.80,3.36,1.79
Veteran,RSC005210,baldmanstreamer,"Mosaic Maestros
Legati","Art Club
The Sovereign","Solar
Solar","Solar Mountain
Solar Ocean",87.27,881,54,16.31,0.520,0.574,31,23,19,23052,14570,8482,68,44,75,182,0.374,411.09,259.83,151.26,1.21,0.78,1.34,3.25,426.89,269.81,157.07,1.26,0.81,1.39,3.37,157,134,2.80,2.39,2.91,2.48
Veteran,RSC002706,Zarthon77,Sons of Ares,The Rising,Solar,Solar Ember,87.21,911,59,15.44,0.544,0.678,40,19,20,24235,14600,9635,67,38,81,195,0.344,417.95,251.79,166.16,1.16,0.66,1.40,3.36,410.76,247.46,163.31,1.14,0.64,1.37,3.31,157,109,2.71,1.88,2.66,1.85
Veteran,RSC007856,Captain Daddy,Lycans,Mythical,Solar,Solar Ocean,86.26,944,62,15.23,0.566,0.677,42,20,16,24741,14530,10211,59,50,86,183,0.322,411.77,241.82,169.94,0.98,0.83,1.43,3.05,399.05,234.35,164.69,0.95,0.81,1.39,2.95,190,110,3.16,1.83,3.06,1.77
Veteran,RSC008351,trendy <3,White Collars,Shell Corp.,Lunar,Lunar Cloud,83.92,941,64,14.70,0.508,0.516,33,31,14,24404,13920,10484,49,51,94,177,0.277,407.45,232.41,175.04,0.82,0.85,1.57,2.96,381.31,217.50,163.81,0.77,0.80,1.47,2.77,138,129,2.30,2.15,2.16,2.02
Veteran,RSC006060,WP_Merciless,Lycans,Mythical,Solar,Solar Ocean,83.43,654,40,16.35,0.548,0.550,22,18,9,17476,9980,7496,49,25,51,128,0.383,419.83,239.75,180.08,1.18,0.60,1.23,3.07,436.90,249.50,187.40,1.23,0.63,1.28,3.20,126,89,3.03,2.14,3.15,2.23
Veteran,RSC001199,Classy,Water,The Elements,Solar,Solar Mountain,81.79,995,62,16.05,0.567,0.677,42,20,18,25616,14920,10696,63,48,86,192,0.328,404.48,235.59,168.89,0.99,0.76,1.36,3.03,413.16,240.65,172.52,1.02,0.77,1.39,3.10,186,105,2.94,1.66,3.00,1.69
Veteran,RSC006613,steel.reserve,Dogfight,Remove Before Flight,Lunar,Lunar Mountain,81.23,906,60,15.10,0.576,0.733,44,16,14,22506,13740,8766,64,51,61,174,0.368,390.28,238.27,152.01,1.11,0.88,1.06,3.02,375.10,229.00,146.10,1.07,0.85,1.02,2.90,207,113,3.59,1.96,3.45,1.88
Veteran,RSC007131,BankShark,Makos,Shark Attack,Solar,Solar Mountain,80.87,931,60,15.52,0.534,0.683,41,19,19,24189,14140,10049,66,32,79,199,0.332,408.20,238.62,169.58,1.11,0.54,1.33,3.36,403.15,235.67,167.48,1.10,0.53,1.32,3.32,160,121,2.70,2.04,2.67,2.02
Veteran,RSC002780,Lickadoss77,Water,The Elements,Solar,Solar Mountain,79.15,1026,64,16.03,0.563,0.656,42,22,10,25861,15330,10531,64,54,87,188,0.340,396.01,234.75,161.26,0.98,0.83,1.33,2.88,404.08,239.53,164.55,1.00,0.84,1.36,2.94,189,110,2.89,1.68,2.95,1.72
Veteran,RSC007594,Notbeanrl,Blacksmiths,Dwarf Haven,Lunar,Lunar Ember,78.21,954,60,15.90,0.522,0.583,35,25,14,23937,14800,9137,73,36,73,205,0.356,394.21,243.73,150.47,1.20,0.59,1.20,3.38,398.95,246.67,152.28,1.22,0.60,1.22,3.42,162,135,2.67,2.22,2.70,2.25
Veteran,RSC008452,pxiruu,Giant Squids,Tyrants of the Sea,Lunar,Lunar Ocean,76.45,844,55,15.35,0.521,0.582,32,23,15,20376,11780,8596,50,39,61,178,0.281,379.30,219.28,160.01,0.93,0.73,1.14,3.31,370.47,214.18,156.29,0.91,0.71,1.11,3.24,145,123,2.70,2.29,2.64,2.24
Veteran,RSC007660,Shraxl,Mages,The King's Court,Lunar,Lunar Ocean,75.15,864,52,16.62,0.496,0.481,25,27,11,22249,13340,8909,58,33,86,159,0.365,404.58,242.58,162.00,1.05,0.60,1.56,2.89,427.87,256.54,171.33,1.12,0.63,1.65,3.06,140,144,2.55,2.62,2.69,2.77
Veteran,RSC008494,//Ronx,Dread,The Shadows,Lunar,Lunar Mountain,74.62,930,58,16.03,0.527,0.621,36,22,12,23463,13430,10033,53,43,87,163,0.325,396.37,226.88,169.49,0.90,0.73,1.47,2.75,404.53,231.55,172.98,0.91,0.74,1.50,2.81,156,125,2.64,2.11,2.69,2.16
Veteran,RSC006945,nuummite,Gargoyle,Mythspire,Solar,Solar Cloud,74.07,929,59,15.75,0.532,0.610,36,23,15,22241,13320,8921,64,39,60,197,0.325,376.13,225.26,150.87,1.08,0.66,1.01,3.33,376.97,225.76,151.20,1.08,0.66,1.02,3.34,148,113,2.50,1.91,2.51,1.92
Veteran,RSC005577,Ryan.,"Navigators
Lycans","Grand Fleet
Mythical","Solar
Solar","Solar Ember
Solar Ocean",73.29,690,45,15.33,0.537,0.600,27,18,11,17782,10190,7592,40,23,75,129,0.310,404.89,232.02,172.87,0.91,0.52,1.71,2.94,395.16,226.44,168.71,0.89,0.51,1.67,2.87,108,81,2.46,1.84,2.40,1.80
Veteran,RSC004165,Absolutely TOR,Cannoli,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,73.15,973,62,15.69,0.501,0.532,33,29,16,24750,14580,10170,71,35,79,178,0.399,399.64,235.42,164.21,1.15,0.57,1.28,2.87,399.19,235.16,164.03,1.15,0.56,1.27,2.87,167,165,2.70,2.66,2.69,2.66
Veteran,RSC005682,S_ckz,Giraffes,Safari,Lunar,Lunar Ocean,72.55,951,60,15.85,0.518,0.550,33,27,12,22833,13750,9083,61,48,70,175,0.349,377.21,227.16,150.06,1.01,0.79,1.16,2.89,380.55,229.17,151.38,1.02,0.80,1.17,2.92,163,141,2.69,2.33,2.72,2.35
Veteran,RSC008508,Flame_RL10,"Grizzly Bears
Peppermint
Folks","The Bear Den
Minty Fresh
The Pit","Solar
Solar
Lunar","Solar Ocean
Solar Cloud
Lunar Ember",71.54,181,12,15.08,0.423,0.333,4,8,3,4570,2750,1820,11,6,20,35,0.314,396.68,238.70,157.98,0.95,0.52,1.74,3.04,380.83,229.17,151.67,0.92,0.50,1.67,2.92,22,33,1.91,2.86,1.83,2.75
Veteran,RSC002906,PackRL,Avalanche,Sub Zero,Solar,Solar Cloud,71.48,777,48,16.19,0.509,0.542,26,22,7,19186,10550,8636,42,31,67,145,0.290,387.94,213.32,174.62,0.85,0.63,1.35,2.93,399.71,219.79,179.92,0.88,0.65,1.40,3.02,118,110,2.39,2.22,2.46,2.29
Veteran,RSC006140,Jay_Kay99,Blacksmiths,Dwarf Haven,Lunar,Lunar Ember,70.34,973,62,15.69,0.521,0.581,36,26,11,23451,13260,10191,48,48,87,171,0.281,378.66,214.11,164.55,0.78,0.78,1.40,2.76,378.24,213.87,164.37,0.77,0.77,1.40,2.76,164,138,2.65,2.23,2.65,2.23
Veteran,RSC005482,Benny!,Gorillas,The Jungle,Solar,Solar Cloud,69.98,869,56,15.52,0.476,0.375,21,35,9,22385,12350,10035,46,28,97,150,0.307,404.71,223.28,181.43,0.83,0.51,1.75,2.71,399.73,220.54,179.20,0.82,0.50,1.73,2.68,112,137,2.02,2.48,2.00,2.45
Veteran,RSC008553,Choco,"Avalanche
Nighthawks
Gouda Gangsters
Mosaic Maestros
Merciless Mob","Sub Zero
Mach Velocity
Cheese Guild
Art Club
The Syndicate","Solar
Lunar
Lunar
Solar
Lunar","Solar Cloud
Lunar Cloud
Lunar Cloud
Solar Mountain
Lunar Cloud",69.80,489,31,15.77,0.519,0.516,16,15,5,11927,6570,5357,21,22,50,87,0.241,383.20,211.09,172.11,0.67,0.71,1.61,2.80,384.74,211.94,172.81,0.68,0.71,1.61,2.81,70,61,2.25,1.96,2.26,1.97
Veteran,RSC008432,Doinkers.,Giraffes,Safari,Lunar,Lunar Ocean,69.50,736,45,16.36,0.531,0.578,26,19,10,17949,10920,7029,44,34,71,127,0.346,383.15,233.10,150.04,0.94,0.73,1.52,2.71,398.87,242.67,156.20,0.98,0.76,1.58,2.82,132,105,2.82,2.24,2.93,2.33
Veteran,RSC005655,Oneplayamaker,Gargoyle,Mythspire,Solar,Solar Cloud,69.17,799,51,15.67,0.524,0.569,29,22,7,18862,10400,8462,34,40,71,145,0.234,370.89,204.50,166.39,0.67,0.79,1.40,2.85,369.84,203.92,165.92,0.67,0.78,1.39,2.84,124,102,2.44,2.01,2.43,2.00
Veteran,RSC008433,Headshotn,"Shadow Tails
Dread","Pawverse
The Shadows","Solar
Lunar","Solar Ocean
Lunar Mountain",68.73,758,48,15.79,0.521,0.583,28,20,9,19211,11320,7891,43,30,86,122,0.352,398.19,234.63,163.56,0.89,0.62,1.78,2.53,400.23,235.83,164.40,0.90,0.63,1.79,2.54,120,102,2.49,2.11,2.50,2.13
Veteran,RSC002209,Panick,Makos,Shark Attack,Solar,Solar Mountain,67.50,880,57,15.44,0.530,0.667,38,19,14,20692,11840,8852,48,41,68,159,0.302,369.42,211.38,158.04,0.86,0.73,1.21,2.84,363.02,207.72,155.30,0.84,0.72,1.19,2.79,149,117,2.66,2.09,2.61,2.05
Veteran,RSC002937,SirTommyNoble,"Peppermint
Shadow Tails","Minty Fresh
Pawverse","Solar
Solar","Solar Cloud
Solar Ocean",67.42,908,58,15.66,0.459,0.362,21,37,8,21999,12730,9269,52,28,86,183,0.284,380.65,220.27,160.38,0.90,0.48,1.49,3.17,379.29,219.48,159.81,0.90,0.48,1.48,3.16,122,170,2.11,2.94,2.10,2.93
Veteran,RSC006290,Dirt D Dan,Giant Squids,Tyrants of the Sea,Lunar,Lunar Ocean,67.03,670,44,15.23,0.510,0.568,25,19,7,15776,8460,7316,38,27,41,126,0.302,369.94,198.38,171.55,0.89,0.63,0.96,2.95,358.55,192.27,166.27,0.86,0.61,0.93,2.86,112,104,2.63,2.44,2.55,2.36
Veteran,RSC002330,JesterGG,Grizzly Bears,The Bear Den,Solar,Solar Ocean,66.67,575,39,14.74,0.516,0.538,21,18,5,14424,7940,6484,33,18,55,99,0.333,394.11,216.95,177.17,0.90,0.49,1.50,2.71,369.85,203.59,166.26,0.85,0.46,1.41,2.54,90,80,2.46,2.19,2.31,2.05
Veteran,RSC000320,ryanawesome_,Nighthawks,Mach Velocity,Lunar,Lunar Cloud,66.47,904,58,15.59,0.517,0.569,33,25,11,22492,13270,9222,57,30,90,157,0.363,390.90,230.63,160.27,0.99,0.52,1.56,2.73,387.79,228.79,159.00,0.98,0.52,1.55,2.71,149,130,2.59,2.26,2.57,2.24
Veteran,RSC000550,ARJ,Giraffes,Safari,Lunar,Lunar Ocean,65.47,582,37,15.73,0.514,0.541,20,17,7,13613,8160,5453,36,27,44,101,0.356,367.48,220.28,147.20,0.97,0.73,1.19,2.73,367.92,220.54,147.38,0.97,0.73,1.19,2.73,98,89,2.65,2.40,2.65,2.41
Veteran,RSC003113,Nebulade,Berserkers,World Warriors,Lunar,Lunar Ember,64.84,1090,64,17.03,0.521,0.594,38,26,13,25303,15380,9923,72,41,80,213,0.338,364.71,221.68,143.03,1.04,0.59,1.15,3.07,395.36,240.31,155.05,1.13,0.64,1.25,3.33,173,145,2.49,2.09,2.70,2.27
Veteran,RSC008165,JoJo-sepy,Water,The Elements,Solar,Solar Mountain,64.31,1026,64,16.03,0.563,0.656,42,22,14,23059,13980,9079,61,43,73,208,0.293,353.10,214.07,139.03,0.93,0.66,1.12,3.19,360.30,218.44,141.86,0.95,0.67,1.14,3.25,189,110,2.89,1.68,2.95,1.72
Veteran,RSC003238,Kanye_West_ 2028,Supernova,The Cosmos,Lunar,Lunar Ember,64.12,990,62,15.97,0.563,0.726,45,17,12,23839,13670,10169,57,38,88,167,0.341,378.32,216.94,161.38,0.90,0.60,1.40,2.65,384.50,220.48,164.02,0.92,0.61,1.42,2.69,178,104,2.82,1.65,2.87,1.68
Veteran,RSC008400,Itzmoose,"Peppermint
Merciless Mob
Mages","Minty Fresh
The Syndicate
The King's Court","Solar
Lunar
Lunar","Solar Cloud
Lunar Cloud
Lunar Ocean",64.08,393,27,14.56,0.477,0.370,10,17,4,9484,5480,4004,24,16,33,63,0.381,379.14,219.07,160.07,0.96,0.64,1.32,2.52,351.26,202.96,148.30,0.89,0.59,1.22,2.33,55,64,2.20,2.56,2.04,2.37
Veteran,RSC008170,Hypernova,Nighthawks,Mach Velocity,Lunar,Lunar Cloud,63.90,666,43,15.49,0.535,0.605,26,17,11,15597,9250,6347,39,33,53,105,0.371,367.94,218.21,149.73,0.92,0.78,1.25,2.48,362.72,215.12,147.60,0.91,0.77,1.23,2.44,123,95,2.90,2.24,2.86,2.21
Veteran,RSC007582,Wavy,Lycans,Mythical,Solar,Solar Ocean,63.67,856,57,15.02,0.578,0.719,41,16,9,19604,11860,7744,52,40,63,151,0.344,359.81,217.68,142.13,0.95,0.73,1.16,2.77,343.93,208.07,135.86,0.91,0.70,1.11,2.65,175,93,3.21,1.71,3.07,1.63
Veteran,RSC008104,M0NKEE .,Sons of Ares,The Rising,Solar,Solar Ember,62.85,917,60,15.28,0.541,0.633,38,22,10,21234,12290,8944,45,39,84,164,0.274,363.80,210.57,153.24,0.77,0.67,1.44,2.81,353.90,204.83,149.07,0.75,0.65,1.40,2.73,156,111,2.67,1.90,2.60,1.85
Veteran,RSC008384,NotLuke9,Mages,The King's Court,Lunar,Lunar Ocean,62.67,909,56,16.23,0.513,0.518,29,27,10,21044,12470,8574,51,38,77,162,0.315,363.72,215.53,148.19,0.88,0.66,1.33,2.80,375.79,222.68,153.11,0.91,0.68,1.38,2.89,149,134,2.58,2.32,2.66,2.39
Veteran,RSC008455,Craque,Grizzly Bears,The Bear Den,Solar,Solar Ocean,62.18,887,60,14.78,0.477,0.417,25,35,11,22687,11970,10717,43,22,104,137,0.314,401.84,212.02,189.83,0.76,0.39,1.84,2.43,378.12,199.50,178.62,0.72,0.37,1.73,2.28,118,143,2.09,2.53,1.97,2.38
Veteran,RSC008376,Storytime,Berserkers,World Warriors,Lunar,Lunar Ember,61.95,1090,64,17.03,0.521,0.594,38,26,12,25049,14330,10719,57,42,90,203,0.281,361.05,206.55,154.50,0.82,0.61,1.30,2.93,391.39,223.91,167.48,0.89,0.66,1.41,3.17,173,145,2.49,2.09,2.70,2.27
Veteran,RSC007512,BigGreenRL,Mosaic Maestros,Art Club,Solar,Solar Mountain,61.83,711,44,16.16,0.460,0.386,17,27,9,17192,9320,7872,32,25,74,117,0.274,379.89,205.94,173.95,0.71,0.55,1.64,2.59,390.73,211.82,178.91,0.73,0.57,1.68,2.66,98,132,2.17,2.92,2.23,3.00
Veteran,RSC005934,AngryPoptart_RL,"Shadow Tails
White Collars","Pawverse
Shell Corp.","Solar
Lunar","Solar Ocean
Lunar Cloud",61.57,312,20,15.60,0.507,0.600,12,8,4,7550,4330,3220,17,10,32,53,0.321,380.19,218.04,162.15,0.86,0.50,1.61,2.67,377.50,216.50,161.00,0.85,0.50,1.60,2.65,51,49,2.57,2.47,2.55,2.45
Veteran,RSC004872,JustLaben,Cannoli,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,61.43,817,52,15.71,0.514,0.558,29,23,8,19234,11110,8124,47,30,70,141,0.333,369.87,213.65,156.23,0.90,0.58,1.35,2.71,369.88,213.65,156.23,0.90,0.58,1.35,2.71,142,127,2.73,2.44,2.73,2.44
Veteran,RSC002453,Ghostie,Mages,The King's Court,Lunar,Lunar Ocean,61.29,60,4,15.00,0.435,0.250,1,3,0,1304,810,494,4,3,3,11,0.364,341.45,212.10,129.35,1.05,0.79,0.79,2.88,326.00,202.50,123.50,1.00,0.75,0.75,2.75,12,15,3.14,3.93,3.00,3.75
Veteran,RSC008320,Jhammy.,Street Rats,The Hood,Solar,Solar Ember,61.04,916,57,16.07,0.487,0.439,25,32,10,22104,12510,9594,47,27,97,161,0.292,379.12,214.57,164.55,0.81,0.46,1.66,2.76,387.79,219.47,168.32,0.82,0.47,1.70,2.82,129,144,2.21,2.47,2.26,2.53
Veteran,RSC007756,Taunt,Berserkers,World Warriors,Lunar,Lunar Ember,60.64,669,40,16.73,0.556,0.750,30,10,10,15496,8970,6526,35,22,62,127,0.276,363.91,210.65,153.26,0.82,0.52,1.46,2.98,387.40,224.25,163.15,0.88,0.55,1.55,3.18,112,73,2.63,1.71,2.80,1.83
Veteran,RSC008325,Jxc1zz,Singularity,Event Horizon,Solar,Solar Ember,60.14,199,12,16.58,0.444,0.333,4,8,2,4831,2700,2131,11,7,19,30,0.367,381.41,213.16,168.24,0.87,0.55,1.50,2.37,402.58,225.00,177.58,0.92,0.58,1.58,2.50,27,36,2.13,2.84,2.25,3.00
Veteran,RSC002295,DEMOralize,Legati,The Sovereign,Solar,Solar Ocean,58.44,952,59,16.14,0.498,0.508,30,29,6,21643,12200,9443,48,39,77,160,0.300,357.18,201.34,155.84,0.79,0.64,1.27,2.64,366.83,206.78,160.05,0.81,0.66,1.31,2.71,160,162,2.64,2.67,2.71,2.75
Veteran,RSC000731,mm2,Navigators,Grand Fleet,Solar,Solar Ember,58.36,512,34,15.06,0.446,0.324,11,23,4,12366,6970,5396,28,17,51,77,0.364,379.46,213.88,165.58,0.86,0.52,1.56,2.36,363.71,205.00,158.71,0.82,0.50,1.50,2.26,76,109,2.33,3.34,2.24,3.21
Veteran,RSC007482,MyTyranosaur,Fer-de-Lance,Venom Lab,Lunar,Lunar Ocean,57.83,628,40,15.70,0.483,0.500,20,20,8,14214,7950,6264,35,19,46,120,0.292,355.60,198.89,156.71,0.88,0.48,1.15,3.00,355.35,198.75,156.60,0.88,0.48,1.15,3.00,92,104,2.30,2.60,2.30,2.60
Veteran,RSC006320,Escape_Plan1,Kirin,The Shrine,Solar,Solar Mountain,57.75,850,54,15.74,0.491,0.481,26,28,13,20427,12020,8407,49,29,88,127,0.386,377.56,222.17,155.39,0.91,0.54,1.63,2.35,378.28,222.59,155.69,0.91,0.54,1.63,2.35,123,132,2.27,2.44,2.28,2.44
Veteran,RSC003815,WashedDonk,"Grizzly Bears
Nighthawks","The Bear Den
Mach Velocity","Solar
Lunar","Solar Ocean
Lunar Cloud",57.62,530,35,15.14,0.483,0.486,17,18,9,12445,6970,5475,25,20,53,82,0.305,368.91,206.61,162.30,0.74,0.59,1.57,2.43,355.57,199.14,156.43,0.71,0.57,1.51,2.34,80,90,2.37,2.67,2.29,2.57
Veteran,RSC008373,jhonko,Blacksmiths,Dwarf Haven,Lunar,Lunar Ember,57.45,915,58,15.78,0.516,0.569,33,25,10,21043,11480,9563,40,44,80,128,0.313,361.32,197.12,164.20,0.69,0.76,1.37,2.20,362.81,197.93,164.88,0.69,0.76,1.38,2.21,152,133,2.61,2.28,2.62,2.29
Veteran,RSC008535,NBDA Aqua,Gouda Gangsters,Cheese Guild,Lunar,Lunar Cloud,57.43,375,24,15.63,0.464,0.375,9,15,4,8133,4120,4013,13,15,27,72,0.181,340.74,172.61,168.13,0.54,0.63,1.13,3.02,338.88,171.67,167.21,0.54,0.63,1.13,3.00,55,69,2.30,2.89,2.29,2.88
Veteran,RSC000314,Yoza,"Kirin
Gouda Gangsters","The Shrine
Cheese Guild","Solar
Lunar","Solar Mountain
Lunar Cloud",57.28,935,62,15.08,0.469,0.387,24,38,8,21164,12370,8794,57,24,72,187,0.305,355.62,207.86,147.77,0.96,0.40,1.21,3.14,341.35,199.52,141.84,0.92,0.39,1.16,3.02,126,163,2.12,2.74,2.03,2.63
Veteran,RSC008422,cknight,"Gouda Gangsters
Berserkers","Cheese Guild
World Warriors","Lunar
Lunar","Lunar Cloud
Lunar Ember",56.72,519,32,16.22,0.492,0.531,17,15,8,11957,6370,5587,22,18,48,87,0.253,361.96,192.83,169.13,0.67,0.54,1.45,2.63,373.66,199.06,174.59,0.69,0.56,1.50,2.72,73,77,2.21,2.33,2.28,2.41
Veteran,RSC007331,Ikigai,Banshees,The Monster Mash,Lunar,Lunar Mountain,56.59,752,46,16.35,0.464,0.370,17,29,6,16915,9730,7185,35,34,67,118,0.297,353.39,203.28,150.11,0.73,0.71,1.40,2.47,367.72,211.52,156.20,0.76,0.74,1.46,2.57,107,140,2.24,2.92,2.33,3.04
Veteran,RSC002668,Bird Queen <3,Fer-de-Lance,Venom Lab,Lunar,Lunar Ocean,55.96,895,57,15.70,0.465,0.456,26,31,11,20956,12220,8736,52,27,84,147,0.354,367.87,214.51,153.35,0.91,0.47,1.47,2.58,367.65,214.39,153.26,0.91,0.47,1.47,2.58,125,165,2.19,2.90,2.19,2.89
Veteran,RSC005257,P0pfgf,Sons of Ares,The Rising,Solar,Solar Ember,55.55,916,61,15.02,0.535,0.639,39,22,9,20577,11450,9127,45,36,73,150,0.300,352.93,196.39,156.54,0.77,0.62,1.25,2.57,337.33,187.70,149.62,0.74,0.59,1.20,2.46,152,113,2.61,1.94,2.49,1.85
Veteran,RSC000926,SlmRnchr,Banshees,The Monster Mash,Lunar,Lunar Mountain,55.28,972,62,15.68,0.459,0.355,22,40,7,22500,12550,9950,47,37,91,145,0.324,363.68,202.85,160.83,0.76,0.60,1.47,2.34,362.90,202.42,160.48,0.76,0.60,1.47,2.34,139,193,2.25,3.12,2.24,3.11
Veteran,RSC008231,Afino,"Nighthawks
Grizzly Bears","Mach Velocity
The Bear Den","Lunar
Solar","Lunar Cloud
Solar Ocean",54.65,648,43,15.07,0.504,0.512,22,21,4,14408,7970,6438,28,30,54,97,0.289,349.33,193.24,156.09,0.68,0.73,1.31,2.35,335.07,185.35,149.72,0.65,0.70,1.26,2.26,103,100,2.50,2.42,2.40,2.33
Veteran,RSC006401,SHAdohwj_,Dread,The Shadows,Lunar,Lunar Mountain,54.55,156,11,14.18,0.515,0.545,6,5,1,3675,2380,1295,12,3,15,28,0.429,370.12,239.69,130.42,1.21,0.30,1.51,2.82,334.09,216.36,117.73,1.09,0.27,1.36,2.55,28,26,2.82,2.62,2.55,2.36
Veteran,RSC007850,harps not fast,Cannoli,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,54.19,949,60,15.82,0.499,0.517,31,29,9,21787,12130,9657,47,43,81,123,0.382,360.69,200.82,159.87,0.78,0.71,1.34,2.04,363.12,202.17,160.95,0.78,0.72,1.35,2.05,160,161,2.65,2.67,2.67,2.68
Veteran,RSC004220,Makaveli,Makos,Shark Attack,Solar,Solar Mountain,54.08,944,61,15.48,0.532,0.672,41,20,7,20847,11370,9477,43,43,70,142,0.303,346.96,189.23,157.73,0.72,0.72,1.17,2.36,341.75,186.39,155.36,0.70,0.70,1.15,2.33,161,123,2.68,2.05,2.64,2.02
Veteran,RSC005165,Lucas,Avalanche,Sub Zero,Solar,Solar Cloud,53.68,1047,64,16.36,0.508,0.547,35,29,13,23617,13560,10057,47,46,101,151,0.311,354.39,203.48,150.91,0.71,0.69,1.52,2.27,369.02,211.88,157.14,0.73,0.72,1.58,2.36,159,149,2.39,2.24,2.48,2.33
Veteran,RSC007358,Tropicalshortsba,Giant Squids,Tyrants of the Sea,Lunar,Lunar Ocean,53.64,885,58,15.26,0.504,0.552,32,26,9,19814,11280,8534,50,32,65,143,0.350,351.75,200.25,151.50,0.89,0.57,1.15,2.54,341.62,194.48,147.14,0.86,0.55,1.12,2.47,142,137,2.52,2.43,2.45,2.36
Veteran,RSC003416,DrSkimMilk,Merciless Mob,The Syndicate,Lunar,Lunar Cloud,53.46,859,54,15.91,0.515,0.556,30,24,7,19227,11080,8147,45,28,74,148,0.304,351.66,202.65,149.01,0.82,0.51,1.35,2.71,356.06,205.19,150.87,0.83,0.52,1.37,2.74,126,111,2.30,2.03,2.33,2.06
Veteran,RSC004367,pr.c,"Shadow Tails
Peppermint
White Collars","Pawverse
Minty Fresh
Shell Corp.","Solar
Solar
Lunar","Solar Ocean
Solar Cloud
Lunar Cloud",53.24,704,47,14.98,0.471,0.404,19,28,8,15207,8820,6387,36,26,53,127,0.283,339.37,196.83,142.54,0.80,0.58,1.18,2.83,323.55,187.66,135.89,0.77,0.55,1.13,2.70,96,120,2.14,2.68,2.04,2.55
Veteran,RSC000774,Earth,Merciless Mob,The Syndicate,Lunar,Lunar Cloud,52.69,527,32,16.47,0.491,0.469,15,17,8,11510,6480,5030,22,21,47,88,0.250,343.14,193.18,149.96,0.66,0.63,1.40,2.62,359.69,202.50,157.19,0.69,0.66,1.47,2.75,76,81,2.27,2.41,2.38,2.53
Veteran,RSC004239,Nitro,"Gouda Gangsters
Kirin","Cheese Guild
The Shrine","Lunar
Solar","Lunar Cloud
Solar Mountain",51.93,1020,64,15.94,0.486,0.438,28,36,10,23376,14320,9056,58,25,110,177,0.328,360.06,220.57,139.49,0.89,0.39,1.69,2.73,365.25,223.75,141.50,0.91,0.39,1.72,2.77,145,163,2.23,2.51,2.27,2.55
Veteran,RSC008116,Jake,Merciless Mob,The Syndicate,Lunar,Lunar Cloud,51.91,870,55,15.82,0.494,0.455,25,30,11,19562,11370,8192,46,28,79,142,0.324,353.26,205.33,147.94,0.83,0.51,1.43,2.56,355.67,206.73,148.95,0.84,0.51,1.44,2.58,121,127,2.19,2.29,2.20,2.31
Veteran,RSC008172,Vera,"Giant Squids
Lycans","Tyrants of the Sea
Mythical","Lunar
Solar","Lunar Ocean
Solar Ocean",51.38,173,11,15.73,0.485,0.364,4,7,2,3669,2300,1369,10,7,13,30,0.333,333.20,208.87,124.33,0.91,0.64,1.18,2.72,333.55,209.09,124.45,0.91,0.64,1.18,2.73,26,28,2.36,2.54,2.36,2.55
Veteran,RSC007202,GreatHonda,Gargoyle,Mythspire,Solar,Solar Cloud,51.33,756,49,15.43,0.540,0.633,31,18,9,16410,9230,7180,33,26,66,133,0.248,341.03,191.82,149.21,0.69,0.54,1.37,2.76,334.90,188.37,146.53,0.67,0.53,1.35,2.71,123,89,2.56,1.85,2.51,1.82
Veteran,RSC007373,Pug,Gargoyle,Mythspire,Solar,Solar Cloud,51.28,325,20,16.25,0.558,0.700,14,6,6,6990,4050,2940,19,12,20,55,0.345,337.91,195.78,142.12,0.92,0.58,0.97,2.66,349.50,202.50,147.00,0.95,0.60,1.00,2.75,53,37,2.56,1.79,2.65,1.85
